office-name,ocd-division,directions,precinct name,name,street,City,state,zip,start time,end time
Harris County,ocd-division/country:us/state:tx/county:harris,,652,Chelsea Towne Apartments,8800 Westplace Drive,Houston,TX,77071-2234,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,653,J C Mitchell Elementary School,10900 Gulfdale Drive,Houston,TX,77075-4608,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,654,El Franco Lee Community Center,9500 Hall Road,Houston,TX,77089,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,655,Greater Life Church,1655 FM 528 Road,Webster,TX,77598-4703,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,656,Greater True Light Baptist Church,6828 Annunciation Street,Houston,TX,77016-2115,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,657,Nimitz High School,2005 W W Thorne Boulevard,Houston,TX,77073-3301,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,658,Oaks Elementary School,5858 Upper Lake Drive,Humble,TX,77346-1966,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,659,Church of Christ Lake Houston,8003 Farmingham Road,Humble,TX,77346,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,660,Thompson Elementary School,12470 Walters Road,Houston,TX,77014,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,661,Windfern Forest Utility Building,14410 Mauna Loa Lane,Houston,TX,77040-1405,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,662,Fairmont Elementary School,4315 Heathfield Drive,Pasadena,TX,77505-4242,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,663,Gospel Truth Pentecostal Church,1624 West 34th Street,Houston,TX,77018-6216,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,664,Oleson Elementary School,12345 Vickery Street,Houston,TX,77039-3699,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,665,Heritage Elementary School,4301 East Boulevard,Deer Park,TX,77536-5646,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,666,River Pines Elementary School,2400 Cold River Drive,Humble,TX,77396-4290,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,667,Lowery Elementary School,15950 Ridge Park Drive,Houston,TX,77095-2612,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,668,Charterwood MUD Administration/Activity Building,16444 Cutten Road,Houston,TX,77070,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,669,Church of Christ in Champions,13902 Cutten Road,Houston,TX,77069-2299,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,670,Deerwood Elementary School,2920 Forest Garden Drive,Kingwood,TX,77345-1409,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,671,Winchester Swim and Tennis Center,9431 Rio Grande Drive,Houston,TX,77064-5368,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,672,Klein Oak High School,22603 Northcrest Drive,Spring,TX,77389-4451,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,673,Jimmy Burke Activity Building,500 West 13th Street,Deer Park,TX,77536-3172,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,674,Oak Forest Elementary School,6400 Kingwood Glen Drive,Humble,TX,77346-2039,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,675,Crockett Elementary School,2112 Crockett Street,Houston,TX,77007-3923,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,677,El Mesias United Methodist Church,406 East Rittenhouse Street,Houston,TX,77076,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,678,Clark Primary School,12625 River Laurel Drive,Houston,TX,77014,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,679,Harvey Turner Elementary School,4333 Lily Street,Pasadena,TX,77505-3735,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,680,H O A P V Community Building,1810 Bluebonnet Place Circle,Houston,TX,77019,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,681,2100 Memorial,2100 Memorial Drive,Houston,TX,77007-8396,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,682,Rizzuto Elementary School,3201 Farrington Drive,La Porte,TX,77571,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,683,American Legion Post #586,708 East Parker Road,Houston,TX,77076,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,684,Ulrich Intermediate School,10103 Spring Cypress Road,Houston,TX,77070,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,685,Elrod Elementary School,6230 Dumfries Drive,Houston,TX,77096-4603,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,686,Waldo Emerson Elementary School,9533 Skyline Drive,Houston,TX,77063-5215,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,687,Charles B Cook Middle School,9111 Wheatland Drive,Houston,TX,77064-7044,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,689,Korean Christian Church of Houston,10410 Clay Road Enter Shadowdale side,Houston,TX,77041-8752,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,690,Londonderry Clubhouse,8331 London Way Drive,Spring,TX,77389-3363,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,691,Royce Black Elementary School,14155 Grant Road,Cypress,TX,77429-1398,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,692,Comfort Inn & Suites,2901 Nasa Parkway,Seabrook,TX,77586-3216,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,693,Braeswood Assembly of God,10611 Fondren Road,Houston,TX,77096-5497,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,694,Aerodrome,8220 Willow Place Drive North,Houston,TX,77070,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,695,Kingsdale Recreation Center,2218 Kingsdale Street,Deer Park,TX,77536-5828,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,696,Golden Acres Elementary School,5232 Sycamore Avenue,Pasadena,TX,77503,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,697,Shotwell Middle School,6515 Trail Valley Way,Houston,TX,77086-2024,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,698,Conley Elementary School,3345 West Greens Road,Houston,TX,77066-4920,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,699,Hope Christian Reformed Church,770 Pineloch Drive,Houston,TX,77062,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,700,First Baptist Church Huffman Youth Center,25259 F M 2100 Road,Huffman,TX,77336-4103,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,701,Korean Christian Church of Houston,10410 Clay Road Enter Shadowdale side,Houston,TX,77041-8752,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,702,Berry Elementary School,2310 Berry Road,Houston,TX,77093-7418,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,703,Taylor Lake Village Municipal Facility,500 Kirby Boulevard,Taylor Lake Village,TX,77586-5298,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,704,Best Western Deer Park Inn,1401 Center Street,Deer Park,TX,77536-3503,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,705,Francis Elementary School,14815 Lee Road,Houston,TX,77032-4405,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,706,Budewig Intermediate School,12570 Richmond Avenue,Houston,TX,77082,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,707,Trini Mendenhall Community Center,1414 Wirt Road,Houston,TX,77055,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,708,Sunset United Methodist Church,709 Allendale Road,Pasadena,TX,77502,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,710,Saint Lukes Missionary Baptist Church,714 Detering Street,Houston,TX,77007-5195,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,711,Westside High School,14201 Briar Forest Drive,Houston,TX,77077-1806,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,712,Sandra Bales Walker Elementary School,6424 Settlers Village Drive,Katy,TX,77449-6503,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,713,Homewood Suites by Hilton Cy-Fair,13110 Wortham Center Drive,Houston,TX,77065,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,714,Hardy Street Senior Citizens Center,11901 West Hardy Road,Houston,TX,77076-1220,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,715,Houston Airports Building 510,11602 Aerospace Avenue,Houston,TX,77034-5630,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,716,Reid Elementary School,10001 West Fairmont Parkway,LaPorte,TX,77571-2904,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,717,Lewis Elementary School,3230 Spears Road,Houston,TX,77067-5214,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,718,North Pointe Elementary School,3200 Almond Creek Drive,Houston,TX,77059-2812,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,719,Cobb Elementary School,915 Dell Dale Street,Channelview,TX,77530-2401,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,720,Williamsburg Settlement Clubhouse,1602 Hoyt Lane,Katy,TX,77449,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,721,Brookwood Elementary School,16850 Middlebrook Drive,Houston,TX,77059,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,722,Mount Moriah Missionary Baptist Church,15500 Vandalia Way,Houston,TX,77053-2128,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,723,Eiland Elementary School,6700 North Klein Circle Drive,Houston,TX,77088-1500,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,724,Brookwood Elementary School,16850 Middlebrook Drive,Houston,TX,77059,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,725,North Shore Middle School,120 Castlegory Road,Houston,TX,77015-1669,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,726,Salem Lutheran Church Fellowship Hall,22601 Lutheran Church Road,Tomball,TX,77377-3716,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,727,Shadowbriar Elementary School,2650 Shadowbriar Drive,Houston,TX,77077-6000,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,728,Clear Lake City Church of Christ,938 El Dorado Boulevard,Houston,TX,77062-4020,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,729,Nimitz High School,2005 W W Thorne Boulevard,Houston,TX,77073-3301,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,730,The Forum at Memorial Woods Multi Purpose Room,777 North Post Oak Road,Houston,TX,77024-3800,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,731,Harris County Annex 57,19818 Franz Road Enter East side of Bldg,Katy,TX,77449-3419,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,732,Clear Lake City Church of Christ,938 El Dorado Boulevard,Houston,TX,77062-4020,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,733,Beulah E Johnson Elementary School,5801 Hamill Road,Houston,TX,77039-4049,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,734,Juergen's Hall Community Center,26026 Hempstead Highway,Cypress,TX,77429,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,735,Zwink Elementary School,22200 Frassati Way Drive,Spring,TX,77389,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,736,Jefferson Davis High School,1101 Quitman Street,Houston,TX,77009-7815,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,737,Aldine Middle School,14908 Aldine Westfield Road,Houston,TX,77032-3097,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,738,Holiday Inn Houston Intercontinental,15222 John F Kennedy Boulevard,Houston,TX,77032,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,739,Coady Baptist Church,5606 Wade Road,Baytown,TX,77521-9744,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,740,Church on the Rock,7123 Decker Drive,Baytown,TX,77520-1127,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,741,Galena Park ISD Administration Building,14705 Woodforest Boulevard,Houston,TX,77015,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,742,Greater Life Church,1655 FM 528 Road,Webster,TX,77598-4703,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,743,Beulah E Johnson Elementary School,5801 Hamill Road,Houston,TX,77039-4049,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,744,Clear Lake Intermediate School,15545 El Camino Real,Houston,TX,77062-5794,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,745,Clear Lake City Recreation Center Pavilion,16511 Diana Lane,Houston,TX,77062-5796,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,746,City of Houston Fire Station 72,17401 Saturn Lane,Houston,TX,77058-2298,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,747,Dueitt Middle School,1 Eagle Crossing,Spring,TX,77373-7535,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,748,Space Center Intermediate School,17400 Saturn Lane,Houston,TX,77058,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,749,Daniel Ortiz Middle School,6767 Telephone Road,Houston,TX,77061-2056,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,750,Webster Fire Station No 2,18208 Egret Bay Boulevard,Webster,TX,77058,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,751,West Memorial Junior School,22311 Provincial Boulevard,Katy,TX,77450,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,752,Carol Teague Elementary School,4200 Crenshaw Road,Pasadena,TX,77504-3614,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,753,Twin Creeks Middle School,27100 Cypresswood Drive,Spring,TX,77373-6300,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,754,Bethels Place Community Empowerment Center,12660 Sandpiper Drive,Houston,TX,77035,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,755,Genoa Staff Development Center,12900 Almeda Genoa Road,Houston,TX,77034-4636,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,756,Jones EC/PK Center,8003 Forest Point Drive,Humble,TX,77338-1894,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,757,Silverglen North HOA,,,TX,,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,758,Shadow Forest Elementary School,2300 Mills Branch Drive,Kingwood,TX,77345,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,759,Gleason Elementary School,9203 Willowbridge Park Boulevard,Houston,TX,77064,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,760,Willow Creek Elementary School,2002 Willow Terrace Drive,Humble,TX,77345,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,761,Trini Mendenhall Community Center,1414 Wirt Road,Houston,TX,77055,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,762,Dixie Melillo Middle School,1801 Riverstone Ranch Road,Houston,TX,77089,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,763,Freeway Manor Baptist Church,2300 Rodney Street,Houston,TX,77034,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,764,Timbers Elementary School,6910 Lonesome Woods Trail,Humble,TX,77346-5016,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,765,Heflin Elementary School,3303 Synott Road,Houston,TX,77082-4926,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,766,Golfcrest Elementary School,7414 Fairway Drive,Houston,TX,77087-3623,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,767,Francis Elementary School,14815 Lee Road,Houston,TX,77032-4405,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,769,Jacinto City Town Center-Community Center,1025 Oates Road,Jacinto City,TX,77029,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,770,Pearl Hall Elementary School,1504 9th Street,South Houston,TX,77587,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,771,Bear Creek United Methodist Church,16000 Rippling Water Drive,Houston,TX,77084-2998,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,772,James E Taylor High School,20700 Block of Appaloosa Trail,Katy,TX,77450,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,773,Liestman Elementary School,7610 Synott Road,Houston,TX,77083-5199,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,774,J C Mitchell Elementary School,10900 Gulfdale Drive,Houston,TX,77075-4608,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,775,Berry Elementary School,2310 Berry Road,Houston,TX,77093-7418,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,776,Lake Houston Church of the Nazarene,5616 FM 1960 Road East,Humble,TX,77346-2737,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,777,Williams Elementary School,1522 Scarborough Lane,Pasadena,TX,77502-1674,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,778,Herrera Elementary School,525 Bennington Street,Houston,TX,77022-4911,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,779,Hardy Street Senior Citizens Center,11901 West Hardy Road,Houston,TX,77076-1220,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,780,Little York Volunteer Fire Station 81,10410 Airline Drive,Houston,TX,77037-1304,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,781,Notre Dame Catholic Church Parish Hall,7720 Boone Road,Houston,TX,77072-3595,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,783,Nimitz High School,2005 W W Thorne Boulevard,Houston,TX,77073-3301,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,784,Greater Parkhill Church of God in Christ,7809 Winship Street,Houston,TX,77028-2441,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,785,Christ Mercy Church,4410 East Ventana Parkway,Katy,TX,77493,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,786,Jackson Intermediate School,1020 East Thomas Avenue,Pasadena,TX,77506,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,787,Our Redeemer Lutheran Church,215 Rittenhouse Street,Houston,TX,77076,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,788,Charterwood MUD Administration/Activity Building,16444 Cutten Road,Houston,TX,77070,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,789,Copperfield Church,8350 Hwy 6 N,Houston,TX,77095-2002,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,790,Richard and Meg Weekley Community Center,8440 Greenhouse Road,Cypress,TX,77433,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,791,Glenbrook United Methodist Church,8635 Glen Valley Drive,Houston,TX,77061-2339,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,792,1st Baptist Church North Houston,4422 Lauder Road,Houston,TX,77039-3599,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,793,I B E W 66 Building,4345 Allen Genoa Road,Pasadena,TX,77504-3799,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,794,Harvest Time Church Community Center,17770 Imperial Valley Drive,Houston,TX,77060-6100,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,795,American Legion Post #586,708 East Parker Road,Houston,TX,77076,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,796,Mud 71 Administration Building,21437 Clay Road,Katy,TX,77449,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,797,Knights of Columbus Hall Council 5077,5309 Oates Road,Houston,TX,77013-2850,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,798,Garden Villas Park Community Center,6720 South Haywood Drive,Houston,TX,77061,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,799,North Belt Elementary School,8105 East North Belt Drive,Humble,TX,77396,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,800,Bernice R Fiest Elementary School,8425 Pine Falls Drive,Houston,TX,77095-4618,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,802,Montrose Branch Houston Public Library,4100 Montrose Boulevard,Houston,TX,77006-4938,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,803,Copeland Elementary,18018 Forest Heights Drive,Houston,TX,77095,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,804,Mayde Creek High School,19202 Groeschke Road,Houston,TX,77084,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,805,Hamilton Elementary School,12050 Old Kluge Road,Cypress,TX,77429,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,806,Cypress Crossing Christian Center,15751 Cypress Rosehill Road,Cypress,TX,77429,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,807,Sunset Shadows Apartments Clubhouse,9850 Meadowglen Lane,Houston,TX,77042-4303,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,808,Randalls Mid Town,2225 Louisiana Street,Houston,TX,77002-8625,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,809,Langwood Baptist Church,4134 Southerland Road,Houston,TX,77092-4417,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,810,Denver Harbor Park Community Center,6402 Market Street,Houston,TX,77020,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,811,Scroggins Elementary School,400 Boyles Street,Houston,TX,77020-5299,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,812,Scroggins Elementary School,400 Boyles Street,Houston,TX,77020-5299,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,813,Calvin Nelms Charter School,3635 Lakes of Bridgewater Drive,Katy,TX,77449,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,814,Holmquist Elementary School,15040 Westpark Drive,Houston,TX,77082,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,815,Garden Villas Park Community Center,6720 South Haywood Drive,Houston,TX,77061,07:00:00 - 06:00,19:00:00 - 06:00
