office-name,official-title,types,ocd-division,division-description,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 07:00,16:30:00 - 07:00,11/7/16,11/7/16
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,08:00:00 - 05:00,12:30:00 - 05:00,10/11/16,10/14/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,13:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,08:00:00 - 05:00,12:30:00 - 05:00,10/17/16,10/21/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,08:00:00 - 05:00,12:30:00 - 05:00,10/24/16,10/28/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,08:00:00 - 05:00,12:30:00 - 05:00,10/31/16,11/4/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,08:00:00 - 06:00,12:30:00 - 06:00,11/7/16,11/7/16
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,13:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16
Perkins County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:perkins,Perkins County NE,http://www.co.perkins.ne.us/webpages/election/election.html,(308) 352-7560,clerk@perkins@nacone.org,"Perkins County Courthouse, 200 Lincoln Ave.",Grant,NE,69140,08:00:00 - 06:00,16:00:00 - 06:00,10/11/16,10/14/16
Perkins County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:perkins,Perkins County NE,http://www.co.perkins.ne.us/webpages/election/election.html,(308) 352-7560,clerk@perkins@nacone.org,"Perkins County Courthouse, 200 Lincoln Ave.",Grant,NE,69140,08:00:00 - 06:00,16:00:00 - 06:00,10/17/16,10/21/16
Perkins County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:perkins,Perkins County NE,http://www.co.perkins.ne.us/webpages/election/election.html,(308) 352-7560,clerk@perkins@nacone.org,"Perkins County Courthouse, 200 Lincoln Ave.",Grant,NE,69140,08:00:00 - 06:00,16:00:00 - 06:00,10/24/16,10/28/16
Perkins County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:perkins,Perkins County NE,http://www.co.perkins.ne.us/webpages/election/election.html,(308) 352-7560,clerk@perkins@nacone.org,"Perkins County Courthouse, 200 Lincoln Ave.",Grant,NE,69140,08:00:00 - 06:00,16:00:00 - 06:00,10/31/16,11/4/16
Perkins County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:perkins,Perkins County NE,http://www.co.perkins.ne.us/webpages/election/election.html,(308) 352-7560,clerk@perkins@nacone.org,"Perkins County Courthouse, 200 Lincoln Ave.",Grant,NE,69140,08:00:00 - 07:00,16:00:00 - 07:00,11/7/16,11/7/16
Phelps County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:phelps,Phelps County NE,http://www.phelpsgov.org/webpages/election/election.html,(308) 995-4469,clerk@phelps.nacone.org,715 5th Ave.,Holdrege,NE,68949,09:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Phelps County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:phelps,Phelps County NE,http://www.phelpsgov.org/webpages/election/election.html,(308) 995-4469,clerk@phelps.nacone.org,715 5th Ave.,Holdrege,NE,68949,09:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Phelps County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:phelps,Phelps County NE,http://www.phelpsgov.org/webpages/election/election.html,(308) 995-4469,clerk@phelps.nacone.org,715 5th Ave.,Holdrege,NE,68949,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Phelps County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:phelps,Phelps County NE,http://www.phelpsgov.org/webpages/election/election.html,(308) 995-4469,clerk@phelps.nacone.org,715 5th Ave.,Holdrege,NE,68949,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Phelps County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:phelps,Phelps County NE,http://www.phelpsgov.org/webpages/election/election.html,(308) 995-4469,clerk@phelps.nacone.org,715 5th Ave.,Holdrege,NE,68949,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Pierce County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pierce,Pierce County NE,http://www.co.pierce.ne.us/webpages/clerk/clerk.html,(402) 329-4225,piecoclk@ptcnet.net,"111 W. Court, # 1",Pierce,NE,68767,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Pierce County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pierce,Pierce County NE,http://www.co.pierce.ne.us/webpages/clerk/clerk.html,(402) 329-4225,piecoclk@ptcnet.net,"111 W. Court, # 1",Pierce,NE,68767,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Pierce County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pierce,Pierce County NE,http://www.co.pierce.ne.us/webpages/clerk/clerk.html,(402) 329-4225,piecoclk@ptcnet.net,"111 W. Court, # 1",Pierce,NE,68767,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Pierce County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pierce,Pierce County NE,http://www.co.pierce.ne.us/webpages/clerk/clerk.html,(402) 329-4225,piecoclk@ptcnet.net,"111 W. Court, # 1",Pierce,NE,68767,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Pierce County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pierce,Pierce County NE,http://www.co.pierce.ne.us/webpages/clerk/clerk.html,(402) 329-4225,piecoclk@ptcnet.net,"111 W. Court, # 1",Pierce,NE,68767,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Platte County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:platte,Platte County NE,http://www.plattecounty.net/election.htm,(402) 563-4908,pcelect@megavision.com,2610 14th St.,Columbus,NE,68602,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Platte County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:platte,Platte County NE,http://www.plattecounty.net/election.htm,(402) 563-4908,pcelect@megavision.com,2610 14th St.,Columbus,NE,68602,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Platte County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:platte,Platte County NE,http://www.plattecounty.net/election.htm,(402) 563-4908,pcelect@megavision.com,2610 14th St.,Columbus,NE,68602,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/26/16
Platte County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:platte,Platte County NE,http://www.plattecounty.net/election.htm,(402) 563-4908,pcelect@megavision.com,2610 14th St.,Columbus,NE,68602,08:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16
Platte County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:platte,Platte County NE,http://www.plattecounty.net/election.htm,(402) 563-4908,pcelect@megavision.com,2610 14th St.,Columbus,NE,68602,08:00:00 - 05:00,18:00:00 - 05:00,10/28/16,10/28/16
Platte County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:platte,Platte County NE,http://www.plattecounty.net/election.htm,(402) 563-4908,pcelect@megavision.com,2610 14th St.,Columbus,NE,68602,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Platte County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:platte,Platte County NE,http://www.plattecounty.net/election.htm,(402) 563-4908,pcelect@megavision.com,2610 14th St.,Columbus,NE,68602,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Polk County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:polk,Polk County NE,http://www.polkcounty.ne.gov/election.html,(402) 747-5431,clerk@polk.nacone.org,400 Hawkeye St.,Osceola,NE,68651,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Polk County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:polk,Polk County NE,http://www.polkcounty.ne.gov/election.html,(402) 747-5431,clerk@polk.nacone.org,400 Hawkeye St.,Osceola,NE,68651,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Polk County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:polk,Polk County NE,http://www.polkcounty.ne.gov/election.html,(402) 747-5431,clerk@polk.nacone.org,400 Hawkeye St.,Osceola,NE,68651,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Polk County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:polk,Polk County NE,http://www.polkcounty.ne.gov/election.html,(402) 747-5431,clerk@polk.nacone.org,400 Hawkeye St.,Osceola,NE,68651,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Polk County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:polk,Polk County NE,http://www.polkcounty.ne.gov/election.html,(402) 747-5431,clerk@polk.nacone.org,400 Hawkeye St.,Osceola,NE,68651,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Red Willow County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:red_willow,Red Willow County NE,http://www.co.red-willow.ne.us/webpages/election/election.html,(308) 345-1552,clerk@redwillow.nacone.org,502 Norris Ave.,McCook,NE,69001,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16
Red Willow County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:red_willow,Red Willow County NE,http://www.co.red-willow.ne.us/webpages/election/election.html,(308) 345-1552,clerk@redwillow.nacone.org,502 Norris Ave.,McCook,NE,69001,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16
Red Willow County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:red_willow,Red Willow County NE,http://www.co.red-willow.ne.us/webpages/election/election.html,(308) 345-1552,clerk@redwillow.nacone.org,502 Norris Ave.,McCook,NE,69001,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16
Red Willow County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:red_willow,Red Willow County NE,http://www.co.red-willow.ne.us/webpages/election/election.html,(308) 345-1552,clerk@redwillow.nacone.org,502 Norris Ave.,McCook,NE,69001,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16
Red Willow County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:red_willow,Red Willow County NE,http://www.co.red-willow.ne.us/webpages/election/election.html,(308) 345-1552,clerk@redwillow.nacone.org,502 Norris Ave.,McCook,NE,69001,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 05:00,16:45:00 - 05:00,10/11/16,10/14/16
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 05:00,16:45:00 - 05:00,10/17/16,10/21/16
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 05:00,16:45:00 - 05:00,10/24/16,10/28/16
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 05:00,16:45:00 - 05:00,10/31/16,11/4/16
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 06:00,16:45:00 - 06:00,11/7/16,11/7/16
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
