office-name,ocd-division,division-description,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",950 Holman Way,Sparks,NV,89431,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",950 Holman Way,Sparks,NV,89431,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",950 Holman Way,Sparks,NV,89431,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",950 Holman Way,Sparks,NV,89431,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",950 Holman Way,Sparks,NV,89431,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",950 Holman Way,Sparks,NV,89431,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",950 Holman Way,Sparks,NV,89431,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",3310 S. McCarran Blvd,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",3310 S. McCarran Blvd,Reno,NV,89502,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",3310 S. McCarran Blvd,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",3310 S. McCarran Blvd,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",3310 S. McCarran Blvd,Reno,NV,89502,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",3310 S. McCarran Blvd,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",3310 S. McCarran Blvd,Reno,NV,89502,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4788 Caughlin Pkwy,Reno,NV,89519,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4788 Caughlin Pkwy,Reno,NV,89519,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4788 Caughlin Pkwy,Reno,NV,89519,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4788 Caughlin Pkwy,Reno,NV,89519,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4788 Caughlin Pkwy,Reno,NV,89519,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4788 Caughlin Pkwy,Reno,NV,89519,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4788 Caughlin Pkwy,Reno,NV,89519,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",370 Casazza Dr,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",370 Casazza Dr,Reno,NV,89502,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",370 Casazza Dr,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",370 Casazza Dr,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",370 Casazza Dr,Reno,NV,89502,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",370 Casazza Dr,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",370 Casazza Dr,Reno,NV,89502,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",15650A Wedge Pkwy,Reno,NV,89511,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",15650A Wedge Pkwy,Reno,NV,89511,11:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/27/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",15650A Wedge Pkwy,Reno,NV,89511,11:00:00 - 07:00,16:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",15650A Wedge Pkwy,Reno,NV,89511,11:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",7100 Pyramid Hwy,Sparks,NV,89436,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",7100 Pyramid Hwy,Sparks,NV,89436,11:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/26/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",7100 Pyramid Hwy,Sparks,NV,89436,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",7100 Pyramid Hwy,Sparks,NV,89436,11:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/3/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1125 12th St,Sparks,NV,89431,11:00:00 - 07:00,16:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",5055 Sun Valley Blvd #100,Sun Valley,NV,89433,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",5055 Sun Valley Blvd #100,Sun Valley,NV,89433,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",5055 Sun Valley Blvd #100,Sun Valley,NV,89433,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",5055 Sun Valley Blvd #100,Sun Valley,NV,89433,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",5055 Sun Valley Blvd #100,Sun Valley,NV,89433,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1664 N Virginia St,Reno,NV,89557,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1664 N Virginia St,Reno,NV,89557,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1664 N Virginia St,Reno,NV,89557,11:00:00 - 07:00,16:00:00 - 07:00,10/29/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1664 N Virginia St,Reno,NV,89557,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
White Pine County,ocd-division/country:us/state:nv/county:white_pine,White Pine County NV,http://www.whitepinecounty.net/index.aspx?nid=138,(775) 293-6509,wpclerk@whitepinecountynv.gov,"801 Clark Street, Suite 4",Ely,NV,89301-1994,10:00:00 - 07:00,14:00:00 - 07:00,10/22/16,10/22/16
White Pine County,ocd-division/country:us/state:nv/county:white_pine,White Pine County NV,http://www.whitepinecounty.net/index.aspx?nid=138,(775) 293-6509,wpclerk@whitepinecountynv.gov,"801 Clark Street, Suite 4",Ely,NV,89301-1994,08:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
White Pine County,ocd-division/country:us/state:nv/county:white_pine,White Pine County NV,http://www.whitepinecounty.net/index.aspx?nid=138,(775) 293-6509,wpclerk@whitepinecountynv.gov,"801 Clark Street, Suite 4",Ely,NV,89301-1994,10:00:00 - 07:00,14:00:00 - 07:00,10/29/16,10/29/16
White Pine County,ocd-division/country:us/state:nv/county:white_pine,White Pine County NV,http://www.whitepinecounty.net/index.aspx?nid=138,(775) 293-6509,wpclerk@whitepinecountynv.gov,"801 Clark Street, Suite 4",Ely,NV,89301-1994,08:00:00 - 07:00,20:00:00 - 07:00,10/31/16,11/4/16
