ocd_division,email,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:sd/county:campbell,lisa.schaefbauer@state.sd.us,Campbell County,Campbell County Courthouse,111 2nd Street NE,,Mound City,SD,57646,12:30:00 - 5:00,16:30:00 - 5:00,10/17/16,10/21/16,False,False,False,False,77,"111 2nd Street NE, Mound City, SD 57646",,12:30 PM-04:30 PM,,ho45665851,false,false,,,,poll75983125
ocd-division/country:us/state:sd/county:campbell,lisa.schaefbauer@state.sd.us,Campbell County,Campbell County Courthouse,111 2nd Street NE,,Mound City,SD,57646,12:30:00 - 5:00,16:30:00 - 5:00,10/24/16,10/28/16,False,False,False,False,78,"111 2nd Street NE, Mound City, SD 57646",,12:30 PM-04:30 PM,,ho45665851,false,false,,,,poll75983125
ocd-division/country:us/state:sd/county:campbell,lisa.schaefbauer@state.sd.us,Campbell County,Campbell County Courthouse,111 2nd Street NE,,Mound City,SD,57646,12:30:00 - 5:00,16:30:00 - 5:00,10/31/16,11/4/16,False,False,False,False,79,"111 2nd Street NE, Mound City, SD 57646",,12:30 PM-04:30 PM,,ho45665851,false,false,,,,poll75983125
ocd-division/country:us/state:sd/county:campbell,lisa.schaefbauer@state.sd.us,Campbell County,Campbell County Courthouse,111 2nd Street NE,,Mound City,SD,57646,12:30:00 - 5:00,16:30:00 - 6:00,11/7/16,11/7/16,False,False,False,False,80,"111 2nd Street NE, Mound City, SD 57646",,12:30 PM-04:30 PM,,ho45665851,false,false,,,,poll75983125
ocd-division/country:us/state:sd/county:charles_mix,cmixaud@hcinet.net,Charles Mix County,Charles Mix County Courthouse,400 E Main St,,Lake Andes,SD,57356,8:00:00 - 5:00,16:30:00 - 5:00,9/23/16,9/23/16,False,False,False,False,81,"400 E Main St, Lake Andes, SD 57356",,08:00 AM-04:30 PM,,ho66320576,false,false,,,,poll6134743
ocd-division/country:us/state:sd/county:charles_mix,cmixaud@hcinet.net,Charles Mix County,Charles Mix County Courthouse,400 E Main St,,Lake Andes,SD,57356,8:00:00 - 5:00,16:30:00 - 5:00,9/26/16,9/30/16,False,False,False,False,82,"400 E Main St, Lake Andes, SD 57356",,08:00 AM-04:30 PM,,ho66320576,false,false,,,,poll6134743
ocd-division/country:us/state:sd/county:charles_mix,cmixaud@hcinet.net,Charles Mix County,Charles Mix County Courthouse,400 E Main St,,Lake Andes,SD,57356,8:00:00 - 5:00,16:30:00 - 5:00,10/3/16,10/7/16,False,False,False,False,83,"400 E Main St, Lake Andes, SD 57356",,08:00 AM-04:30 PM,,ho66320576,false,false,,,,poll6134743
ocd-division/country:us/state:sd/county:charles_mix,cmixaud@hcinet.net,Charles Mix County,Charles Mix County Courthouse,400 E Main St,,Lake Andes,SD,57356,8:00:00 - 5:00,16:30:00 - 5:00,10/10/16,10/14/16,False,False,False,False,84,"400 E Main St, Lake Andes, SD 57356",,08:00 AM-04:30 PM,,ho66320576,false,false,,,,poll6134743
ocd-division/country:us/state:sd/county:charles_mix,cmixaud@hcinet.net,Charles Mix County,Charles Mix County Courthouse,400 E Main St,,Lake Andes,SD,57356,8:00:00 - 5:00,16:30:00 - 5:00,10/17/16,10/21/16,False,False,False,False,85,"400 E Main St, Lake Andes, SD 57356",,08:00 AM-04:30 PM,,ho66320576,false,false,,,,poll6134743
ocd-division/country:us/state:sd/county:charles_mix,cmixaud@hcinet.net,Charles Mix County,Charles Mix County Courthouse,400 E Main St,,Lake Andes,SD,57356,8:00:00 - 5:00,16:30:00 - 5:00,10/24/16,10/28/16,False,False,False,False,86,"400 E Main St, Lake Andes, SD 57356",,08:00 AM-04:30 PM,,ho66320576,false,false,,,,poll6134743
ocd-division/country:us/state:sd/county:charles_mix,cmixaud@hcinet.net,Charles Mix County,Charles Mix County Courthouse,400 E Main St,,Lake Andes,SD,57356,8:00:00 - 5:00,16:30:00 - 5:00,10/31/16,11/4/16,False,False,False,False,87,"400 E Main St, Lake Andes, SD 57356",,08:00 AM-04:30 PM,,ho66320576,false,false,,,,poll6134743
ocd-division/country:us/state:sd/county:charles_mix,cmixaud@hcinet.net,Charles Mix County,Charles Mix County Courthouse,400 E Main St,,Lake Andes,SD,57356,8:00:00 - 6:00,16:30:00 - 6:00,11/7/16,11/7/16,False,False,False,False,88,"400 E Main St, Lake Andes, SD 57356",,08:00 AM-04:30 PM,,ho66320576,false,false,,,,poll6134743
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,13:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,89,"200 Commercial Street 2nd Floor, Clark, SD 57225",,01:00 PM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,12:30:00 - 5:00,9/23/16,9/23/16,False,False,False,False,90,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-12:30 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,17:00:00 - 5:00,9/26/16,9/29/16,False,False,False,False,91,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,13:00:00 - 5:00,17:00:00 - 5:00,9/30/16,9/30/16,False,False,False,False,92,"200 Commercial Street 2nd Floor, Clark, SD 57225",,01:00 PM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,12:30:00 - 5:00,9/30/16,9/30/16,False,False,False,False,93,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-12:30 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,17:00:00 - 5:00,10/3/16,10/6/16,False,False,False,False,94,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,13:00:00 - 5:00,17:00:00 - 5:00,10/7/16,10/7/16,False,False,False,False,95,"200 Commercial Street 2nd Floor, Clark, SD 57225",,01:00 PM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,12:30:00 - 5:00,10/7/16,10/7/16,False,False,False,False,96,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-12:30 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,17:00:00 - 5:00,10/11/16,10/13/16,False,False,False,False,97,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,13:00:00 - 5:00,17:00:00 - 5:00,10/14/16,10/14/16,False,False,False,False,98,"200 Commercial Street 2nd Floor, Clark, SD 57225",,01:00 PM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,12:30:00 - 5:00,10/14/16,10/14/16,False,False,False,False,99,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-12:30 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,17:00:00 - 5:00,10/17/16,10/20/16,False,False,False,False,100,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,13:00:00 - 5:00,17:00:00 - 5:00,10/21/16,10/21/16,False,False,False,False,101,"200 Commercial Street 2nd Floor, Clark, SD 57225",,01:00 PM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,12:30:00 - 5:00,10/21/16,10/21/16,False,False,False,False,102,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-12:30 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,17:00:00 - 5:00,10/24/16,10/27/16,False,False,False,False,103,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,13:00:00 - 5:00,17:00:00 - 5:00,10/28/16,10/28/16,False,False,False,False,104,"200 Commercial Street 2nd Floor, Clark, SD 57225",,01:00 PM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,12:30:00 - 5:00,10/28/16,10/28/16,False,False,False,False,105,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-12:30 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,17:00:00 - 5:00,10/31/16,11/3/16,False,False,False,False,106,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,13:00:00 - 5:00,17:00:00 - 5:00,11/4/16,11/4/16,False,False,False,False,107,"200 Commercial Street 2nd Floor, Clark, SD 57225",,01:00 PM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 5:00,12:30:00 - 5:00,11/4/16,11/4/16,False,False,False,False,108,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-12:30 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clark,,Clark County,Clark County Courthouse,200 Commercial Street,2nd Floor,Clark,SD,57225,7:30:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,109,"200 Commercial Street 2nd Floor, Clark, SD 57225",,07:30 AM-05:00 PM,,ho98024055,false,false,,,,poll38723438
ocd-division/country:us/state:sd/county:clay,carri.crum@claycountysd.org,Clay County,Clay County Auditor,211 W. Main St,Ste 200,Vermillion,SD,57069,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,110,"211 W. Main St Ste 200, Vermillion, SD 57069",,08:00 AM-05:00 PM,,ho32333472,false,false,,,,poll79287579
ocd-division/country:us/state:sd/county:clay,carri.crum@claycountysd.org,Clay County,Clay County Auditor,211 W. Main St,Ste 200,Vermillion,SD,57069,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,111,"211 W. Main St Ste 200, Vermillion, SD 57069",,08:00 AM-05:00 PM,,ho32333472,false,false,,,,poll79287579
ocd-division/country:us/state:sd/county:clay,carri.crum@claycountysd.org,Clay County,Clay County Auditor,211 W. Main St,Ste 200,Vermillion,SD,57069,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,112,"211 W. Main St Ste 200, Vermillion, SD 57069",,08:00 AM-05:00 PM,,ho32333472,false,false,,,,poll79287579
ocd-division/country:us/state:sd/county:clay,carri.crum@claycountysd.org,Clay County,Clay County Auditor,211 W. Main St,Ste 200,Vermillion,SD,57069,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,False,False,False,False,113,"211 W. Main St Ste 200, Vermillion, SD 57069",,08:00 AM-05:00 PM,,ho32333472,false,false,,,,poll79287579
ocd-division/country:us/state:sd/county:clay,carri.crum@claycountysd.org,Clay County,Clay County Auditor,211 W. Main St,Ste 200,Vermillion,SD,57069,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,114,"211 W. Main St Ste 200, Vermillion, SD 57069",,08:00 AM-05:00 PM,,ho32333472,false,false,,,,poll79287579
ocd-division/country:us/state:sd/county:clay,carri.crum@claycountysd.org,Clay County,Clay County Auditor,211 W. Main St,Ste 200,Vermillion,SD,57069,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,115,"211 W. Main St Ste 200, Vermillion, SD 57069",,08:00 AM-05:00 PM,,ho32333472,false,false,,,,poll79287579
ocd-division/country:us/state:sd/county:clay,carri.crum@claycountysd.org,Clay County,Clay County Auditor,211 W. Main St,Ste 200,Vermillion,SD,57069,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,116,"211 W. Main St Ste 200, Vermillion, SD 57069",,08:00 AM-05:00 PM,,ho32333472,false,false,,,,poll79287579
ocd-division/country:us/state:sd/county:clay,carri.crum@claycountysd.org,Clay County,Clay County Auditor,211 W. Main St,Ste 200,Vermillion,SD,57069,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,117,"211 W. Main St Ste 200, Vermillion, SD 57069",,08:00 AM-05:00 PM,,ho32333472,false,false,,,,poll79287579
ocd-division/country:us/state:sd/county:codington,cbrugman@codington.org,Codington County,Codington County Courthouse,14 1st Ave SE,,Watertown,SD,57201,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,118,"14 1st Ave SE, Watertown, SD 57201",,08:00 AM-05:00 PM,,ho39548437,false,false,,,,poll31688708
ocd-division/country:us/state:sd/county:codington,cbrugman@codington.org,Codington County,Codington County Courthouse,14 1st Ave SE,,Watertown,SD,57201,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,119,"14 1st Ave SE, Watertown, SD 57201",,08:00 AM-05:00 PM,,ho39548437,false,false,,,,poll31688708
ocd-division/country:us/state:sd/county:codington,cbrugman@codington.org,Codington County,Codington County Courthouse,14 1st Ave SE,,Watertown,SD,57201,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,120,"14 1st Ave SE, Watertown, SD 57201",,08:00 AM-05:00 PM,,ho39548437,false,false,,,,poll31688708
ocd-division/country:us/state:sd/county:codington,cbrugman@codington.org,Codington County,Codington County Courthouse,14 1st Ave SE,,Watertown,SD,57201,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,False,False,False,False,121,"14 1st Ave SE, Watertown, SD 57201",,08:00 AM-05:00 PM,,ho39548437,false,false,,,,poll31688708
ocd-division/country:us/state:sd/county:codington,cbrugman@codington.org,Codington County,Codington County Courthouse,14 1st Ave SE,,Watertown,SD,57201,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,122,"14 1st Ave SE, Watertown, SD 57201",,08:00 AM-05:00 PM,,ho39548437,false,false,,,,poll31688708
ocd-division/country:us/state:sd/county:codington,cbrugman@codington.org,Codington County,Codington County Courthouse,14 1st Ave SE,,Watertown,SD,57201,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,123,"14 1st Ave SE, Watertown, SD 57201",,08:00 AM-05:00 PM,,ho39548437,false,false,,,,poll31688708
ocd-division/country:us/state:sd/county:codington,cbrugman@codington.org,Codington County,Codington County Courthouse,14 1st Ave SE,,Watertown,SD,57201,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,124,"14 1st Ave SE, Watertown, SD 57201",,08:00 AM-05:00 PM,,ho39548437,false,false,,,,poll31688708
ocd-division/country:us/state:sd/county:codington,cbrugman@codington.org,Codington County,Codington County Courthouse,14 1st Ave SE,,Watertown,SD,57201,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,125,"14 1st Ave SE, Watertown, SD 57201",,08:00 AM-05:00 PM,,ho39548437,false,false,,,,poll31688708
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,13:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,False,False,False,False,126,"108 E. 1st Street, McIntosh, SD 57641",,01:00 PM-05:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,8:00:00 - 6:00,12:00:00 - 6:00,9/23/16,9/23/16,False,False,False,False,127,"108 E. 1st Street, McIntosh, SD 57641",,08:00 AM-12:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,13:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,False,False,False,False,128,"108 E. 1st Street, McIntosh, SD 57641",,01:00 PM-05:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,8:00:00 - 6:00,12:00:00 - 6:00,9/26/16,9/30/16,False,False,False,False,129,"108 E. 1st Street, McIntosh, SD 57641",,08:00 AM-12:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,13:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,False,False,False,False,130,"108 E. 1st Street, McIntosh, SD 57641",,01:00 PM-05:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,8:00:00 - 6:00,12:00:00 - 6:00,10/3/16,10/7/16,False,False,False,False,131,"108 E. 1st Street, McIntosh, SD 57641",,08:00 AM-12:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,13:00:00 - 6:00,17:00:00 - 6:00,10/10/16,10/14/16,False,False,False,False,132,"108 E. 1st Street, McIntosh, SD 57641",,01:00 PM-05:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,8:00:00 - 6:00,12:00:00 - 6:00,10/10/16,10/14/16,False,False,False,False,133,"108 E. 1st Street, McIntosh, SD 57641",,08:00 AM-12:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,13:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,False,False,False,False,134,"108 E. 1st Street, McIntosh, SD 57641",,01:00 PM-05:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,8:00:00 - 6:00,12:00:00 - 6:00,10/17/16,10/21/16,False,False,False,False,135,"108 E. 1st Street, McIntosh, SD 57641",,08:00 AM-12:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,13:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,False,False,False,False,136,"108 E. 1st Street, McIntosh, SD 57641",,01:00 PM-05:00 PM,,ho97560181,false,false,,,,poll42773809
ocd-division/country:us/state:sd/county:corson,corsonauditor@sdplains.com,Corson County,Corson County Courthouse,108 E. 1st Street,,McIntosh,SD,57641,8:00:00 - 6:00,12:00:00 - 6:00,10/24/16,10/28/16,False,False,False,False,137,"108 E. 1st Street, McIntosh, SD 57641",,08:00 AM-12:00 PM,,ho97560181,false,false,,,,poll42773809
