county,ocd_division,homepage_url,phone,email,street,city,state,zip_code,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"San Xavier District Council Chamber, 2018 W San Xavier Rd",Tucson,AZ,85746,9:00:00 - 07:00,16:00:00 - 07:00,10-27-16,10-28-16,253,"San Xavier District Council Chamber, 2018 W San Xavier Rd, Tucson, AZ 85746",,09:00 AM-04:00 PM,,ho34299285,false,AZ,,,,poll8395437
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Tohono O'odham Legislative Council Chambers,Sells,AZ,85634,9:00:00 - 07:00,16:00:00 - 07:00,10-31-16,11-04-16,254,"Tohono O'odham Legislative Council Chambers, Sells, AZ 85634",,09:00 AM-04:00 PM,,ho77195523,false,AZ,,,,poll96215952
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"31 North Pinal Street, Bldg. E",Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,255,"31 North Pinal Street, Bldg. E, Florence, AZ 85132",,08:00 AM-05:00 PM,,ho93287106,false,AZ,,,,poll97767234
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"31 North Pinal Street, Bldg. E",Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,256,"31 North Pinal Street, Bldg. E, Florence, AZ 85132",,08:00 AM-05:00 PM,,ho93287106,false,AZ,,,,poll97767234
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"31 North Pinal Street, Bldg. E",Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,257,"31 North Pinal Street, Bldg. E, Florence, AZ 85132",,08:00 AM-05:00 PM,,ho93287106,false,AZ,,,,poll97767234
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"31 North Pinal Street, Bldg. E",Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,258,"31 North Pinal Street, Bldg. E, Florence, AZ 85132",,08:00 AM-05:00 PM,,ho93287106,false,AZ,,,,poll97767234
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,575 N Idaho Rd #800,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10-12-16,10-14-16,259,"575 N Idaho Rd #800, Apache Junction, AZ 85119",,08:00 AM-04:30 PM,,ho24783379,false,AZ,,,,poll72045219
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,575 N Idaho Rd #800,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10-17-16,10-21-16,260,"575 N Idaho Rd #800, Apache Junction, AZ 85119",,08:00 AM-04:30 PM,,ho24783379,false,AZ,,,,poll72045219
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,575 N Idaho Rd #800,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10-24-16,10-28-16,261,"575 N Idaho Rd #800, Apache Junction, AZ 85119",,08:00 AM-04:30 PM,,ho24783379,false,AZ,,,,poll72045219
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,575 N Idaho Rd #800,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10-31-16,11-04-16,262,"575 N Idaho Rd #800, Apache Junction, AZ 85119",,08:00 AM-04:30 PM,,ho24783379,false,AZ,,,,poll72045219
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"820 E Cottonwood Ln, Ste A-2",Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10-12-16,10-14-16,263,"820 E Cottonwood Ln, Ste A-2, Casa Grande, AZ 85122",,08:00 AM-04:30 PM,,ho65086905,false,AZ,,,,poll92023467
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"820 E Cottonwood Ln, Ste A-2",Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10-17-16,10-21-16,264,"820 E Cottonwood Ln, Ste A-2, Casa Grande, AZ 85122",,08:00 AM-04:30 PM,,ho65086905,false,AZ,,,,poll92023467
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"820 E Cottonwood Ln, Ste A-2",Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10-24-16,10-28-16,265,"820 E Cottonwood Ln, Ste A-2, Casa Grande, AZ 85122",,08:00 AM-04:30 PM,,ho65086905,false,AZ,,,,poll92023467
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,"820 E Cottonwood Ln, Ste A-2",Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10-31-16,11-04-16,266,"820 E Cottonwood Ln, Ste A-2, Casa Grande, AZ 85122",,08:00 AM-04:30 PM,,ho65086905,false,AZ,,,,poll92023467
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,"2150 N. Congress Drive, Suite 119",Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,267,"2150 N. Congress Drive, Suite 119, Nogales, AZ 85621",,08:00 AM-05:00 PM,,ho29801640,false,AZ,,,,poll81447973
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,"2150 N. Congress Drive, Suite 119",Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,268,"2150 N. Congress Drive, Suite 119, Nogales, AZ 85621",,08:00 AM-05:00 PM,,ho29801640,false,AZ,,,,poll81447973
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,"2150 N. Congress Drive, Suite 119",Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,269,"2150 N. Congress Drive, Suite 119, Nogales, AZ 85621",,08:00 AM-05:00 PM,,ho29801640,false,AZ,,,,poll81447973
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,"2150 N. Congress Drive, Suite 119",Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,270,"2150 N. Congress Drive, Suite 119, Nogales, AZ 85621",,08:00 AM-05:00 PM,,ho29801640,false,AZ,,,,poll81447973
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,50 Bridge Rd ,Tubac,AZ,85646,09:00:00 - 07:00,13:00:00 - 07:00,10-22-16,10-22-16,271,"50 Bridge Rd, Tubac, AZ 85646",,09:00 AM-01:00 PM,,ho66399870,false,AZ,,,,poll70684277
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,1450 N Hohokam Dr,Nogales,AZ,85621,14:00:00 - 07:00,17:00:00 - 07:00,10-22-16,10-22-16,272,"1450 N Hohokam Dr, Nogales, AZ 85621",,02:00 PM-05:00 PM,,ho38235467,false,AZ,,,,poll31855344
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,310 McKeown Ave,Patagonia,AZ,85624,09:00:00 - 07:00,13:00:00 - 07:00,10-29-16,10-29-16,273,"310 McKeown Ave, Patagonia, AZ 85624",,09:00 AM-01:00 PM,,ho29783514,false,AZ,,,,poll85143035
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,3173 State Highway 83,Sonoita,AZ,85637,14:00:00 - 07:00,17:00:00 - 07:00,10-29-16,10-29-16,274,"3173 State Highway 83, Sonoita, AZ 85637",,02:00 PM-05:00 PM,,ho17338276,false,AZ,,,,poll6968931
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,"1015 Fair St., Room #228",Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,275,"1015 Fair St., Room #228, Prescott, AZ 86305",,08:00 AM-05:00 PM,,ho96938188,false,AZ,,,,poll23293747
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,"1015 Fair St., Room #228",Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,276,"1015 Fair St., Room #228, Prescott, AZ 86305",,08:00 AM-05:00 PM,,ho96938188,false,AZ,,,,poll23293747
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,"1015 Fair St., Room #228",Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,277,"1015 Fair St., Room #228, Prescott, AZ 86305",,08:00 AM-05:00 PM,,ho96938188,false,AZ,,,,poll23293747
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,"1015 Fair St., Room #228",Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,278,"1015 Fair St., Room #228, Prescott, AZ 86305",,08:00 AM-05:00 PM,,ho96938188,false,AZ,,,,poll23293747
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,10 S 6th St,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,279,"10 S 6th St, Cottonwood, AZ 86326",,08:00 AM-05:00 PM,,ho69220061,false,AZ,,,,poll48144109
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,10 S 6th St,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,280,"10 S 6th St, Cottonwood, AZ 86326",,08:00 AM-05:00 PM,,ho69220061,false,AZ,,,,poll48144109
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,10 S 6th St,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,281,"10 S 6th St, Cottonwood, AZ 86326",,08:00 AM-05:00 PM,,ho69220061,false,AZ,,,,poll48144109
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,10 S 6th St,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,282,"10 S 6th St, Cottonwood, AZ 86326",,08:00 AM-05:00 PM,,ho69220061,false,AZ,,,,poll48144109
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,"410 S. Maiden Lane, #b",Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,283,"410 S. Maiden Lane, #b, Yuma, AZ 85364",,08:00 AM-05:00 PM,,ho46156934,false,AZ,,,,poll68257211
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,"410 S. Maiden Lane, #b",Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,284,"410 S. Maiden Lane, #b, Yuma, AZ 85364",,08:00 AM-05:00 PM,,ho46156934,false,AZ,,,,poll68257211
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,"410 S. Maiden Lane, #b",Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,285,"410 S. Maiden Lane, #b, Yuma, AZ 85364",,08:00 AM-05:00 PM,,ho46156934,false,AZ,,,,poll68257211
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,"410 S. Maiden Lane, #b",Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,286,"410 S. Maiden Lane, #b, Yuma, AZ 85364",,08:00 AM-05:00 PM,,ho46156934,false,AZ,,,,poll68257211
