office-name,ocd-division,homepage-url,phone,email,DIRECTIONS,name,address1,address2,city,state,zip,start_time,end_time,start_date,end_date,is_subject_to_change,notes
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,11441 Vance Jackson Rd,,San Antonio,TX,78230,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,11441 Vance Jackson Rd,,San Antonio,TX,78230,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,11441 Vance Jackson Rd,,San Antonio,TX,78230,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,200 N Park Blvd,,San Antonio,TX,78204,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,200 N Park Blvd,,San Antonio,TX,78204,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,200 N Park Blvd,,San Antonio,TX,78204,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,200 N Park Blvd,,San Antonio,TX,78204,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,405 S Seguin Rd,,Converse,TX,78109,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,405 S Seguin Rd,,Converse,TX,78109,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,405 S Seguin Rd,,Converse,TX,78109,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,405 S Seguin Rd,,Converse,TX,78109,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,5003 Lord Rd,,San Antonio,TX,78220,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,5003 Lord Rd,,San Antonio,TX,78220,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,5003 Lord Rd,,San Antonio,TX,78220,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,5003 Lord Rd,,San Antonio,TX,78220,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6634 New Sulphur Springs Rd,,San Antonio,TX,78263,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6634 New Sulphur Springs Rd,,San Antonio,TX,78263,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6634 New Sulphur Springs Rd,,San Antonio,TX,78263,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6634 New Sulphur Springs Rd,,San Antonio,TX,78263,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,2515 E Evans Rd,,San Antonio,TX,78259,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,2515 E Evans Rd,,San Antonio,TX,78259,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,2515 E Evans Rd,,San Antonio,TX,78259,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,2515 E Evans Rd,,San Antonio,TX,78259,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7286 Dietz Elkhorn Rd,,Boerne,TX,78015,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7286 Dietz Elkhorn Rd,,Boerne,TX,78015,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7286 Dietz Elkhorn Rd,,Boerne,TX,78015,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7286 Dietz Elkhorn Rd,,Boerne,TX,78015,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,9050 Wellwood St,,San Antonio,TX,78250,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,9050 Wellwood St,,San Antonio,TX,78250,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,9050 Wellwood St,,San Antonio,TX,78250,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,9050 Wellwood St,,San Antonio,TX,78250,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7978 W Military Dr,,San Antonio,TX,78227,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7978 W Military Dr,,San Antonio,TX,78227,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7978 W Military Dr,,San Antonio,TX,78227,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7978 W Military Dr,,San Antonio,TX,78227,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,13330 Kyle Seale Pkwy,,San Antonio,TX,78249,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,13330 Kyle Seale Pkwy,,San Antonio,TX,78249,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,13330 Kyle Seale Pkwy,,San Antonio,TX,78249,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,13330 Kyle Seale Pkwy,,San Antonio,TX,78249,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6307 Sun Valley Dr,,San Antonio,TX,78227,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6307 Sun Valley Dr,,San Antonio,TX,78227,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6307 Sun Valley Dr,,San Antonio,TX,78227,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6307 Sun Valley Dr,,San Antonio,TX,78227,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,15060 Judson Rd,,San Antonio,TX,78247,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,15060 Judson Rd,,San Antonio,TX,78247,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,15060 Judson Rd,,San Antonio,TX,78247,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,15060 Judson Rd,,San Antonio,TX,78247,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,515 Castroville Rd,,San Antonio,TX,78237,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,515 Castroville Rd,,San Antonio,TX,78237,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,515 Castroville Rd,,San Antonio,TX,78237,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,515 Castroville Rd,,San Antonio,TX,78237,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6421 Evers Rd,,San Antonio,TX,78240,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6421 Evers Rd,,San Antonio,TX,78240,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6421 Evers Rd,,San Antonio,TX,78240,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,6421 Evers Rd,,San Antonio,TX,78240,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,2809 Broadway St,,San Antonio,TX,78209,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,2809 Broadway St,,San Antonio,TX,78209,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,2809 Broadway St,,San Antonio,TX,78209,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,2809 Broadway St,,San Antonio,TX,78209,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,8700 Mystic Park,,San Antonio,TX,78254,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,8700 Mystic Park,,San Antonio,TX,78254,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,8700 Mystic Park,,San Antonio,TX,78254,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,8700 Mystic Park,,San Antonio,TX,78254,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,1023 Ada St,,San Antonio,TX,78223,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,1023 Ada St,,San Antonio,TX,78223,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,1023 Ada St,,San Antonio,TX,78223,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,1023 Ada St,,San Antonio,TX,78223,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3222 Culebra Rd,,San Antonio,TX,78228,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3222 Culebra Rd,,San Antonio,TX,78228,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3222 Culebra Rd,,San Antonio,TX,78228,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3222 Culebra Rd,,San Antonio,TX,78228,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3134 Roosevelt Ave,,San Antonio,TX,78214,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3134 Roosevelt Ave,,San Antonio,TX,78214,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3134 Roosevelt Ave,,San Antonio,TX,78214,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3134 Roosevelt Ave,,San Antonio,TX,78214,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7001 Culebra Rd,,San Antonio,TX,78238,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7001 Culebra Rd,,San Antonio,TX,78238,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7001 Culebra Rd,,San Antonio,TX,78238,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,7001 Culebra Rd,,San Antonio,TX,78238,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3535 N Ellison Dr,,San Antonio,TX,78251,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3535 N Ellison Dr,,San Antonio,TX,78251,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3535 N Ellison Dr,,San Antonio,TX,78251,12:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,3535 N Ellison Dr,,San Antonio,TX,78251,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,,
Bexar County,ocd-division/country:us/state:tx/county:bexar,http://home.bexar.org/elections/index.html,(210) 335-8683,votebymail@bexar.org,,,120 W El Prado Dr,,Olmos Park,TX,78212,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,,
