office-name,official-title,ocd-division,division-description,homepage-url,phone,email,street,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_subject_to_change,notes
Boone County,Boone County 4-H Fairgrounds,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,1300 E 100 S,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,
Boone County,Boone County 4-H Fairgrounds,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,1300 E 100 S,,Lebanon,IN,46052,13:00:00 - 04:00,20:00:00 - 04:00,10/31/16,11/4/16,FALSE,
Boone County,Boone County 4-H Fairgrounds,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,1300 E 100 S,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Boone County,Zionsville Town Hall,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,1100 W Oak St,,Zionsville,IN,46077,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,
Boone County,Zionsville Town Hall,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,1100 W Oak St,,Zionsville,IN,46077,13:00:00 - 04:00,20:00:00 - 04:00,11/1/16,11/4/16,FALSE,
Boone County,Zionsville Town Hall,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,1100 W Oak St,,Zionsville,IN,46077,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Boone County,Zionsville Presbyterian Church,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,4775 W 116th St,,Zionsville,IN,46077,13:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/4/16,FALSE,
Boone County,Zionsville Presbyterian Church,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,4775 W 116th St,,Zionsville,IN,46077,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Boone County,Thorntown Public Library,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,124 N Market St.,,Thorntown,IN,46071,13:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/4/16,FALSE,
Boone County,Thorntown Public Library,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,124 N Market St.,,Thorntown,IN,46071,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Boone County,Jamestown Municipal Building,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,421 E Main St.,,Jamestown,IN,46147,13:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/4/16,FALSE,
Boone County,Jamestown Municipal Building,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,421 E Main St.,,Jamestown,IN,46147,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Boone County,Elizaville Christian Church,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,5745 N 500 E,,Lebanon,IN,46052,13:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/4/16,FALSE,
Boone County,Elizaville Christian Church,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,5745 N 500 E,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,"Courthouse, 1st Floor, 20 East Main Street",,Nashville,IN,47448,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,AIP
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,"Courthouse, 1st Floor, 20 East Main Street",,Nashville,IN,47448,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,AIP
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,"Courthouse, 1st Floor, 20 East Main Street",,Nashville,IN,47448,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,AIP
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,"Courthouse, 1st Floor, 20 East Main Street",,Nashville,IN,47448,09:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,AIP
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,"Courthouse, 1st Floor, 20 East Main Street",,Nashville,IN,47448,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,AIP
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,"Courthouse, 1st Floor, 20 East Main Street",,Nashville,IN,47448,09:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,AIP
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,"Courthouse, 1st Floor, 20 East Main Street",,Nashville,IN,47448,08:00:00 - 05:00,16:00:00 - 05:00,11/7/16,11/7/16,FALSE,AIP
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,"Courthouse, 1st Floor, 20 East Main Street",,Nashville,IN,47448,08:00:00 - 05:00,12:00:00 - 05:00,11/8/16,11/8/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,12:00:00 - 04:00,10/12/16,10/12/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,17:00:00 - 04:00,10/13/16,10/14/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/18/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,12:00:00 - 04:00,10/19/16,10/19/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,17:00:00 - 04:00,10/20/16,10/21/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,17:00:00 - 04:00,10/24/16,10/25/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,12:00:00 - 04:00,10/26/16,10/26/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,17:00:00 - 04:00,10/27/16,10/28/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,17:00:00 - 04:00,10/31/16,11/1/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,12:00:00 - 04:00,11/2/16,11/2/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,17:00:00 - 04:00,11/3/16,11/4/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,AIP
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,"101 West Main Street, Suite 206",,Delphi,IN,46923,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,AIP
Carroll County,Burlington Community Center,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,,ccclerk@carrollcountyin.gov,425 E. 5th St.,,Burlington,IN,46915,08:00:00 - 04:00,14:00:00 - 04:00,10/29/16,11/5/16,FALSE,EV
Carroll County,Liberty Twp. Fire Station,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,,ccclerk@carrollcountyin.gov,658 E 871 N,,Burrows,IN,46916,08:00:00 - 04:00,14:00:00 - 04:00,10/29/16,11/5/16,FALSE,EV
Carroll County,4-H Building,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,,ccclerk@carrollcountyin.gov,102 N. Fourth St.,,Flora,IN,46929,08:00:00 - 04:00,14:00:00 - 04:00,10/29/16,11/5/16,FALSE,EV
Carroll County,4-H Building,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,,ccclerk@carrollcountyin.gov,102 N. Fourth St.,,Flora,IN,46929,08:00:00 - 04:00,14:00:00 - 04:00,11/5/16,11/5/16,FALSE,EV
Carroll County,Community Center,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,,ccclerk@carrollcountyin.gov,4583 N. St. Rd. 29,,Camden,IN,46917,08:00:00 - 04:00,14:00:00 - 04:00,11/5/16,11/5/16,FALSE,EV
Carroll County,Yeoman United Methodist Church,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,,ccclerk@carrollcountyin.gov,10892 W. 825 N.,,Monticello,IN,47960,08:00:00 - 04:00,14:00:00 - 04:00,11/5/16,11/5/16,FALSE,EV
Cass County,Circuit Court Clerk,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us","200 Court Park, Room 103",,Logansport,IN,46947-3192,09:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,EV
Cass County,Circuit Court Clerk,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us","200 Court Park, Room 103",,Logansport,IN,46947-3192,09:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,EV
Cass County,Circuit Court Clerk,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us","200 Court Park, Room 103",,Logansport,IN,46947-3192,09:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,EV
Cass County,Circuit Court Clerk,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us","200 Court Park, Room 103",,Logansport,IN,46947-3192,06:00:00 - 04:00,13:00:00 - 04:00,10/29/16,10/29/16,FALSE,EV
Cass County,Circuit Court Clerk,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us","200 Court Park, Room 103",,Logansport,IN,46947-3192,09:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,EV
Cass County,Circuit Court Clerk,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us","200 Court Park, Room 103",,Logansport,IN,46947-3192,06:00:00 - 04:00,13:00:00 - 04:00,11/5/16,11/5/16,FALSE,EV
Cass County,Circuit Court Clerk,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us","200 Court Park, Room 103",,Logansport,IN,46947-3192,09:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,EV
Cass County,Cass County Senior Center,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us",115 S 6th St,, Logansport ,IN,46947,10:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/5/16,FALSE,EV
Cass County,Royal Center Town Hall,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us",104 E. North St.,,Royal Center,IN,46978,10:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/5/16,FALSE,EV
Cass County,Walton Fire Station,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us",210 S Depot St,,Walton,IN,46994,10:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/5/16,FALSE,EV
Cass County,Galveston Community Center,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us",101 S Park Rd,,Galveston,IN,46932,10:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/5/16,FALSE,EV
Cass County,Logansport Mall,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us",3900 E Market St,, Logansport ,IN,46947,10:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/5/16,FALSE,EV
Cass County,4-H Fairgrounds,ocd-division/country:us/state:in/county:cass,Cass County IN,http://www.co.cass.in.us/departments/a-d/clerk,(574) 753-7870,"beth.liming@co.cass.in.us, ginny.baker@co.cass.in.us",2281 E County Road 125 N,, Logansport ,IN,46947,10:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/5/16,FALSE,EV
Clark County,Circuit Court Clerk,ocd-division/country:us/state:in/county:clark,Clark County IN,http://www.co.clark.in.us/index.php/clark-county-indiana-resident-resources/clark-county-indiana-voting-elections,(812) 285-6329,vote@clarkcountyvoters.com,"501 E. Court Avenue, Room 131",,Jeffersonville,IN,47130,09:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,EV
Clark County,Circuit Court Clerk,ocd-division/country:us/state:in/county:clark,Clark County IN,http://www.co.clark.in.us/index.php/clark-county-indiana-resident-resources/clark-county-indiana-voting-elections,(812) 285-6330,vote@clarkcountyvoters.com,"501 E. Court Avenue, Room 131",,Jeffersonville,IN,47130,09:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,EV
Clark County,Circuit Court Clerk,ocd-division/country:us/state:in/county:clark,Clark County IN,http://www.co.clark.in.us/index.php/clark-county-indiana-resident-resources/clark-county-indiana-voting-elections,(812) 285-6331,vote@clarkcountyvoters.com,"501 E. Court Avenue, Room 131",,Jeffersonville,IN,47130,09:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,EV
Clark County,Circuit Court Clerk,ocd-division/country:us/state:in/county:clark,Clark County IN,http://www.co.clark.in.us/index.php/clark-county-indiana-resident-resources/clark-county-indiana-voting-elections,(812) 285-6332,vote@clarkcountyvoters.com,"501 E. Court Avenue, Room 131",,Jeffersonville,IN,47130,09:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,FALSE,EV
Clark County,Circuit Court Clerk,ocd-division/country:us/state:in/county:clark,Clark County IN,http://www.co.clark.in.us/index.php/clark-county-indiana-resident-resources/clark-county-indiana-voting-elections,(812) 285-6333,vote@clarkcountyvoters.com,"501 E. Court Avenue, Room 131",,Jeffersonville,IN,47130,09:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,EV
Clark County,Circuit Court Clerk,ocd-division/country:us/state:in/county:clark,Clark County IN,http://www.co.clark.in.us/index.php/clark-county-indiana-resident-resources/clark-county-indiana-voting-elections,(812) 285-6334,vote@clarkcountyvoters.com,"501 E. Court Avenue, Room 131",,Jeffersonville,IN,47130,09:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,EV
