county,officer,email,blank,phone,fax,address_one,address_two,city,state,zip,times,start_date,end_date,time_zone,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
NEOSHO,Randal E. Neely,NO_county_clerk@wan.kdor.state.ks.us,,6202443811,6202443810,100 S Main St.,,Erie,KS,66733,8:00-4:30,11/7/2016,11/7/2016,central,381,"100 S Main St., Erie, KS 66733",,8:00 AM-4:30 PM,,ho10592309,false,True,,,,poll0381
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,8:00-12:00,10/11/2016,10/14/2016,central,382,"202 W Sycamore, Ness City, KS 67560",,8:00 AM-12:00 PM,,ho4964011,false,True,,,,poll0382
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,1:00-5:00,10/11/2016,10/14/2016,central,383,"202 W Sycamore, Ness City, KS 67560",,1:00 AM-5:00 PM,,ho4964011,false,True,,,,poll0383
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,8:00-12:00,10/17/2016,10/21/2016,central,384,"202 W Sycamore, Ness City, KS 67560",,8:00 AM-12:00 PM,,ho4964011,false,True,,,,poll0384
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,1:00-5:00,10/17/2016,10/21/2016,central,385,"202 W Sycamore, Ness City, KS 67560",,1:00 AM-5:00 PM,,ho4964011,false,True,,,,poll0385
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,8:00-12:00,10/24/2016,10/28/2016,central,386,"202 W Sycamore, Ness City, KS 67560",,8:00 AM-12:00 PM,,ho4964011,false,True,,,,poll0386
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,1:00-5:00,10/24/2016,10/28/2016,central,387,"202 W Sycamore, Ness City, KS 67560",,1:00 AM-5:00 PM,,ho4964011,false,True,,,,poll0387
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,8:00-12:00,10/31/2016,11/4/2016,central,388,"202 W Sycamore, Ness City, KS 67560",,8:00 AM-12:00 PM,,ho4964011,false,True,,,,poll0388
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,1:00-5:00,10/31/2016,11/4/2016,central,389,"202 W Sycamore, Ness City, KS 67560",,1:00 AM-5:00 PM,,ho4964011,false,True,,,,poll0389
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,8:00-12:00,11/7/2016,11/7/2016,central,390,"202 W Sycamore, Ness City, KS 67560",,8:00 AM-12:00 PM,,ho4964011,false,True,,,,poll0390
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180,202 W Sycamore,,Ness City,KS,67560,1:00-5:00,11/7/2016,11/7/2016,central,391,"202 W Sycamore, Ness City, KS 67560",,1:00 AM-5:00 PM,,ho4964011,false,True,,,,poll0391
NORTON,Robert D. Wyatt,NT_county_clerk@wan.kdor.state.ks.us,,7858775710,7858775794,105 S Kansas Ave,,Norton,KS,67654,8:00-5:00,10/11/2016,10/14/2016,central,392,"105 S Kansas Ave, Norton, KS 67654",,8:00 AM-5:00 PM,,ho27872103,false,True,,,,poll0392
NORTON,Robert D. Wyatt,NT_county_clerk@wan.kdor.state.ks.us,,7858775710,7858775794,105 S Kansas Ave,,Norton,KS,67654,8:00-5:00,10/17/2016,10/21/2016,central,393,"105 S Kansas Ave, Norton, KS 67654",,8:00 AM-5:00 PM,,ho27872103,false,True,,,,poll0393
NORTON,Robert D. Wyatt,NT_county_clerk@wan.kdor.state.ks.us,,7858775710,7858775794,105 S Kansas Ave,,Norton,KS,67654,8:00-5:00,10/24/2016,10/28/2016,central,394,"105 S Kansas Ave, Norton, KS 67654",,8:00 AM-5:00 PM,,ho27872103,false,True,,,,poll0394
NORTON,Robert D. Wyatt,NT_county_clerk@wan.kdor.state.ks.us,,7858775710,7858775794,105 S Kansas Ave,,Norton,KS,67654,8:00-5:00,10/31/2016,11/4/2016,central,395,"105 S Kansas Ave, Norton, KS 67654",,8:00 AM-5:00 PM,,ho27872103,false,True,,,,poll0395
NORTON,Robert D. Wyatt,NT_county_clerk@wan.kdor.state.ks.us,,7858775710,7858775794,105 S Kansas Ave,,Norton,KS,67654,8:00-5:00,11/7/2016,11/7/2016,central,396,"105 S Kansas Ave, Norton, KS 67654",,8:00 AM-5:00 PM,,ho27872103,false,True,,,,poll0396
OSAGE,Rhonda Beets,rbeets@osageco.org,,7858284812,7858284749,717 Topeka Ave,,Lyndon,KS,66451-0226,8:00-5:00,10/11/2016,10/14/2016,central,397,"717 Topeka Ave, Lyndon, KS 66451-0226",,8:00 AM-5:00 PM,,ho38412410,false,True,,,,poll0397
OSAGE,Rhonda Beets,rbeets@osageco.org,,7858284812,7858284749,717 Topeka Ave,,Lyndon,KS,66451-0226,8:00-5:00,10/17/2016,10/21/2016,central,398,"717 Topeka Ave, Lyndon, KS 66451-0226",,8:00 AM-5:00 PM,,ho38412410,false,True,,,,poll0398
OSAGE,Rhonda Beets,rbeets@osageco.org,,7858284812,7858284749,717 Topeka Ave,,Lyndon,KS,66451-0226,8:00-5:00,10/24/2016,10/28/2016,central,399,"717 Topeka Ave, Lyndon, KS 66451-0226",,8:00 AM-5:00 PM,,ho38412410,false,True,,,,poll0399
OSAGE,Rhonda Beets,rbeets@osageco.org,,7858284812,7858284749,717 Topeka Ave,,Lyndon,KS,66451-0226,8:00-5:00,10/31/2016,11/4/2016,central,400,"717 Topeka Ave, Lyndon, KS 66451-0226",,8:00 AM-5:00 PM,,ho38412410,false,True,,,,poll0400
OSAGE,Rhonda Beets,rbeets@osageco.org,,7858284812,7858284749,717 Topeka Ave,,Lyndon,KS,66451-0226,8:00-5:00,11/7/2016,11/7/2016,central,401,"717 Topeka Ave, Lyndon, KS 66451-0226",,8:00 AM-5:00 PM,,ho38412410,false,True,,,,poll0401
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252,423 W Main St,,Osborne,KS,67473,8:30-5:00,10/11/2016,10/14/2016,central,402,"423 W Main St, Osborne, KS 67473",,8:30 AM-5:00 PM,,ho3045406,false,True,,,,poll0402
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252,423 W Main St,,Osborne,KS,67473,8:30-5:00,10/17/2016,10/21/2016,central,403,"423 W Main St, Osborne, KS 67473",,8:30 AM-5:00 PM,,ho3045406,false,True,,,,poll0403
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252,423 W Main St,,Osborne,KS,67473,8:30-5:00,10/24/2016,10/28/2016,central,404,"423 W Main St, Osborne, KS 67473",,8:30 AM-5:00 PM,,ho3045406,false,True,,,,poll0404
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252,423 W Main St,,Osborne,KS,67473,8:30-5:00,10/31/2016,11/4/2016,central,405,"423 W Main St, Osborne, KS 67473",,8:30 AM-5:00 PM,,ho3045406,false,True,,,,poll0405
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252,423 W Main St,,Osborne,KS,67473,8:30-5:00,11/7/2016,11/7/2016,central,406,"423 W Main St, Osborne, KS 67473",,8:30 AM-5:00 PM,,ho3045406,false,True,,,,poll0406
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,8:00-12:00,10/11/2016,10/14/2016,central,407,"307 N Concord Suite 130, Minneapolis, KS 67467",,8:00 AM-12:00 PM,,ho58907627,false,True,,,,poll0407
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,1:00-5:00,10/11/2016,10/14/2016,central,408,"307 N Concord Suite 130, Minneapolis, KS 67467",,1:00 AM-5:00 PM,,ho58907627,false,True,,,,poll0408
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,8:00-12:00,10/17/2016,10/21/2016,central,409,"307 N Concord Suite 130, Minneapolis, KS 67467",,8:00 AM-12:00 PM,,ho58907627,false,True,,,,poll0409
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,1:00-5:00,10/17/2016,10/21/2016,central,410,"307 N Concord Suite 130, Minneapolis, KS 67467",,1:00 AM-5:00 PM,,ho58907627,false,True,,,,poll0410
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,8:00-12:00,10/24/2016,10/28/2016,central,411,"307 N Concord Suite 130, Minneapolis, KS 67467",,8:00 AM-12:00 PM,,ho58907627,false,True,,,,poll0411
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,1:00-5:00,10/24/2016,10/28/2016,central,412,"307 N Concord Suite 130, Minneapolis, KS 67467",,1:00 AM-5:00 PM,,ho58907627,false,True,,,,poll0412
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,8:00-12:00,10/31/2016,11/4/2016,central,413,"307 N Concord Suite 130, Minneapolis, KS 67467",,8:00 AM-12:00 PM,,ho58907627,false,True,,,,poll0413
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,1:00-5:00,10/31/2016,11/4/2016,central,414,"307 N Concord Suite 130, Minneapolis, KS 67467",,1:00 AM-5:00 PM,,ho58907627,false,True,,,,poll0414
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,8:00-12:00,11/7/2016,11/7/2016,central,415,"307 N Concord Suite 130, Minneapolis, KS 67467",,8:00 AM-12:00 PM,,ho58907627,false,True,,,,poll0415
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011,307 N Concord Suite 130,,Minneapolis,KS,67467,1:00-5:00,11/7/2016,11/7/2016,central,416,"307 N Concord Suite 130, Minneapolis, KS 67467",,1:00 AM-5:00 PM,,ho58907627,false,True,,,,poll0416
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559,715 Broadway,,Larned,KS,67550,8:30-5:00,10/11/2016,10/14/2016,central,417,"715 Broadway, Larned, KS 67550",,8:30 AM-5:00 PM,,ho70160908,false,True,,,,poll0417
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559,715 Broadway,,Larned,KS,67550,8:30-5:00,10/17/2016,10/21/2016,central,418,"715 Broadway, Larned, KS 67550",,8:30 AM-5:00 PM,,ho70160908,false,True,,,,poll0418
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559,715 Broadway,,Larned,KS,67550,8:30-5:00,10/24/2016,10/28/2016,central,419,"715 Broadway, Larned, KS 67550",,8:30 AM-5:00 PM,,ho70160908,false,True,,,,poll0419
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559,715 Broadway,,Larned,KS,67550,8:30-5:00,10/31/2016,11/4/2016,central,420,"715 Broadway, Larned, KS 67550",,8:30 AM-5:00 PM,,ho70160908,false,True,,,,poll0420
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559,715 Broadway,,Larned,KS,67550,8:30-5:00,11/7/2016,11/7/2016,central,421,"715 Broadway, Larned, KS 67550",,8:30 AM-5:00 PM,,ho70160908,false,True,,,,poll0421
PHILLIPS,Linda McDowell,PL_county_clerk@wan.kdor.state.ks.us,,7855436825,7855436827,301 State Street,,Phillipsburg,KS,67661,8:00-5:00,10/11/2016,10/14/2016,central,422,"301 State Street, Phillipsburg, KS 67661",,8:00 AM-5:00 PM,,ho9764972,false,True,,,,poll0422
PHILLIPS,Linda McDowell,PL_county_clerk@wan.kdor.state.ks.us,,7855436825,7855436827,301 State Street,,Phillipsburg,KS,67661,8:00-5:00,10/17/2016,10/21/2016,central,423,"301 State Street, Phillipsburg, KS 67661",,8:00 AM-5:00 PM,,ho9764972,false,True,,,,poll0423
PHILLIPS,Linda McDowell,PL_county_clerk@wan.kdor.state.ks.us,,7855436825,7855436827,301 State Street,,Phillipsburg,KS,67661,8:00-5:00,10/24/2016,10/28/2016,central,424,"301 State Street, Phillipsburg, KS 67661",,8:00 AM-5:00 PM,,ho9764972,false,True,,,,poll0424
PHILLIPS,Linda McDowell,PL_county_clerk@wan.kdor.state.ks.us,,7855436825,7855436827,301 State Street,,Phillipsburg,KS,67661,8:00-5:00,10/31/2016,11/4/2016,central,425,"301 State Street, Phillipsburg, KS 67661",,8:00 AM-5:00 PM,,ho9764972,false,True,,,,poll0425
PHILLIPS,Linda McDowell,PL_county_clerk@wan.kdor.state.ks.us,,7855436825,7855436827,301 State Street,,Phillipsburg,KS,67661,8:00-5:00,11/7/2016,11/7/2016,central,426,"301 State Street, Phillipsburg, KS 67661",,8:00 AM-5:00 PM,,ho9764972,false,True,,,,poll0426
POTTAWATOMIE,Nancy McCarter,nmccarter@Pottcounty.org,,7854573314,7854573507,207 N 1st St,,Westmoreland,KS,66549,8:30-4:30,10/11/2016,10/14/2016,central,427,"207 N 1st St, Westmoreland, KS 66549",,8:30 AM-4:30 PM,,ho20735871,false,True,,,,poll0427
POTTAWATOMIE,Nancy McCarter,nmccarter@Pottcounty.org,,7854573314,7854573507,207 N 1st St,,Westmoreland,KS,66549,8:30-4:30,10/17/2016,10/21/2016,central,428,"207 N 1st St, Westmoreland, KS 66549",,8:30 AM-4:30 PM,,ho20735871,false,True,,,,poll0428
POTTAWATOMIE,Nancy McCarter,nmccarter@Pottcounty.org,,7854573314,7854573507,207 N 1st St,,Westmoreland,KS,66549,8:30-4:30,10/24/2016,10/28/2016,central,429,"207 N 1st St, Westmoreland, KS 66549",,8:30 AM-4:30 PM,,ho20735871,false,True,,,,poll0429
POTTAWATOMIE,Nancy McCarter,nmccarter@Pottcounty.org,,7854573314,7854573507,207 N 1st St,,Westmoreland,KS,66549,8:30-4:30,10/31/2016,11/4/2016,central,430,"207 N 1st St, Westmoreland, KS 66549",,8:30 AM-4:30 PM,,ho20735871,false,True,,,,poll0430
POTTAWATOMIE,Nancy McCarter,nmccarter@Pottcounty.org,,7854573314,7854573507,207 N 1st St,,Westmoreland,KS,66549,8:30-4:30,11/7/2016,11/7/2016,central,431,"207 N 1st St, Westmoreland, KS 66549",,8:30 AM-4:30 PM,,ho20735871,false,True,,,,poll0431
PRATT,Sherry Kruse,clerk@prattcounty.org,,6206724110,6206729541,300 S Ninnescah St,,Pratt,KS,67124,8:00-5:00,10/11/2016,10/14/2016,central,432,"300 S Ninnescah St, Pratt, KS 67124",,8:00 AM-5:00 PM,,ho90758429,false,True,,,,poll0432
PRATT,Sherry Kruse,clerk@prattcounty.org,,6206724110,6206729541,300 S Ninnescah St,,Pratt,KS,67124,8:00-5:00,10/17/2016,10/21/2016,central,433,"300 S Ninnescah St, Pratt, KS 67124",,8:00 AM-5:00 PM,,ho90758429,false,True,,,,poll0433
PRATT,Sherry Kruse,clerk@prattcounty.org,,6206724110,6206729541,300 S Ninnescah St,,Pratt,KS,67124,8:00-5:00,10/24/2016,10/28/2016,central,434,"300 S Ninnescah St, Pratt, KS 67124",,8:00 AM-5:00 PM,,ho90758429,false,True,,,,poll0434
PRATT,Sherry Kruse,clerk@prattcounty.org,,6206724110,6206729541,300 S Ninnescah St,,Pratt,KS,67124,8:00-5:00,10/31/2016,11/4/2016,central,435,"300 S Ninnescah St, Pratt, KS 67124",,8:00 AM-5:00 PM,,ho90758429,false,True,,,,poll0435
PRATT,Sherry Kruse,clerk@prattcounty.org,,6206724110,6206729541,300 S Ninnescah St,,Pratt,KS,67124,8:00-5:00,11/7/2016,11/7/2016,central,436,"300 S Ninnescah St, Pratt, KS 67124",,8:00 AM-5:00 PM,,ho90758429,false,True,,,,poll0436
RAWLINS,Rachel Finley,rachelfinley12@yahoo.com,,7856263351,7856269019,607 Main,,Atwood,KS,67730,9:00-5:00,10/11/2016,10/14/2016,central,437,"607 Main, Atwood, KS 67730",,9:00 AM-5:00 PM,,ho80890185,false,True,,,,poll0437
RAWLINS,Rachel Finley,rachelfinley12@yahoo.com,,7856263351,7856269019,607 Main,,Atwood,KS,67730,9:00-5:00,10/17/2016,10/21/2016,central,438,"607 Main, Atwood, KS 67730",,9:00 AM-5:00 PM,,ho80890185,false,True,,,,poll0438
RAWLINS,Rachel Finley,rachelfinley12@yahoo.com,,7856263351,7856269019,607 Main,,Atwood,KS,67730,9:00-5:00,10/24/2016,10/28/2016,central,439,"607 Main, Atwood, KS 67730",,9:00 AM-5:00 PM,,ho80890185,false,True,,,,poll0439
RAWLINS,Rachel Finley,rachelfinley12@yahoo.com,,7856263351,7856269019,607 Main,,Atwood,KS,67730,9:00-5:00,10/31/2016,11/4/2016,central,440,"607 Main, Atwood, KS 67730",,9:00 AM-5:00 PM,,ho80890185,false,True,,,,poll0440
RAWLINS,Rachel Finley,rachelfinley12@yahoo.com,,7856263351,7856269019,607 Main,,Atwood,KS,67730,9:00-5:00,11/7/2016,11/7/2016,central,441,"607 Main, Atwood, KS 67730",,9:00 AM-5:00 PM,,ho80890185,false,True,,,,poll0441
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534,206 West 1st,,Hutchinson,KS,67501,8:00-5:00,10/11/2016,10/14/2016,central,442,"206 West 1st, Hutchinson, KS 67501",,8:00 AM-5:00 PM,,ho10151601,false,True,,,,poll0442
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534,206 West 1st,,Hutchinson,KS,67501,8:00-5:00,10/17/2016,10/21/2016,central,443,"206 West 1st, Hutchinson, KS 67501",,8:00 AM-5:00 PM,,ho10151601,false,True,,,,poll0443
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534,206 West 1st,,Hutchinson,KS,67501,8:00-5:00,10/24/2016,10/28/2016,central,444,"206 West 1st, Hutchinson, KS 67501",,8:00 AM-5:00 PM,,ho10151601,false,True,,,,poll0444
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534,206 West 1st,,Hutchinson,KS,67501,8:00-5:00,10/31/2016,11/4/2016,central,445,"206 West 1st, Hutchinson, KS 67501",,8:00 AM-5:00 PM,,ho10151601,false,True,,,,poll0445
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534,206 West 1st,,Hutchinson,KS,67501,8:00-5:00,11/7/2016,11/7/2016,central,446,"206 West 1st, Hutchinson, KS 67501",,8:00 AM-5:00 PM,,ho10151601,false,True,,,,poll0446
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668,1815 M. Street,,Belleville,KS,66935-0429,8:00-5:00,10/11/2016,10/14/2016,central,447,"1815 M. Street, Belleville, KS 66935-0429",,8:00 AM-5:00 PM,,ho20966287,false,True,,,,poll0447
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668,1815 M. Street,,Belleville,KS,66935-0429,8:00-5:00,10/17/2016,10/21/2016,central,448,"1815 M. Street, Belleville, KS 66935-0429",,8:00 AM-5:00 PM,,ho20966287,false,True,,,,poll0448
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668,1815 M. Street,,Belleville,KS,66935-0429,8:00-5:00,10/24/2016,10/28/2016,central,449,"1815 M. Street, Belleville, KS 66935-0429",,8:00 AM-5:00 PM,,ho20966287,false,True,,,,poll0449
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668,1815 M. Street,,Belleville,KS,66935-0429,8:00-5:00,10/31/2016,11/4/2016,central,450,"1815 M. Street, Belleville, KS 66935-0429",,8:00 AM-5:00 PM,,ho20966287,false,True,,,,poll0450
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668,1815 M. Street,,Belleville,KS,66935-0429,8:00-5:00,11/7/2016,11/7/2016,central,451,"1815 M. Street, Belleville, KS 66935-0429",,8:00 AM-5:00 PM,,ho20966287,false,True,,,,poll0451
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,Lyons,KS,67554,8:00-5:00,10/11/2016,10/14/2016,central,452,"101 W Commercial, Lyons, KS 67554",,8:00 AM-5:00 PM,,ho32829058,false,True,,,,poll0452
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,Lyons,KS,67554,8:00-5:00,10/17/2016,10/21/2016,central,453,"101 W Commercial, Lyons, KS 67554",,8:00 AM-5:00 PM,,ho32829058,false,True,,,,poll0453
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,Lyons,KS,67554,8:00-5:00,10/24/2016,10/28/2016,central,454,"101 W Commercial, Lyons, KS 67554",,8:00 AM-5:00 PM,,ho32829058,false,True,,,,poll0454
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,Lyons,KS,67554,8:00-5:00,10/31/2016,11/4/2016,central,455,"101 W Commercial, Lyons, KS 67554",,8:00 AM-5:00 PM,,ho32829058,false,True,,,,poll0455
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,Lyons,KS,67554,8:00-5:00,11/7/2016,11/7/2016,central,456,"101 W Commercial, Lyons, KS 67554",,8:00 AM-5:00 PM,,ho32829058,false,True,,,,poll0456
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,Manhattan,KS,66502,8:00-5:00,10/11/2016,10/14/2016,central,457,"110 Courthouse Plaza, Manhattan, KS 66502",,8:00 AM-5:00 PM,,ho30902449,false,True,,,,poll0457
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,Manhattan,KS,66502,8:00-5:00,10/17/2016,10/21/2016,central,458,"110 Courthouse Plaza, Manhattan, KS 66502",,8:00 AM-5:00 PM,,ho30902449,false,True,,,,poll0458
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,Manhattan,KS,66502,8:00-5:00,10/24/2016,10/28/2016,central,459,"110 Courthouse Plaza, Manhattan, KS 66502",,8:00 AM-5:00 PM,,ho30902449,false,True,,,,poll0459
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,Manhattan,KS,66502,8:00-5:00,10/31/2016,11/4/2016,central,460,"110 Courthouse Plaza, Manhattan, KS 66502",,8:00 AM-5:00 PM,,ho30902449,false,True,,,,poll0460
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,Manhattan,KS,66502,8:00-5:00,11/7/2016,11/7/2016,central,461,"110 Courthouse Plaza, Manhattan, KS 66502",,8:00 AM-5:00 PM,,ho30902449,false,True,,,,poll0461
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,8:00-12:00,10/11/2016,10/14/2016,central,462,"115 N Walnut, Stockton, KS 67669",,8:00 AM-12:00 PM,,ho88652434,false,True,,,,poll0462
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,1:00-5:00,10/11/2016,10/14/2016,central,463,"115 N Walnut, Stockton, KS 67669",,1:00 AM-5:00 PM,,ho88652434,false,True,,,,poll0463
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,8:00-12:00,10/17/2016,10/21/2016,central,464,"115 N Walnut, Stockton, KS 67669",,8:00 AM-12:00 PM,,ho88652434,false,True,,,,poll0464
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,1:00-5:00,10/17/2016,10/21/2016,central,465,"115 N Walnut, Stockton, KS 67669",,1:00 AM-5:00 PM,,ho88652434,false,True,,,,poll0465
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,8:00-12:00,10/24/2016,10/28/2016,central,466,"115 N Walnut, Stockton, KS 67669",,8:00 AM-12:00 PM,,ho88652434,false,True,,,,poll0466
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,1:00-5:00,10/24/2016,10/28/2016,central,467,"115 N Walnut, Stockton, KS 67669",,1:00 AM-5:00 PM,,ho88652434,false,True,,,,poll0467
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,8:00-12:00,10/31/2016,11/4/2016,central,468,"115 N Walnut, Stockton, KS 67669",,8:00 AM-12:00 PM,,ho88652434,false,True,,,,poll0468
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,1:00-5:00,10/31/2016,11/4/2016,central,469,"115 N Walnut, Stockton, KS 67669",,1:00 AM-5:00 PM,,ho88652434,false,True,,,,poll0469
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,8:00-12:00,11/7/2016,11/7/2016,central,470,"115 N Walnut, Stockton, KS 67669",,8:00 AM-12:00 PM,,ho88652434,false,True,,,,poll0470
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,Stockton,KS,67669,1:00-5:00,11/7/2016,11/7/2016,central,471,"115 N Walnut, Stockton, KS 67669",,1:00 AM-5:00 PM,,ho88652434,false,True,,,,poll0471
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,8:30-12:00,10/11/2016,10/14/2016,central,472,"715 Elm St, LaCrosse, KS 67548",,8:30 AM-12:00 PM,,ho54482322,false,True,,,,poll0472
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,1:00-5:00,10/11/2016,10/14/2016,central,473,"715 Elm St, LaCrosse, KS 67548",,1:00 AM-5:00 PM,,ho54482322,false,True,,,,poll0473
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,8:30-12:00,10/17/2016,10/21/2016,central,474,"715 Elm St, LaCrosse, KS 67548",,8:30 AM-12:00 PM,,ho54482322,false,True,,,,poll0474
