county,officer,email,blank,phone,fax,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,time_zone,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
NEOSHO,Randal E. Neely,NO_county_clerk@wan.kdor.state.ks.us,,6202443811,6202443810.0,100 S Main St.,,,Erie,KS,66733,8:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,central,,323,"100 S Main St., Erie, KS 66733",,08:00 AM - 04:30 PM,,ho10592309,false,true,,,,poll10592309
NEOSHO,Randal E. Neely,NO_county_clerk@wan.kdor.state.ks.us,,6202443811,6202443810.0,100 S Main St.,,,Erie,KS,66733,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,324,"100 S Main St., Erie, KS 66733",,08:00 AM - 12:00 PM,,ho10592309,false,true,,,,poll10592309
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180.0,202 W Sycamore,,,Ness City,KS,67560,13:00:00 - 05:00,16:00:00 - 05:00,10/25/16,10/28/16,central,,325,"202 W Sycamore, Ness City, KS 67560",,01:00 PM - 04:00 PM,,ho4964011,false,true,,,,poll4964011
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180.0,202 W Sycamore,,,Ness City,KS,67560,09:00:00 - 05:00,12:00:00 - 05:00,10/25/16,10/28/16,central,,326,"202 W Sycamore, Ness City, KS 67560",,09:00 AM - 12:00 PM,,ho4964011,false,true,,,,poll4964011
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180.0,202 W Sycamore,,,Ness City,KS,67560,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,central,,327,"202 W Sycamore, Ness City, KS 67560",,01:00 PM - 04:00 PM,,ho4964011,false,true,,,,poll4964011
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180.0,202 W Sycamore,,,Ness City,KS,67560,09:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,,328,"202 W Sycamore, Ness City, KS 67560",,09:00 AM - 12:00 PM,,ho4964011,false,true,,,,poll4964011
NESS,Renee Kerr,NS_county_clerk@wan.kdor.state.ks.us,,7857982401,7857983180.0,202 W Sycamore,,,Ness City,KS,67560,9:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,329,"202 W Sycamore, Ness City, KS 67560",,09:00 AM - 12:00 PM,,ho4964011,false,true,,,,poll4964011
NORTON,Robert D. Wyatt,NT_county_clerk@wan.kdor.state.ks.us,,7858775710,7858775794.0,105 S Kansas Ave,,,Norton,KS,67654,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016. 8 - 5. close at noon on the 7th ,330,"105 S Kansas Ave, Norton, KS 67654",,08:00 AM - 05:00 PM,,ho27872103,false,true,,,,poll27872103
NORTON,Robert D. Wyatt,NT_county_clerk@wan.kdor.state.ks.us,,7858775710,7858775794.0,105 S Kansas Ave,,,Norton,KS,67654,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,331,"105 S Kansas Ave, Norton, KS 67654",,08:00 AM - 05:00 PM,,ho27872103,false,true,,,,poll27872103
NORTON,Robert D. Wyatt,NT_county_clerk@wan.kdor.state.ks.us,,7858775710,7858775794.0,105 S Kansas Ave,,,Norton,KS,67654,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,332,"105 S Kansas Ave, Norton, KS 67654",,08:00 AM - 05:00 PM,,ho27872103,false,true,,,,poll27872103
NORTON,Robert D. Wyatt,NT_county_clerk@wan.kdor.state.ks.us,,7858775710,7858775794.0,105 S Kansas Ave,,,Norton,KS,67654,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,333,"105 S Kansas Ave, Norton, KS 67654",,08:00 AM - 12:00 PM,,ho27872103,false,true,,,,poll27872103
OSAGE,Rhonda Beets,rbeets@osageco.org,,7858284812,7858284749.0,717 Topeka Ave,,,Lyndon,KS,66451-0226,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016. 8 - 5. close at noon on the 7th ,334,"717 Topeka Ave, Lyndon, KS 66451",,08:00 AM - 05:00 PM,,ho41005617,false,true,,,,poll41005617
OSAGE,Rhonda Beets,rbeets@osageco.org,,7858284812,7858284749.0,717 Topeka Ave,,,Lyndon,KS,66451-0226,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,335,"717 Topeka Ave, Lyndon, KS 66451",,08:00 AM - 05:00 PM,,ho41005617,false,true,,,,poll41005617
OSAGE,Rhonda Beets,rbeets@osageco.org,,7858284812,7858284749.0,717 Topeka Ave,,,Lyndon,KS,66451-0226,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,336,"717 Topeka Ave, Lyndon, KS 66451",,08:00 AM - 05:00 PM,,ho41005617,false,true,,,,poll41005617
OSAGE,Rhonda Beets,rbeets@osageco.org,,7858284812,7858284749.0,717 Topeka Ave,,,Lyndon,KS,66451-0226,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,337,"717 Topeka Ave, Lyndon, KS 66451",,08:00 AM - 12:00 PM,,ho41005617,false,true,,,,poll41005617
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252.0,423 W Main St,,,Osborne,KS,67473,8:30:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,,338,"423 W Main St, Osborne, KS 67473",,08:30 AM - 12:00 PM,,ho3045406,false,true,,,,poll3045406
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252.0,423 W Main St,,,Osborne,KS,67473,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,339,"423 W Main St, Osborne, KS 67473",,01:00 PM - 05:00 PM,,ho3045406,false,true,,,,poll3045406
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252.0,423 W Main St,,,Osborne,KS,67473,8:30:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,,340,"423 W Main St, Osborne, KS 67473",,08:30 AM - 12:00 PM,,ho3045406,false,true,,,,poll3045406
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252.0,423 W Main St,,,Osborne,KS,67473,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,341,"423 W Main St, Osborne, KS 67473",,01:00 PM - 05:00 PM,,ho3045406,false,true,,,,poll3045406
OSBORNE,Vienna Janis,OB_county_clerk@wan.kdor.state.ks.us,,7853462431,7853465252.0,423 W Main St,,,Osborne,KS,67473,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,342,"423 W Main St, Osborne, KS 67473",,08:30 AM - 12:00 PM,,ho3045406,false,true,,,,poll3045406
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,13:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,343,"307 N Concord Suite 130, Minneapolis, KS 67467",,01:00 PM - 05:00 PM,,ho58907627,false,true,,,,poll58907627
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,8:00:00 - 05:00,12:00:00 - 05:00,10/19/16,10/21/16,central,,344,"307 N Concord Suite 130, Minneapolis, KS 67467",,08:00 AM - 12:00 PM,,ho58907627,false,true,,,,poll58907627
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,345,"307 N Concord Suite 130, Minneapolis, KS 67467",,01:00 PM - 05:00 PM,,ho58907627,false,true,,,,poll58907627
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,,346,"307 N Concord Suite 130, Minneapolis, KS 67467",,08:00 AM - 12:00 PM,,ho58907627,false,true,,,,poll58907627
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,8:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,central,,347,"307 N Concord Suite 130, Minneapolis, KS 67467",,08:00 AM - 12:00 PM,,ho58907627,false,true,,,,poll58907627
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,348,"307 N Concord Suite 130, Minneapolis, KS 67467",,01:00 PM - 05:00 PM,,ho58907627,false,true,,,,poll58907627
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,,349,"307 N Concord Suite 130, Minneapolis, KS 67467",,08:00 AM - 12:00 PM,,ho58907627,false,true,,,,poll58907627
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,8:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,central,,350,"307 N Concord Suite 130, Minneapolis, KS 67467",,08:00 AM - 12:00 PM,,ho58907627,false,true,,,,poll58907627
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,13:00:00 - 06:00,15:00:00 - 06:00,11/6/16,11/6/16,central,,351,"307 N Concord Suite 130, Minneapolis, KS 67467",,01:00 PM - 03:00 PM,,ho58907627,false,true,,,,poll58907627
OTTAWA,Mary Arganbright,occlerk@nckcn.com,,7853922279,7853922011.0,307 N Concord Suite 130,,,Minneapolis,KS,67467,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,352,"307 N Concord Suite 130, Minneapolis, KS 67467",,08:00 AM - 12:00 PM,,ho58907627,false,true,,,,poll58907627
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559.0,715 Broadway,,,Larned,KS,67550,8:30:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,353,"715 Broadway, Larned, KS 67550",,08:30 AM - 05:00 PM,,ho70160908,false,true,,,,poll70160908
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559.0,715 Broadway,,,Larned,KS,67550,8:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,354,"715 Broadway, Larned, KS 67550",,08:30 AM - 05:00 PM,,ho70160908,false,true,,,,poll70160908
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559.0,715 Broadway,,,Larned,KS,67550,8:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,355,"715 Broadway, Larned, KS 67550",,08:30 AM - 05:00 PM,,ho70160908,false,true,,,,poll70160908
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559.0,715 Broadway,,,Larned,KS,67550,8:30:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,central,,356,"715 Broadway, Larned, KS 67550",,08:30 AM - 02:00 PM,,ho70160908,false,true,,,,poll70160908
PAWNEE,Ruth M. Searight,PN_county_clerk@wan.kdor.state.ks.us,,6202853721,6202852559.0,715 Broadway,,,Larned,KS,67550,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,357,"715 Broadway, Larned, KS 67550",,08:30 AM - 12:00 PM,,ho70160908,false,true,,,,poll70160908
PHILLIPS,Linda McDowell,PL_county_clerk@wan.kdor.state.ks.us,,7855436825,7855436827.0,301 State Street,,,Phillipsburg,KS,67661,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016. 8 - 5. close at noon on the 7th ,358,"301 State Street, Phillipsburg, KS 67661",,08:00 AM - 05:00 PM,,ho9764972,false,true,,,,poll9764972
PHILLIPS,Linda McDowell,PL_county_clerk@wan.kdor.state.ks.us,,7855436825,7855436827.0,301 State Street,,,Phillipsburg,KS,67661,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,359,"301 State Street, Phillipsburg, KS 67661",,08:00 AM - 05:00 PM,,ho9764972,false,true,,,,poll9764972
PHILLIPS,Linda McDowell,PL_county_clerk@wan.kdor.state.ks.us,,7855436825,7855436827.0,301 State Street,,,Phillipsburg,KS,67661,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,360,"301 State Street, Phillipsburg, KS 67661",,08:00 AM - 05:00 PM,,ho9764972,false,true,,,,poll9764972
PHILLIPS,Linda McDowell,PL_county_clerk@wan.kdor.state.ks.us,,7855436825,7855436827.0,301 State Street,,,Phillipsburg,KS,67661,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,361,"301 State Street, Phillipsburg, KS 67661",,08:00 AM - 12:00 PM,,ho9764972,false,true,,,,poll9764972
POTTAWATOMIE,Nancy McCarter,nmccarter@Pottcounty.org,,7854573314,7854573507.0,207 N 1st St,,,Westmoreland,KS,66549,8:00:00 - 05:00,16:30:00 - 05:00,10/19/16,10/21/16,central,,362,"207 N 1st St, Westmoreland, KS 66549",,08:00 AM - 04:30 PM,,ho20735871,false,true,,,,poll20735871
POTTAWATOMIE,Nancy McCarter,nmccarter@Pottcounty.org,,7854573314,7854573507.0,207 N 1st St,,,Westmoreland,KS,66549,8:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,central,,363,"207 N 1st St, Westmoreland, KS 66549",,08:00 AM - 04:30 PM,,ho20735871,false,true,,,,poll20735871
POTTAWATOMIE,Nancy McCarter,nmccarter@Pottcounty.org,,7854573314,7854573507.0,207 N 1st St,,,Westmoreland,KS,66549,8:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,central,,364,"207 N 1st St, Westmoreland, KS 66549",,08:00 AM - 04:30 PM,,ho20735871,false,true,,,,poll20735871
POTTAWATOMIE,Nancy McCarter,nmccarter@Pottcounty.org,,7854573314,7854573507.0,207 N 1st St,,,Westmoreland,KS,66549,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,365,"207 N 1st St, Westmoreland, KS 66549",,08:30 AM - 12:00 PM,,ho20735871,false,true,,,,poll20735871
PRATT,Sherry Kruse,clerk@prattcounty.org,,6206724110,6206729541.0,300 S Ninnescah St,,,Pratt,KS,67124,8:00:00 - 05:00,17:00:00 - 05:00,10/26/16,10/28/16,central,,366,"300 S Ninnescah St, Pratt, KS 67124",,08:00 AM - 05:00 PM,,ho90758429,false,true,,,,poll90758429
PRATT,Sherry Kruse,clerk@prattcounty.org,,6206724110,6206729541.0,300 S Ninnescah St,,,Pratt,KS,67124,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,367,"300 S Ninnescah St, Pratt, KS 67124",,08:00 AM - 05:00 PM,,ho90758429,false,true,,,,poll90758429
PRATT,Sherry Kruse,clerk@prattcounty.org,,6206724110,6206729541.0,300 S Ninnescah St,,,Pratt,KS,67124,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,368,"300 S Ninnescah St, Pratt, KS 67124",,08:00 AM - 12:00 PM,,ho90758429,false,true,,,,poll90758429
RAWLINS,Rachel Finley,rachelfinley12@yahoo.com,,7856263351,7856269019.0,607 Main,,,Atwood,KS,67730,9:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,# busy,369,"607 Main, Atwood, KS 67730",,09:00 AM - 05:00 PM,,ho80890185,false,true,,,,poll80890185
RAWLINS,Rachel Finley,rachelfinley12@yahoo.com,,7856263351,7856269019.0,607 Main,,,Atwood,KS,67730,9:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,370,"607 Main, Atwood, KS 67730",,09:00 AM - 05:00 PM,,ho80890185,false,true,,,,poll80890185
RAWLINS,Rachel Finley,rachelfinley12@yahoo.com,,7856263351,7856269019.0,607 Main,,,Atwood,KS,67730,9:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,371,"607 Main, Atwood, KS 67730",,09:00 AM - 05:00 PM,,ho80890185,false,true,,,,poll80890185
RAWLINS,Rachel Finley,rachelfinley12@yahoo.com,,7856263351,7856269019.0,607 Main,,,Atwood,KS,67730,9:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,372,"607 Main, Atwood, KS 67730",,09:00 AM - 12:00 PM,,ho80890185,false,true,,,,poll80890185
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534.0,125 West 1st,,,Hutchinson,KS,67501,8:00:00 - 05:00,17:00:00 - 05:00,10/20/16,10/21/16,central,,373,"125 West 1st, Hutchinson, KS 67501",,08:00 AM - 05:00 PM,,ho57548998,false,true,,,,poll57548998
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534.0,125 West 1st,,,Hutchinson,KS,67501,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,374,"125 West 1st, Hutchinson, KS 67501",,08:00 AM - 05:00 PM,,ho57548998,false,true,,,,poll57548998
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534.0,125 West 1st,,,Hutchinson,KS,67501,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,375,"125 West 1st, Hutchinson, KS 67501",,08:00 AM - 05:00 PM,,ho57548998,false,true,,,,poll57548998
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534.0,125 West 1st,,,Hutchinson,KS,67501,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,376,"125 West 1st, Hutchinson, KS 67501",,08:00 AM - 12:00 PM,,ho57548998,false,true,,,,poll57548998
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534.0,1300 N Plum St,,,Hutchinson,KS,67501,10:00:00 - 05:00,14:00:00 - 05:00,10/25/16,10/26/16,central,,377,"1300 N Plum St, Hutchinson, KS 67501",,10:00 AM - 02:00 PM,,ho85323380,false,true,,,,poll85323380
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534.0,700 Monterey Pl,,,Hutchinson,KS,67502,10:00:00 - 05:00,14:00:00 - 05:00,10/25/16,10/26/16,central,,378,"700 Monterey Pl, Hutchinson, KS 67502",,10:00 AM - 02:00 PM,,ho87330415,false,true,,,,poll87330415
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668.0,1815 M. Street,,,Belleville,KS,66935-0429,07:30:00 - 05:00,16:30:00 - 05:00,10/19/16,10/21/16,central,,379,"1815 M. Street, Belleville, KS 66935",,07:30 AM - 04:30 PM,,ho46575900,false,true,,,,poll46575900
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668.0,1815 M. Street,,,Belleville,KS,66935-0429,07:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,central,,380,"1815 M. Street, Belleville, KS 66935",,07:30 AM - 04:30 PM,,ho46575900,false,true,,,,poll46575900
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668.0,1815 M. Street,,,Belleville,KS,66935-0429,07:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,central,,381,"1815 M. Street, Belleville, KS 66935",,07:30 AM - 04:30 PM,,ho46575900,false,true,,,,poll46575900
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668.0,1815 M. Street,,,Belleville,KS,66935-0429,07:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,382,"1815 M. Street, Belleville, KS 66935",,07:30 AM - 12:00 PM,,ho46575900,false,true,,,,poll46575900
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,383,"101 W Commercial, Lyons, KS 67554",,08:00 AM - 05:00 PM,,ho32829058,false,true,,,,poll32829058
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/25/16,central,,384,"101 W Commercial, Lyons, KS 67554",,08:00 AM - 05:00 PM,,ho32829058,false,true,,,,poll32829058
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,18:00:00 - 05:00,10/26/16,10/26/16,central,,385,"101 W Commercial, Lyons, KS 67554",,08:00 AM - 06:00 PM,,ho32829058,false,true,,,,poll32829058
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,17:00:00 - 05:00,10/27/16,10/28/16,central,,386,"101 W Commercial, Lyons, KS 67554",,08:00 AM - 05:00 PM,,ho32829058,false,true,,,,poll32829058
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,9:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,central,,387,"101 W Commercial, Lyons, KS 67554",,09:00 AM - 12:00 PM,,ho32829058,false,true,,,,poll32829058
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/1/16,central,,388,"101 W Commercial, Lyons, KS 67554",,08:00 AM - 05:00 PM,,ho32829058,false,true,,,,poll32829058
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,18:00:00 - 05:00,11/2/16,11/2/16,central,,389,"101 W Commercial, Lyons, KS 67554",,08:00 AM - 06:00 PM,,ho32829058,false,true,,,,poll32829058
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,17:00:00 - 05:00,11/3/16,11/4/16,central,,390,"101 W Commercial, Lyons, KS 67554",,08:00 AM - 05:00 PM,,ho32829058,false,true,,,,poll32829058
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,central,,391,"101 W Commercial, Lyons, KS 67554",,08:00 AM - 12:00 PM,,ho32829058,false,true,,,,poll32829058
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039.0,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,392,"101 W Commercial, Lyons, KS 67554",,08:00 AM - 12:00 PM,,ho32829058,false,true,,,,poll32829058
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,393,"110 Courthouse Plaza, Manhattan, KS 66502",,08:00 AM - 05:00 PM,,ho30902449,false,true,,,,poll30902449
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,19:00:00 - 05:00,10/24/16,10/28/16,central,,394,"110 Courthouse Plaza, Manhattan, KS 66502",,08:00 AM - 07:00 PM,,ho30902449,false,true,,,,poll30902449
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,central,,395,"110 Courthouse Plaza, Manhattan, KS 66502",,08:00 AM - 12:00 PM,,ho30902449,false,true,,,,poll30902449
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,396,"110 Courthouse Plaza, Manhattan, KS 66502",,08:00 AM - 05:00 PM,,ho30902449,false,true,,,,poll30902449
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,central,,397,"110 Courthouse Plaza, Manhattan, KS 66502",,08:00 AM - 12:00 PM,,ho30902449,false,true,,,,poll30902449
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,398,"110 Courthouse Plaza, Manhattan, KS 66502",,08:00 AM - 12:00 PM,,ho30902449,false,true,,,,poll30902449
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,1640 Anderson Ave,,,Manhattan,KS,66502,10:00:00 - 06:00,17:00:00 - 06:00,10/19/16,10/21/16,central,,399,"1640 Anderson Ave, Manhattan, KS 66502",,10:00 AM - 05:00 PM,,ho30441286,false,true,,,,poll30441286
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,1640 Anderson Ave,,,Manhattan,KS,66502,10:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,central,,400,"1640 Anderson Ave, Manhattan, KS 66502",,10:00 AM - 05:00 PM,,ho30441286,false,true,,,,poll30441286
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,1640 Anderson Ave,,,Manhattan,KS,66502,10:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,central,,401,"1640 Anderson Ave, Manhattan, KS 66502",,10:00 AM - 05:00 PM,,ho30441286,false,true,,,,poll30441286
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394.0,1640 Anderson Ave,,,Manhattan,KS,66502,10:00:00 - 07:00,12:00:00 - 07:00,11/7/16,11/7/16,central,,402,"1640 Anderson Ave, Manhattan, KS 66502",,10:00 AM - 12:00 PM,,ho30441286,false,true,,,,poll30441286
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015.0,115 N Walnut,,,Stockton,KS,67669,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,403,"115 N Walnut, Stockton, KS 67669",,08:00 AM - 05:00 PM,,ho88652434,false,true,,,,poll88652434
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015.0,115 N Walnut,,,Stockton,KS,67669,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,404,"115 N Walnut, Stockton, KS 67669",,08:00 AM - 05:00 PM,,ho88652434,false,true,,,,poll88652434
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015.0,115 N Walnut,,,Stockton,KS,67669,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,405,"115 N Walnut, Stockton, KS 67669",,08:00 AM - 05:00 PM,,ho88652434,false,true,,,,poll88652434
