COUNTY,OFFICER,EMAIL,,PHONE,FAX,ADDRESS1,ADDRESS2,DIRS,CITY,STATE,ZIP,START TIME,END TIME,START,END,TIME ZONE,NOTES 
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,,Smith Center,KS,66967,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,,Smith Center,KS,66967,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,,Smith Center,KS,66967,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,,Smith Center,KS,66967,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,,St. John,KS,67576,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,,St. John,KS,67576,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,,St. John,KS,67576,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,,St. John,KS,67576,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,,Johnson,KS,67855,13:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,,Johnson,KS,67855,8:00:00 - 05:00,12:00:00 - 05:00,10/19/16,10/21/16,central,
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,,Johnson,KS,67855,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,,Johnson,KS,67855,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,,Johnson,KS,67855,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,,Johnson,KS,67855,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,,Johnson,KS,67855,8:00:00 - 05:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094,200 E 6th,,,Hugoton,KS,67951,9:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,begin: 10-24-2016 9 - 5. Close at noon on the 7th 
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094,200 E 6th,,,Hugoton,KS,67951,9:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094,200 E 6th,,,Hugoton,KS,67951,9:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
SUMNER,Debra Norris,dnorris@co.sumner.ks.us,,6203263395,6203262116,501 N Washington Ave,,,Wellington,KS,67152,8:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/4/16,central,
SUMNER,Debra Norris,dnorris@co.sumner.ks.us,,6203263395,6203262116,501 N Washington Ave,,,Wellington,KS,67152,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503,300 N Court,,,Colby,KS,67701,8:00:00 - 05:00,17:00:00 - 05:00,10/20/16,10/21/16,central,
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503,300 N Court,,,Colby,KS,67701,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503,300 N Court,,,Colby,KS,67701,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503,300 N Court,,,Colby,KS,67701,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594,216 Main St,,,WaKeeney,KS,67672,8:30:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594,216 Main St,,,WaKeeney,KS,67672,8:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594,216 Main St,,,WaKeeney,KS,67672,8:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594,216 Main St,,,WaKeeney,KS,67672,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704,215 Kansas Ave,,,Alma,KS,66401,8:00:00 - 05:00,16:30:00 - 05:00,10/19/16,10/21/16,central,10/19/2016 M - F 8:00 - 4:30. Close at noon on the 7th 
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704,215 Kansas Ave,,,Alma,KS,66401,8:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,central,
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704,215 Kansas Ave,,,Alma,KS,66401,8:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,central,
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704,215 Kansas Ave,,,Alma,KS,66401,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,,Sharon Springs,KS,67758,13:00:00 - 06:00,17:00:00 - 06:00,10/19/16,10/21/16,mountain,10-19-2016 8 -noon and 1 - 5. Close at noon on the 7th 
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,,Sharon Springs,KS,67758,8:00:00 - 06:00,12:00:00 - 06:00,10/19/16,10/21/16,mountain,
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,,Sharon Springs,KS,67758,13:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,mountain,
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,,Sharon Springs,KS,67758,8:00:00 - 06:00,12:00:00 - 06:00,10/24/16,10/28/16,mountain,
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,,Sharon Springs,KS,67758,13:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,mountain,
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,,Sharon Springs,KS,67758,8:00:00 - 06:00,12:00:00 - 06:00,10/31/16,11/4/16,mountain,
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,,Sharon Springs,KS,67758,8:00:00 - 07:00,12:00:00 - 07:00,11/7/16,11/7/16,mountain,
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303,214 C St,,,Washington,KS,66968,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,start: 10-19-2016. 8 - 5. Close at noon on the 7th 
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303,214 C St,,,Washington,KS,66968,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303,214 C St,,,Washington,KS,66968,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303,214 C St,,,Washington,KS,66968,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,,Leoti,KS,67861,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,begin: 10-24-2016. 8 - noon and 1 - 5. Close at noon on the 7th 
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,,Leoti,KS,67861,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,,Leoti,KS,67861,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,,Leoti,KS,67861,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,,Leoti,KS,67861,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841,615 Madison,,,Fredonia,KS,66736,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841,615 Madison,,,Fredonia,KS,66736,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841,615 Madison,,,Fredonia,KS,66736,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841,615 Madison,,,Fredonia,KS,66736,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,,Yates Center,KS,66783,13:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016. 8 - noon and 1 - 5. CLose at noon on the 7th. 
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,,Yates Center,KS,66783,8:00:00 - 05:00,12:00:00 - 05:00,10/19/16,10/21/16,central,
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,,Yates Center,KS,66783,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,,Yates Center,KS,66783,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,,Yates Center,KS,66783,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,,Yates Center,KS,66783,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,,Yates Center,KS,66783,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,,Kansas City,KS,66101,8:00:00 - 05:00,18:00:00 - 05:00,10/25/16,10/28/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,,Kansas City,KS,66101,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,,Kansas City,KS,66101,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,,Kansas City,KS,66101,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,,Kansas City,KS,66101,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,849b N 47th Street,,,Kansas City,KS,66102,11:00:00 - 05:00,19:00:00 - 05:00,10/25/16,10/28/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,849b N 47th Street,,,Kansas City,KS,66102,10:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,849b N 47th Street,,,Kansas City,KS,66102,11:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,849b N 47th Street,,,Kansas City,KS,66102,10:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,central,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,2901 N 72nd Street,,,Kansas City,KS,66109,11:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,,
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,2901 N 72nd Street,,,Kansas City,KS,66109,10:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,,
