county,site,loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Miami-Dade County,Elections Department - Main Office,Elections Department - Main Office,2700 NW 87th Avenue ,,,Doral,FL,33172.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,344,"2700 NW 87th Avenue, Doral, FL 33172",,07:00 AM-07:00 PM,,ho1725177,false,true,,,,poll16859441
Miami-Dade County,Historic Garage ,Historic Garage ,3250 S Mii Avenue,Se property as the old museum of science,,Mii,FL,33129.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,345,"3250 S Mii Avenue, Mii, FL 33129",Se property as the old museum of science,07:00 AM-07:00 PM,,ho28351438,false,true,,,,poll20326602
Miami-Dade County,Historic Garage ,Historic Garage ,3250 S Mii Avenue,Se property as the old museum of science,,Mii,FL,33129.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,346,"3250 S Mii Avenue, Mii, FL 33129",Se property as the old museum of science,07:00 AM-07:00 PM,,ho28351438,false,true,,,,poll20326602
Miami-Dade County,Homestead Community Center,Homestead Community Center,1601 N. Krome Avenue,"Willi F. ""Bill"" Dickinson Comm. Center",,Homestead,FL,33030.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,347,"1601 N. Krome Avenue, Homestead, FL 33030","Willi F. ""Bill"" Dickinson Comm. Center",07:00 AM-07:00 PM,,ho91081375,false,true,,,,poll42260321
Miami-Dade County,Homestead Community Center,Homestead Community Center,1601 N. Krome Avenue,"Willi F. ""Bill"" Dickinson Comm. Center",,Homestead,FL,33030.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,348,"1601 N. Krome Avenue, Homestead, FL 33030","Willi F. ""Bill"" Dickinson Comm. Center",07:00 AM-07:00 PM,,ho91081375,false,true,,,,poll42260321
Miami-Dade County,International Mall Branch Library ,International Mall Branch Library ,10315 NW 12TH Street,,,Doral,FL,33172.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,349,"10315 NW 12TH Street, Doral, FL 33172",,07:00 AM-07:00 PM,,ho56033454,false,true,,,,poll76258919
Miami-Dade County,International Mall Branch Library ,International Mall Branch Library ,10315 NW 12TH Street,,,Doral,FL,33172.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,350,"10315 NW 12TH Street, Doral, FL 33172",,07:00 AM-07:00 PM,,ho56033454,false,true,,,,poll76258919
Miami-Dade County,John F. Kennedy Library,John F. Kennedy Library,190 W 49th Street,,,Hialeah,FL,33012.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,351,"190 W 49th Street, Hialeah, FL 33012",,07:00 AM-07:00 PM,,ho39163075,false,true,,,,poll75398926
Miami-Dade County,John F. Kennedy Library,John F. Kennedy Library,190 W 49th Street,,,Hialeah,FL,33012.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,352,"190 W 49th Street, Hialeah, FL 33012",,07:00 AM-07:00 PM,,ho39163075,false,true,,,,poll75398926
Miami-Dade County,Kendale Lakes Branch Library,Kendale Lakes Branch Library,15205 SW 88TH Street,,,Mii,FL,33196.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,353,"15205 SW 88TH Street, Mii, FL 33196",,07:00 AM-07:00 PM,,ho31813769,false,true,,,,poll81129171
Miami-Dade County,Kendale Lakes Branch Library,Kendale Lakes Branch Library,15205 SW 88TH Street,,,Mii,FL,33196.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,354,"15205 SW 88TH Street, Mii, FL 33196",,07:00 AM-07:00 PM,,ho31813769,false,true,,,,poll81129171
Miami-Dade County,Kendall Branch Library,Kendall Branch Library,9101 SW 97th Avenue ,,,Mii,FL,33176.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,355,"9101 SW 97th Avenue, Mii, FL 33176",,07:00 AM-07:00 PM,,ho13796199,false,true,,,,poll34647173
Miami-Dade County,Kendall Branch Library,Kendall Branch Library,9101 SW 97th Avenue ,,,Mii,FL,33176.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,356,"9101 SW 97th Avenue, Mii, FL 33176",,07:00 AM-07:00 PM,,ho13796199,false,true,,,,poll34647173
Miami-Dade County,Lemon City Library,Lemon City Library,430 NE 61ST Street,,,Mii,FL,33137.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,357,"430 NE 61ST Street, Mii, FL 33137",,07:00 AM-07:00 PM,,ho4814176,false,true,,,,poll92512910
Miami-Dade County,Lemon City Library,Lemon City Library,430 NE 61ST Street,,,Mii,FL,33137.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,358,"430 NE 61ST Street, Mii, FL 33137",,07:00 AM-07:00 PM,,ho4814176,false,true,,,,poll92512910
Miami-Dade County,Mii Beach City Hall,Mii Beach City Hall,1700 Convention Center Drive,,,Mii Beach,FL,33139.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,359,"1700 Convention Center Drive, Mii Beach, FL 33139",,07:00 AM-07:00 PM,,ho92929528,false,true,,,,poll38691704
Miami-Dade County,Mii Beach City Hall,Mii Beach City Hall,1700 Convention Center Drive,,,Mii Beach,FL,33139.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,360,"1700 Convention Center Drive, Mii Beach, FL 33139",,07:00 AM-07:00 PM,,ho92929528,false,true,,,,poll38691704
Miami-Dade County,Mii Lakes Community Center,Mii Lakes Community Center,15151 NW 82nd Avenue,Mary Collins Community Center,,Mii Lakes,FL,33016.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,361,"15151 NW 82nd Avenue, Mii Lakes, FL 33016",Mary Collins Community Center,07:00 AM-07:00 PM,,ho57361452,false,true,,,,poll69408433
Miami-Dade County,Mii Lakes Community Center,Mii Lakes Community Center,15151 NW 82nd Avenue,Mary Collins Community Center,,Mii Lakes,FL,33016.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,362,"15151 NW 82nd Avenue, Mii Lakes, FL 33016",Mary Collins Community Center,07:00 AM-07:00 PM,,ho57361452,false,true,,,,poll69408433
Miami-Dade County,Model City Library,Model City Library,2211 NW 54th Street,Caleb Center,,Mii,FL,33142.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,363,"2211 NW 54th Street, Mii, FL 33142",Caleb Center,07:00 AM-07:00 PM,,ho8810615,false,true,,,,poll69145084
Miami-Dade County,Model City Library,Model City Library,2211 NW 54th Street,Caleb Center,,Mii,FL,33142.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,364,"2211 NW 54th Street, Mii, FL 33142",Caleb Center,07:00 AM-07:00 PM,,ho8810615,false,true,,,,poll69145084
Miami-Dade County,Naranja Branch Library,Naranja Branch Library,14850 SW 280TH Street,,,Homestead,FL,33032.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,365,"14850 SW 280TH Street, Homestead, FL 33032",,07:00 AM-07:00 PM,,ho92017826,false,true,,,,poll52148351
Miami-Dade County,Naranja Branch Library,Naranja Branch Library,14850 SW 280TH Street,,,Homestead,FL,33032.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,366,"14850 SW 280TH Street, Homestead, FL 33032",,07:00 AM-07:00 PM,,ho92017826,false,true,,,,poll52148351
Miami-Dade County,North Dade Regional Library,North Dade Regional Library,2455 NW 183rd Street,,,Mii Gardens,FL,33056.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,367,"2455 NW 183rd Street, Mii Gardens, FL 33056",,07:00 AM-07:00 PM,,ho22942384,false,true,,,,poll69185632
Miami-Dade County,North Dade Regional Library,North Dade Regional Library,2455 NW 183rd Street,,,Mii Gardens,FL,33056.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,368,"2455 NW 183rd Street, Mii Gardens, FL 33056",,07:00 AM-07:00 PM,,ho22942384,false,true,,,,poll69185632
Miami-Dade County,Northeast Dade-Aventura Branch Library,Northeast Dade-Aventura Branch Library,2930 Aventura Boulevard,,,Aventura,FL,33180.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,369,"2930 Aventura Boulevard, Aventura, FL 33180",,07:00 AM-07:00 PM,,ho75129493,false,true,,,,poll35619327
Miami-Dade County,Northeast Dade-Aventura Branch Library,Northeast Dade-Aventura Branch Library,2930 Aventura Boulevard,,,Aventura,FL,33180.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,370,"2930 Aventura Boulevard, Aventura, FL 33180",,07:00 AM-07:00 PM,,ho75129493,false,true,,,,poll35619327
Miami-Dade County,North Mii Public Library,North Mii Public Library,835 NE 132nd Street,,,North Mii,FL,33161.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,371,"835 NE 132nd Street, North Mii, FL 33161",,07:00 AM-07:00 PM,,ho59259205,false,true,,,,poll28977076
Miami-Dade County,North Mii Public Library,North Mii Public Library,835 NE 132nd Street,,,North Mii,FL,33161.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,372,"835 NE 132nd Street, North Mii, FL 33161",,07:00 AM-07:00 PM,,ho59259205,false,true,,,,poll28977076
Miami-Dade County,North Shore Branch Library,North Shore Branch Library,7501 Collins Avenue,,,Mii Beach,FL,33141.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,373,"7501 Collins Avenue, Mii Beach, FL 33141",,07:00 AM-07:00 PM,,ho59255874,false,true,,,,poll53077213
Miami-Dade County,North Shore Branch Library,North Shore Branch Library,7501 Collins Avenue,,,Mii Beach,FL,33141.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,374,"7501 Collins Avenue, Mii Beach, FL 33141",,07:00 AM-07:00 PM,,ho59255874,false,true,,,,poll53077213
Miami-Dade County,Palmetto Bay Branch Library ,Palmetto Bay Branch Library ,17641 Old Cutler Road,,,Palmetto Bay,FL,33157.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,375,"17641 Old Cutler Road, Palmetto Bay, FL 33157",,07:00 AM-07:00 PM,,ho40885179,false,true,,,,poll34325076
Miami-Dade County,Palmetto Bay Branch Library ,Palmetto Bay Branch Library ,17641 Old Cutler Road,,,Palmetto Bay,FL,33157.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,376,"17641 Old Cutler Road, Palmetto Bay, FL 33157",,07:00 AM-07:00 PM,,ho40885179,false,true,,,,poll34325076
Miami-Dade County,Pinecrest Branch Library ,Pinecrest Branch Library ,5835 SW 111TH Street,,,Pinecrest,FL,33156.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,377,"5835 SW 111TH Street, Pinecrest, FL 33156",,07:00 AM-07:00 PM,,ho8527416,false,true,,,,poll2943521
Miami-Dade County,Pinecrest Branch Library ,Pinecrest Branch Library ,5835 SW 111TH Street,,,Pinecrest,FL,33156.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,378,"5835 SW 111TH Street, Pinecrest, FL 33156",,07:00 AM-07:00 PM,,ho8527416,false,true,,,,poll2943521
Miami-Dade County,Shenandoah Branch Library,Shenandoah Branch Library,2111 SW 19TH Street,,,Mii,FL,33145.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,379,"2111 SW 19TH Street, Mii, FL 33145",,07:00 AM-07:00 PM,,ho78858097,false,true,,,,poll72435059
Miami-Dade County,Shenandoah Branch Library,Shenandoah Branch Library,2111 SW 19TH Street,,,Mii,FL,33145.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,380,"2111 SW 19TH Street, Mii, FL 33145",,07:00 AM-07:00 PM,,ho78858097,false,true,,,,poll72435059
Miami-Dade County,South Dade Regional Library,South Dade Regional Library,10750 SW 211th Street,,,Cutler Bay,FL,33189.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,381,"10750 SW 211th Street, Cutler Bay, FL 33189",,07:00 AM-07:00 PM,,ho31538571,false,true,,,,poll68258575
Miami-Dade County,South Dade Regional Library,South Dade Regional Library,10750 SW 211th Street,,,Cutler Bay,FL,33189.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,382,"10750 SW 211th Street, Cutler Bay, FL 33189",,07:00 AM-07:00 PM,,ho31538571,false,true,,,,poll68258575
Miami-Dade County,Stephen P. Clark Gov`t Center,Stephen P. Clark Gov`t Center,111 NW 1ST Street ,Elections Branch Office - Lobby,,Mii,FL,33128.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,383,"111 NW 1ST Street, Mii, FL 33128",Elections Branch Office - Lobby,07:00 AM-07:00 PM,,ho82035157,false,true,,,,poll46262542
Miami-Dade County,Stephen P. Clark Gov`t Center,Stephen P. Clark Gov`t Center,111 NW 1ST Street ,Elections Branch Office - Lobby,,Mii,FL,33128.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,384,"111 NW 1ST Street, Mii, FL 33128",Elections Branch Office - Lobby,07:00 AM-07:00 PM,,ho82035157,false,true,,,,poll46262542
Miami-Dade County,West Dade Regional Library,West Dade Regional Library,9445 SW 24th Street,,,Mii,FL,33165.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,385,"9445 SW 24th Street, Mii, FL 33165",,07:00 AM-07:00 PM,,ho74902248,false,true,,,,poll27722009
Miami-Dade County,West Dade Regional Library,West Dade Regional Library,9445 SW 24th Street,,,Mii,FL,33165.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,386,"9445 SW 24th Street, Mii, FL 33165",,07:00 AM-07:00 PM,,ho74902248,false,true,,,,poll27722009
Miami-Dade County,West End Regional Library,West End Regional Library,10201 Hmocks Boulevard,,,Mii,FL,33196.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,387,"10201 Hmocks Boulevard, Mii, FL 33196",,07:00 AM-07:00 PM,,ho54964268,false,true,,,,poll58352920
Miami-Dade County,West End Regional Library,West End Regional Library,10201 Hmocks Boulevard,,,Mii,FL,33196.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,388,"10201 Hmocks Boulevard, Mii, FL 33196",,07:00 AM-07:00 PM,,ho54964268,false,true,,,,poll58352920
Miami-Dade County,West Mii Community Center,West Mii Community Center,901 SW 62nd Avenue,,,West Mii,FL,33144.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,389,"901 SW 62nd Avenue, West Mii, FL 33144",,07:00 AM-07:00 PM,,ho80810276,false,true,,,,poll90984203
Miami-Dade County,West Mii Community Center,West Mii Community Center,901 SW 62nd Avenue,,,West Mii,FL,33144.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,390,"901 SW 62nd Avenue, West Mii, FL 33144",,07:00 AM-07:00 PM,,ho80810276,false,true,,,,poll90984203
Monroe County,Big Pine Key Community Park,End of Sands Rd,31009 Atlantis Dr.,,,Big Pine Key,FL,33043.0,,,10/24/16,11/5/16,08:30  - 04:00,17:00 - 04:00,391,"31009 Atlantis Dr., Big Pine Key, FL 33043",,08:30 AM-05:00 PM,,ho41179538,false,true,,,,poll77307991
Monroe County,Islorada Branch Library,MM 81.7,81830 Overseas Hwy,,,Islorada,FL,33036.0,,www.KeysElections.org,10/24/16,11/5/16,08:30  - 04:00,17:00 - 04:00,392,"81830 Overseas Hwy, Islorada, FL 33036",,08:30 AM-05:00 PM,,ho8002913,false,true,,,,poll76231025
Monroe County,Supervisor of Elections office,100 Street Center MM 52,10015 Overseas Highway,,,Marathon,FL,33050.0,,www.KeysElections.org,10/24/16,11/5/16,08:30  - 04:00,17:00 - 04:00,393,"10015 Overseas Highway, Marathon, FL 33050",,08:30 AM-05:00 PM,,ho35416242,false,true,,,,poll73468003
Monroe County,Supervisor of Elections office,Mile Marker 0,530 Whitehead St. #101,,,Key West,FL,33040.0,,www.KeysElections.org,10/24/16,11/5/16,08:30  - 04:00,17:00 - 04:00,394,"530 Whitehead St. #101, Key West, FL 33040",,08:30 AM-05:00 PM,,ho86921942,false,true,,,,poll68046241
Monroe County,Supervisor of Elections office,Murray Nelson Center MM 102,102050 Overseas Highway,,,Key Largo,FL,33037.0,,www.KeysElections.org,10/24/16,11/5/16,08:30  - 04:00,17:00 - 04:00,395,"102050 Overseas Highway, Key Largo, FL 33037",,08:30 AM-05:00 PM,,ho62612346,false,true,,,,poll85233963
Nassau County,Callahan County Building,Callahan County Building,45401 Mickler Street,,,Callahan,FL,32011.0,"From the intersection of US Hwy 1/301 and SR200/A1A go south .3 miles on US Hwy 301, turn right on Mickler Street (at First Baptist Church), go .1 miles, County Building is on left.",www.VoteNassau.com,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,396,"45401 Mickler Street, Callahan, FL 32011","From the intersection of US Hwy 1/301 and SR200/A1A go south .3 miles on US Hwy 301, turn right on Mickler Street (at First Baptist Church), go .1 miles, County Building is on left.",07:00 AM-07:00 PM,,ho1223901,false,true,,,,poll633990
Nassau County,County Commission Chbers,Jes S. Page Governmental Complex,96135 Nassau Place,,,Yulee,FL,32097.0,"From intersection of SR 200 and Nassau Place, go north on Nassau Place for .2 miles.",www.VoteNassau.com,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,397,"96135 Nassau Place, Yulee, FL 32097","From intersection of SR 200 and Nassau Place, go north on Nassau Place for .2 miles.",07:00 AM-07:00 PM,,ho59342666,false,true,,,,poll69504897
Nassau County,Hilliard Community Center,Hilliard Community Center,37177 Pecan Street,,,Hilliard,FL,32046.0,"From intersection of US Hwy 1 and CR 108, go west on CR 108 for .1 miles, turn right on Pecan Street, Community Center is on right.",www.VoteNassau.com,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,398,"37177 Pecan Street, Hilliard, FL 32046","From intersection of US Hwy 1 and CR 108, go west on CR 108 for .1 miles, turn right on Pecan Street, Community Center is on right.",07:00 AM-07:00 PM,,ho45290310,false,true,,,,poll33740594
Nassau County,MLK/Elm Street Recreation Center,MLK/Elm Street Recreation Center,1200 Elm Street,,,Fernandina Beach,FL,32034.0,"From intersection of South 14th Street and Elm Street (Martin Luther King, Jr. St.) go west on Elm Street for .2 miles, Recreation Center is on left.",www.VoteNassau.com,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,399,"1200 Elm Street, Fernandina Beach, FL 32034","From intersection of South 14th Street and Elm Street (Martin Luther King, Jr. St.) go west on Elm Street for .2 miles, Recreation Center is on left.",07:00 AM-07:00 PM,,ho68344472,false,true,,,,poll41835556
Okaloosa County,County Administration Building,Okaloosa County Adminsitration Building,1250 Eglin Pkwy,,,Shalimar,FL,32579.0,,www.govote-okaloosa.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,400,"1250 Eglin Pkwy, Shalimar, FL 32579",,07:00 AM-07:00 PM,,ho24948618,false,true,,,,poll93584415
Okaloosa County,Crestview Community Center,Crestview Community Center,1446 Commerce Dr,,,Crestview,FL,32539.0,,,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,401,"1446 Commerce Dr, Crestview, FL 32539",,07:00 AM-07:00 PM,,ho26047307,false,true,,,,poll6627140
Okaloosa County,Destin Community Center,Destin Community Center,101 Stahlman Ave,,,Destin,FL,32541.0,,www.govote-okaloosa.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,402,"101 Stahlman Ave, Destin, FL 32541",,07:00 AM-07:00 PM,,ho14837659,false,true,,,,poll43161274
Okaloosa County,Niceville City Hall,Niceville City Hall,208 Partin Dr N,,,Niceville,FL,32578.0,,www.govote-okaloosa.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,403,"208 Partin Dr N, Niceville, FL 32578",,07:00 AM-07:00 PM,,ho85454686,false,true,,,,poll66001259
Okaloosa County,Supervisor of Elections Main Office,"Newman C. ""Buddy"" Brackin Bldg.",302 Wilson St. N,Suite 102,,Cretview,FL,32536.0,,www.govote-okaloosa.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,404,"302 Wilson St. N, Cretview, FL 32536",Suite 102,07:00 AM-07:00 PM,,ho15803906,false,true,,,,poll69419815
Okeechobee County,Elections Office,Historic Courthouse,304 NW 2nd St,,,Okeechobee,FL,34972.0,,,10/24/16,11/5/16,08:30  - 04:00,16:30 - 04:00,405,"304 NW 2nd St, Okeechobee, FL 34972",,08:30 AM-04:30 PM,,ho22636841,false,true,,,,poll60631567
Orange County,Acacia Florida Centro Borinqueno,Acacia Florida Centro Borinqueno,1865 North Econlockhatchee Trail,,,Orlando,FL,32817.0,Corner of Colonial Dr.,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,406,"1865 North Econlockhatchee Trail, Orlando, FL 32817",Corner of Colonial Dr.,08:00 AM-08:00 PM,,ho3823682,false,true,,,,poll12972180
Orange County,Acacia Florida Centro Borinqueno,Acacia Florida Centro Borinqueno,1865 North Econlockhatchee Trail,,,Orlando,FL,32817.0,Corner of Colonial Dr.,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,407,"1865 North Econlockhatchee Trail, Orlando, FL 32817",Corner of Colonial Dr.,08:00 AM-08:00 PM,,ho3823682,false,true,,,,poll12972180
Orange County,Alafaya Branch Library,Alafaya Branch Library,12000 East Colonial Drive ,,,Orlando,FL,32826.0,East of Alafaya Trail,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,408,"12000 East Colonial Drive, Orlando, FL 32826",East of Alafaya Trail,08:00 AM-08:00 PM,,ho32862366,false,true,,,,poll8111752
Orange County,Alafaya Branch Library,Alafaya Branch Library,12000 East Colonial Drive ,,,Orlando,FL,32826.0,East of Alafaya Trail,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,409,"12000 East Colonial Drive, Orlando, FL 32826",East of Alafaya Trail,08:00 AM-08:00 PM,,ho32862366,false,true,,,,poll8111752
Orange County,Apopka Community Center,Apopka Community Center,519 S Central Ave.,,,Apopka,FL,32703.0,On the Apopka City Hall Complex,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,410,"519 S Central Ave., Apopka, FL 32703",On the Apopka City Hall Complex,08:00 AM-08:00 PM,,ho19802757,false,true,,,,poll9610627
Orange County,Apopka Community Center,Apopka Community Center,519 S Central Ave.,,,Apopka,FL,32703.0,On the Apopka City Hall Complex,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,411,"519 S Central Ave., Apopka, FL 32703",On the Apopka City Hall Complex,08:00 AM-08:00 PM,,ho19802757,false,true,,,,poll9610627
Orange County,Chickasaw Library,Chickasaw Library,870 North Chickasaw Trail,,,Orlando,FL,32825.0,North of Valencia College Lane,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,412,"870 North Chickasaw Trail, Orlando, FL 32825",North of Valencia College Lane,08:00 AM-08:00 PM,,ho87723910,false,true,,,,poll62798709
Orange County,Chickasaw Library,Chickasaw Library,870 North Chickasaw Trail,,,Orlando,FL,32825.0,North of Valencia College Lane,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,413,"870 North Chickasaw Trail, Orlando, FL 32825",North of Valencia College Lane,08:00 AM-08:00 PM,,ho87723910,false,true,,,,poll62798709
Orange County,Edgewater Library,Edgewater Library,5049 Edgewater Drive,,,Orlando,FL,32810.0,North of Lee Road,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,414,"5049 Edgewater Drive, Orlando, FL 32810",North of Lee Road,08:00 AM-08:00 PM,,ho71928243,false,true,,,,poll92437299
Orange County,Edgewater Library,Edgewater Library,5049 Edgewater Drive,,,Orlando,FL,32810.0,North of Lee Road,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,415,"5049 Edgewater Drive, Orlando, FL 32810",North of Lee Road,08:00 AM-08:00 PM,,ho71928243,false,true,,,,poll92437299
Orange County,Herndon Branch Library,Herndon Branch Library,4324 East Colonial Drive,,,Orlando,FL,32803.0,East of Bennet Road,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,416,"4324 East Colonial Drive, Orlando, FL 32803",East of Bennet Road,08:00 AM-08:00 PM,,ho79699038,false,true,,,,poll27097251
Orange County,Herndon Branch Library,Herndon Branch Library,4324 East Colonial Drive,,,Orlando,FL,32803.0,East of Bennet Road,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,417,"4324 East Colonial Drive, Orlando, FL 32803",East of Bennet Road,08:00 AM-08:00 PM,,ho79699038,false,true,,,,poll27097251
Orange County,Hiawassee Branch Library,Hiawassee Branch Library,7391 W. Colonial Drive,,,Orlando,FL,32818.0,West of Hiawassee Road,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,418,"7391 W. Colonial Drive, Orlando, FL 32818",West of Hiawassee Road,08:00 AM-08:00 PM,,ho25035189,false,true,,,,poll6147327
Orange County,Hiawassee Branch Library,Hiawassee Branch Library,7391 W. Colonial Drive,,,Orlando,FL,32818.0,West of Hiawassee Road,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,419,"7391 W. Colonial Drive, Orlando, FL 32818",West of Hiawassee Road,08:00 AM-08:00 PM,,ho25035189,false,true,,,,poll6147327
