office_name,ocd_division,description,homepage,phone,email,street,dirs,city,state,zip,start_time,end_time,appt_one,appt_two,subject_to_change,start_date,end_date,ev_or_aip,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,290,"407 Main Street S, Room 201, Towner, ND 58788",,08:00 AM - 12:00 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,291,"407 Main Street S, Room 201, Towner, ND 58788",,01:00 PM - 04:30 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,292,"407 Main Street S, Room 201, Towner, ND 58788",,08:00 AM - 12:00 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,293,"407 Main Street S, Room 201, Towner, ND 58788",,01:00 PM - 04:30 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,294,"407 Main Street S, Room 201, Towner, ND 58788",,08:00 AM - 12:00 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,295,"407 Main Street S, Room 201, Towner, ND 58788",,01:00 PM - 04:30 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,296,"407 Main Street S, Room 201, Towner, ND 58788",,08:00 AM - 12:00 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,297,"407 Main Street S, Room 201, Towner, ND 58788",,01:00 PM - 04:30 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,298,"407 Main Street S, Room 201, Towner, ND 58788",,08:00 AM - 12:00 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,299,"407 Main Street S, Room 201, Towner, ND 58788",,01:00 PM - 04:30 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,300,"407 Main Street S, Room 201, Towner, ND 58788",,08:00 AM - 12:00 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,301,"407 Main Street S, Room 201, Towner, ND 58788",,01:00 PM - 04:30 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,302,"407 Main Street S, Room 201, Towner, ND 58788",,08:00 AM - 12:00 PM,,ho74193210,false,true,,,,poll29077727
McHenry County,ocd-division/country:us/state:nd/county:mchenry,McHenry County ND,,(701) 537-5724,dcarpenter@nd.gov,"407 Main Street S, Room 201",,Towner,ND,58788-4048,13:00:00 - 06:00,16:30:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,303,"407 Main Street S, Room 201, Towner, ND 58788",,01:00 PM - 04:30 PM,,ho74193210,false,true,,,,poll29077727
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,304,"112 1st St NE, Ashley, ND 59413",,08:00 AM - 12:00 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,305,"112 1st St NE, Ashley, ND 59413",,01:00 PM - 04:30 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,306,"112 1st St NE, Ashley, ND 59413",,08:00 AM - 12:00 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,307,"112 1st St NE, Ashley, ND 59413",,01:00 PM - 04:30 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,308,"112 1st St NE, Ashley, ND 59413",,08:00 AM - 12:00 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,309,"112 1st St NE, Ashley, ND 59413",,01:00 PM - 04:30 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,310,"112 1st St NE, Ashley, ND 59413",,08:00 AM - 12:00 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,311,"112 1st St NE, Ashley, ND 59413",,01:00 PM - 04:30 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,312,"112 1st St NE, Ashley, ND 59413",,08:00 AM - 12:00 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,313,"112 1st St NE, Ashley, ND 59413",,01:00 PM - 04:30 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,314,"112 1st St NE, Ashley, ND 59413",,08:00 AM - 12:00 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,315,"112 1st St NE, Ashley, ND 59413",,01:00 PM - 04:30 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,316,"112 1st St NE, Ashley, ND 59413",,08:00 AM - 12:00 PM,,ho80653684,false,true,,,,poll78881470
McIntosh County,ocd-division/country:us/state:nd/county:mcintosh,McIntosh County ND,,(701) 288-3347,gketterl@nd.gov,112 1st St NE,,Ashley,ND,59413,13:00:00 - 06:00,16:30:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,317,"112 1st St NE, Ashley, ND 59413",,01:00 PM - 04:30 PM,,ho80653684,false,true,,,,poll78881470
Mckenzie County,ocd-division/country:us/state:nd/county:mckenzie,Mckenzie County ND,,"(701) 444-3616, ext. 1408",auditor@co.mckenzie.nd.us,"201 5th St NW, Ste 543",,Watford City,ND,58854,08:00:00 - 05:00,16:30:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,318,"201 5th St NW, Ste 543, Watford City, ND 58854",,08:00 AM - 04:30 PM,,ho12882073,false,true,,,,poll21288241
Mckenzie County,ocd-division/country:us/state:nd/county:mckenzie,Mckenzie County ND,,"(701) 444-3616, ext. 1408",auditor@co.mckenzie.nd.us,"201 5th St NW, Ste 543",,Watford City,ND,58854,08:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,319,"201 5th St NW, Ste 543, Watford City, ND 58854",,08:00 AM - 04:30 PM,,ho12882073,false,true,,,,poll21288241
Mckenzie County,ocd-division/country:us/state:nd/county:mckenzie,Mckenzie County ND,,"(701) 444-3616, ext. 1408",auditor@co.mckenzie.nd.us,"201 5th St NW, Ste 543",,Watford City,ND,58854,08:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,320,"201 5th St NW, Ste 543, Watford City, ND 58854",,08:00 AM - 04:30 PM,,ho12882073,false,true,,,,poll21288241
Mckenzie County,ocd-division/country:us/state:nd/county:mckenzie,Mckenzie County ND,,"(701) 444-3616, ext. 1408",auditor@co.mckenzie.nd.us,"201 5th St NW, Ste 543",,Watford City,ND,58854,08:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,321,"201 5th St NW, Ste 543, Watford City, ND 58854",,08:00 AM - 04:30 PM,,ho12882073,false,true,,,,poll21288241
Mckenzie County,ocd-division/country:us/state:nd/county:mckenzie,Mckenzie County ND,,"(701) 444-3616, ext. 1408",auditor@co.mckenzie.nd.us,"201 5th St NW, Ste 543",,Watford City,ND,58854,08:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,322,"201 5th St NW, Ste 543, Watford City, ND 58854",,08:00 AM - 04:30 PM,,ho12882073,false,true,,,,poll21288241
Mckenzie County,ocd-division/country:us/state:nd/county:mckenzie,Mckenzie County ND,,"(701) 444-3616, ext. 1408",auditor@co.mckenzie.nd.us,"201 5th St NW, Ste 543",,Watford City,ND,58854,08:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,323,"201 5th St NW, Ste 543, Watford City, ND 58854",,08:00 AM - 04:30 PM,,ho12882073,false,true,,,,poll21288241
Mckenzie County,ocd-division/country:us/state:nd/county:mckenzie,Mckenzie County ND,,"(701) 444-3616, ext. 1408",auditor@co.mckenzie.nd.us,"201 5th St NW, Ste 543",,Watford City,ND,58854,08:00:00 - 06:00,16:30:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,324,"201 5th St NW, Ste 543, Watford City, ND 58854",,08:00 AM - 04:30 PM,,ho12882073,false,true,,,,poll21288241
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,325,"712 5th Avenue, Washburn, ND 58577",,08:00 AM - 12:00 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,326,"712 5th Avenue, Washburn, ND 58577",,12:30 PM - 04:30 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,327,"712 5th Avenue, Washburn, ND 58577",,08:00 AM - 12:00 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,328,"712 5th Avenue, Washburn, ND 58577",,12:30 PM - 04:30 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,329,"712 5th Avenue, Washburn, ND 58577",,08:00 AM - 12:00 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,330,"712 5th Avenue, Washburn, ND 58577",,12:30 PM - 04:30 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,331,"712 5th Avenue, Washburn, ND 58577",,08:00 AM - 12:00 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,332,"712 5th Avenue, Washburn, ND 58577",,12:30 PM - 04:30 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,333,"712 5th Avenue, Washburn, ND 58577",,08:00 AM - 12:00 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,334,"712 5th Avenue, Washburn, ND 58577",,12:30 PM - 04:30 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,335,"712 5th Avenue, Washburn, ND 58577",,08:00 AM - 12:00 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,336,"712 5th Avenue, Washburn, ND 58577",,12:30 PM - 04:30 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,337,"712 5th Avenue, Washburn, ND 58577",,08:00 AM - 12:00 PM,,ho46045572,false,true,,,,poll23248586
McLean County,ocd-division/country:us/state:nd/county:mclean,McLean County ND,,(701) 462-8541,lfoss@nd.gov,712 5th Avenue,,Washburn,ND,58577,12:30:00 - 06:00 ,16:30:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,338,"712 5th Avenue, Washburn, ND 58577",,12:30 PM - 04:30 PM,,ho46045572,false,true,,,,poll23248586
Mercer County,ocd-division/country:us/state:nd/county:mercer,Mercer County ND,,(701) 745-3292,sbrost@nd.gov,1021 Arthur St,,Stanton,ND,58571,08:00:00 - 05:00,16:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,339,"1021 Arthur St, Stanton, ND 58571",,08:00 AM - 04:00 PM,,ho11941188,false,true,,,,poll84299840
Mercer County,ocd-division/country:us/state:nd/county:mercer,Mercer County ND,,(701) 745-3292,sbrost@nd.gov,1021 Arthur St,,Stanton,ND,58571,08:00:00 - 05:00,16:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,340,"1021 Arthur St, Stanton, ND 58571",,08:00 AM - 04:00 PM,,ho11941188,false,true,,,,poll84299840
Mercer County,ocd-division/country:us/state:nd/county:mercer,Mercer County ND,,(701) 745-3292,sbrost@nd.gov,1021 Arthur St,,Stanton,ND,58571,08:00:00 - 05:00,16:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,341,"1021 Arthur St, Stanton, ND 58571",,08:00 AM - 04:00 PM,,ho11941188,false,true,,,,poll84299840
Mercer County,ocd-division/country:us/state:nd/county:mercer,Mercer County ND,,(701) 745-3292,sbrost@nd.gov,1021 Arthur St,,Stanton,ND,58571,08:00:00 - 05:00,16:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,342,"1021 Arthur St, Stanton, ND 58571",,08:00 AM - 04:00 PM,,ho11941188,false,true,,,,poll84299840
Mercer County,ocd-division/country:us/state:nd/county:mercer,Mercer County ND,,(701) 745-3292,sbrost@nd.gov,1021 Arthur St,,Stanton,ND,58571,08:00:00 - 05:00,16:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,343,"1021 Arthur St, Stanton, ND 58571",,08:00 AM - 04:00 PM,,ho11941188,false,true,,,,poll84299840
Mercer County,ocd-division/country:us/state:nd/county:mercer,Mercer County ND,,(701) 745-3292,sbrost@nd.gov,1021 Arthur St,,Stanton,ND,58571,08:00:00 - 05:00,16:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,344,"1021 Arthur St, Stanton, ND 58571",,08:00 AM - 04:00 PM,,ho11941188,false,true,,,,poll84299840
Mercer County,ocd-division/country:us/state:nd/county:mercer,Mercer County ND,,(701) 745-3292,sbrost@nd.gov,1021 Arthur St,,Stanton,ND,58571,08:00:00 - 06:00,16:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,345,"1021 Arthur St, Stanton, ND 58571",,08:00 AM - 04:00 PM,,ho11941188,false,true,,,,poll84299840
Morton County,ocd-division/country:us/state:nd/county:morton,Morton County ND,,(701) 667-3300,dawn.rhone@mortonnd.org,210 2nd Ave. NW,,Mandan,ND,58554-3158,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,346,"210 2nd Ave. NW, Mandan, ND 58554",,08:00 AM - 05:00 PM,,ho82218568,false,true,,,,poll95610056
Morton County,ocd-division/country:us/state:nd/county:morton,Morton County ND,,(701) 667-3300,dawn.rhone@mortonnd.org,210 2nd Ave. NW,,Mandan,ND,58554-3158,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,347,"210 2nd Ave. NW, Mandan, ND 58554",,08:00 AM - 05:00 PM,,ho82218568,false,true,,,,poll95610056
Morton County,ocd-division/country:us/state:nd/county:morton,Morton County ND,,(701) 667-3300,dawn.rhone@mortonnd.org,210 2nd Ave. NW,,Mandan,ND,58554-3158,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,348,"210 2nd Ave. NW, Mandan, ND 58554",,08:00 AM - 05:00 PM,,ho82218568,false,true,,,,poll95610056
Morton County,ocd-division/country:us/state:nd/county:morton,Morton County ND,,(701) 667-3300,dawn.rhone@mortonnd.org,210 2nd Ave. NW,,Mandan,ND,58554-3158,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,349,"210 2nd Ave. NW, Mandan, ND 58554",,08:00 AM - 05:00 PM,,ho82218568,false,true,,,,poll95610056
Morton County,ocd-division/country:us/state:nd/county:morton,Morton County ND,,(701) 667-3300,dawn.rhone@mortonnd.org,210 2nd Ave. NW,,Mandan,ND,58554-3158,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,350,"210 2nd Ave. NW, Mandan, ND 58554",,08:00 AM - 05:00 PM,,ho82218568,false,true,,,,poll95610056
Morton County,ocd-division/country:us/state:nd/county:morton,Morton County ND,,(701) 667-3300,dawn.rhone@mortonnd.org,210 2nd Ave. NW,,Mandan,ND,58554-3158,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,351,"210 2nd Ave. NW, Mandan, ND 58554",,08:00 AM - 05:00 PM,,ho82218568,false,true,,,,poll95610056
Morton County,ocd-division/country:us/state:nd/county:morton,Morton County ND,,(701) 667-3300,dawn.rhone@mortonnd.org,210 2nd Ave. NW,,Mandan,ND,58554-3158,08:00:00 - 06:00,17:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,352,"210 2nd Ave. NW, Mandan, ND 58554",,08:00 AM - 05:00 PM,,ho82218568,false,true,,,,poll95610056
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,353,"101 N Main St, Stanley, ND 58784",,08:00 AM - 12:00 PM,,ho80577061,false,true,,,,poll86682457
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,354,"101 N Main St, Stanley, ND 58784",,12:30 PM - 04:30 PM,,ho80577061,false,true,,,,poll86682457
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,355,"101 N Main St, Stanley, ND 58784",,08:00 AM - 12:00 PM,,ho80577061,false,true,,,,poll86682457
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,356,"101 N Main St, Stanley, ND 58784",,12:30 PM - 04:30 PM,,ho80577061,false,true,,,,poll86682457
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,357,"101 N Main St, Stanley, ND 58784",,08:00 AM - 12:00 PM,,ho80577061,false,true,,,,poll86682457
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,358,"101 N Main St, Stanley, ND 58784",,12:30 PM - 04:30 PM,,ho80577061,false,true,,,,poll86682457
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,359,"101 N Main St, Stanley, ND 58784",,08:00 AM - 12:00 PM,,ho80577061,false,true,,,,poll86682457
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,360,"101 N Main St, Stanley, ND 58784",,12:30 PM - 04:30 PM,,ho80577061,false,true,,,,poll86682457
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,361,"101 N Main St, Stanley, ND 58784",,08:00 AM - 12:00 PM,,ho80577061,false,true,,,,poll86682457
Mountrail County,ocd-division/country:us/state:nd/county:mountrail,Mountrail County ND,,(701) 628-2145,heatherg@co.mountrail.nd.us,101 N Main St,,Stanley,ND,58784,12:30:00 - 05:00 ,16:30:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,362,"101 N Main St, Stanley, ND 58784",,12:30 PM - 04:30 PM,,ho80577061,false,true,,,,poll86682457
