office-name,official-title,types,ocd-division,description,homepage,phone,email,street,city,state,zip,owner,contacted,start_time,end_time,start_date,end_date,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Rumford Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rumford,Rumford Town ME,,(207) 364-3001,,145 Congress Street,Rumford,ME,4276,,,8:00:00 AM,4:00:00 PM,10/10/16,10/14/16,,321,"145 Congress Street Rumford, ME 04276",,8:00 AM-4:00 PM,,ho97706444,false,true,,,,poll10841161
Rumford Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rumford,Rumford Town ME,,(207) 364-3001,,145 Congress Street,Rumford,ME,4276,,,8:00:00 AM,4:00:00 PM,10/17/16,10/21/16,,322,"145 Congress Street Rumford, ME 04276",,8:00 AM-4:00 PM,,ho97706444,false,true,,,,poll10841161
Rumford Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rumford,Rumford Town ME,,(207) 364-3001,,145 Congress Street,Rumford,ME,4276,,,8:00:00 AM,4:00:00 PM,10/24/16,10/28/16,,323,"145 Congress Street Rumford, ME 04276",,8:00 AM-4:00 PM,,ho97706444,false,true,,,,poll10841161
Rumford Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rumford,Rumford Town ME,,(207) 364-3001,,145 Congress Street,Rumford,ME,4276,,,8:00:00 AM,4:00:00 PM,10/31/16,11/3/16,,324,"145 Congress Street Rumford, ME 04276",,8:00 AM-4:00 PM,,ho97706444,false,true,,,,poll10841161
Shapleigh Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:shapleigh,Shapleigh Town ME,,(207) 548-6372,,1 Union Street,Searsport,ME,4974,,yes,8:30:00 AM,4:00:00 PM,10/3/16,10/7/16,,325,"1 Union Street Searsport, ME 04974",,8:30 AM-4:00 PM,,ho36279687,false,true,,,,poll11352507
Shapleigh Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:shapleigh,Shapleigh Town ME,,(207) 548-6372,,1 Union Street,Searsport,ME,4974,,,8:30:00 AM,4:00:00 PM,10/10/16,10/14/16,,326,"1 Union Street Searsport, ME 04974",,8:30 AM-4:00 PM,,ho36279687,false,true,,,,poll11352507
Shapleigh Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:shapleigh,Shapleigh Town ME,,(207) 548-6372,,1 Union Street,Searsport,ME,4974,,,8:30:00 AM,4:00:00 PM,10/17/16,10/21/16,,327,"1 Union Street Searsport, ME 04974",,8:30 AM-4:00 PM,,ho36279687,false,true,,,,poll11352507
Shapleigh Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:shapleigh,Shapleigh Town ME,,(207) 548-6372,,1 Union Street,Searsport,ME,4974,,,8:30:00 AM,4:00:00 PM,10/24/16,10/28/16,,328,"1 Union Street Searsport, ME 04974",,8:30 AM-4:00 PM,,ho36279687,false,true,,,,poll11352507
Shapleigh Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:shapleigh,Shapleigh Town ME,,(207) 548-6372,,1 Union Street,Searsport,ME,4974,,,8:30:00 AM,4:00:00 PM,10/31/16,11/3/16,,329,"1 Union Street Searsport, ME 04974",,8:30 AM-4:00 PM,,ho36279687,false,true,,,,poll11352507
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,yes,8:00:00 AM,4:00:00 PM,10/7/16,10/7/16,,330,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/10/16,10/10/16,,331,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/11/16,10/11/16,,332,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/12/16,10/12/16,,333,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/13/16,10/14/16,,334,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/17/16,10/17/16,,335,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/18/16,10/18/16,,336,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/19/16,10/19/16,,337,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/20/16,10/21/16,,338,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/24/16,10/24/16,,339,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/25/16,10/25/16,,340,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/26/16,10/26/16,,341,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/27/16,10/28/16,,342,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/31/16,10/31/16,,343,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,11/1/16,11/1/16,,344,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,11/2/16,11/2/16,,345,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho34536042,false,true,,,,poll20884199
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,207-365-4260,,36 School St Suite 1,Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,11/3/16,11/3/16,,346,"36 School St Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho34536042,false,true,,,,poll20884199
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/7/16,10/7/16,,347,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/10/16,10/10/16,,348,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/11/16,10/11/16,,349,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/12/16,10/12/16,,350,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/13/16,10/14/16,,351,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/17/16,10/17/16,,352,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/18/16,10/18/16,,353,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/19/16,10/19/16,,354,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/20/16,10/21/16,,355,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/24/16,10/24/16,,356,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/25/16,10/25/16,,357,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/26/16,10/26/16,,358,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,10/27/16,10/28/16,,359,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,10/31/16,10/31/16,,360,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,11/1/16,11/1/16,,361,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,5:00:00 PM,11/2/16,11/2/16,,362,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-5:00 PM,,ho71526278,false,true,,,,poll923943
Solon Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:solon,Solon Town ME,,(207) 365-4260,,"36 School Street, Suite 1",Sherman,ME,4776,,,8:00:00 AM,4:00:00 PM,11/3/16,11/3/16,,363,"36 School Street, Suite 1 Sherman, ME 04776",,8:00 AM-4:00 PM,,ho71526278,false,true,,,,poll923943
Stockton Springs Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:stockton_springs,Stockton Springs Town ME,,(207) 567-3404,,217 Main Street,Stockton Springs,ME,4981,,yes,9:00:00 AM,4:30:00 PM,10/10/16,10/13/16,,364,"217 Main Street Stockton Springs, ME 04981",,9:00 AM-4:30 PM,,ho3263281,false,true,,,,poll66329289
Stockton Springs Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:stockton_springs,Stockton Springs Town ME,,(207) 567-3404,,217 Main Street,Stockton Springs,ME,4981,,,9:00:00 AM,4:30:00 PM,10/17/16,10/20/16,,365,"217 Main Street Stockton Springs, ME 04981",,9:00 AM-4:30 PM,,ho3263281,false,true,,,,poll66329289
Stockton Springs Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:stockton_springs,Stockton Springs Town ME,,(207) 567-3404,,217 Main Street,Stockton Springs,ME,4981,,,9:00:00 AM,4:30:00 PM,10/24/16,10/27/16,,366,"217 Main Street Stockton Springs, ME 04981",,9:00 AM-4:30 PM,,ho3263281,false,true,,,,poll66329289
Stockton Springs Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:stockton_springs,Stockton Springs Town ME,,(207) 567-3404,,217 Main Street,Stockton Springs,ME,4981,,,9:00:00 AM,4:30:00 PM,10/31/16,11/3/16,,367,"217 Main Street Stockton Springs, ME 04981",,9:00 AM-4:30 PM,,ho3263281,false,true,,,,poll66329289
Sullivan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:sullivan,Sullivan Town ME,,(207) 422-6282,,1888 U S Hwy 1,Sullivan,ME,4664,,yes,8:00:00 AM,12:00:00 PM,10/7/16,10/7/16,,368,"1888 U S Hwy 1 Sullivan, ME 04664",,8:00 AM-12:00 PM,,ho52705732,false,true,,,,poll34877649
Sullivan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:sullivan,Sullivan Town ME,,(207) 422-6282,,1888 U S Hwy 1,Sullivan,ME,4664,,,8:00:00 AM,4:00:00 PM,10/10/16,10/13/16,,369,"1888 U S Hwy 1 Sullivan, ME 04664",,8:00 AM-4:00 PM,,ho52705732,false,true,,,,poll34877649
Sullivan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:sullivan,Sullivan Town ME,,(207) 422-6282,,1888 U S Hwy 1,Sullivan,ME,4664,,,8:00:00 AM,12:00:00 PM,10/14/16,10/14/16,,370,"1888 U S Hwy 1 Sullivan, ME 04664",,8:00 AM-12:00 PM,,ho52705732,false,true,,,,poll34877649
Sullivan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:sullivan,Sullivan Town ME,,(207) 422-6282,,1888 U S Hwy 1,Sullivan,ME,4664,,,8:00:00 AM,4:00:00 PM,10/17/16,10/20/16,,371,"1888 U S Hwy 1 Sullivan, ME 04664",,8:00 AM-4:00 PM,,ho52705732,false,true,,,,poll34877649
Sullivan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:sullivan,Sullivan Town ME,,(207) 422-6282,,1888 U S Hwy 1,Sullivan,ME,4664,,,8:00:00 AM,12:00:00 PM,10/21/16,10/21/16,,372,"1888 U S Hwy 1 Sullivan, ME 04664",,8:00 AM-12:00 PM,,ho52705732,false,true,,,,poll34877649
Sullivan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:sullivan,Sullivan Town ME,,(207) 422-6282,,1888 U S Hwy 1,Sullivan,ME,4664,,,8:00:00 AM,4:00:00 PM,10/24/16,10/27/16,,373,"1888 U S Hwy 1 Sullivan, ME 04664",,8:00 AM-4:00 PM,,ho52705732,false,true,,,,poll34877649
Sullivan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:sullivan,Sullivan Town ME,,(207) 422-6282,,1888 U S Hwy 1,Sullivan,ME,4664,,,8:00:00 AM,12:00:00 PM,10/28/16,10/28/16,,374,"1888 U S Hwy 1 Sullivan, ME 04664",,8:00 AM-12:00 PM,,ho52705732,false,true,,,,poll34877649
Sullivan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:sullivan,Sullivan Town ME,,(207) 422-6282,,1888 U S Hwy 1,Sullivan,ME,4664,,,8:00:00 AM,4:00:00 PM,10/31/16,11/3/16,,375,"1888 U S Hwy 1 Sullivan, ME 04664",,8:00 AM-4:00 PM,,ho52705732,false,true,,,,poll34877649
Tremont Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:tremont,Tremont Town ME,,(207) 244-7204,,20 Harbor Dr,Bass Harbor,ME,4653,,yes,8:00:00 AM,4:00:00 PM,10/10/16,10/14/16,,376,"20 Harbor Dr Bass Harbor, ME 04653",,8:00 AM-4:00 PM,,ho95793221,false,true,,,,poll46742973
Tremont Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:tremont,Tremont Town ME,,(207) 244-7204,,20 Harbor Dr,Bass Harbor,ME,4653,,,8:00:00 AM,4:00:00 PM,10/17/16,10/21/16,,377,"20 Harbor Dr Bass Harbor, ME 04653",,8:00 AM-4:00 PM,,ho95793221,false,true,,,,poll46742973
Tremont Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:tremont,Tremont Town ME,,(207) 244-7204,,20 Harbor Dr,Bass Harbor,ME,4653,,,8:00:00 AM,4:00:00 PM,10/24/16,10/28/16,,378,"20 Harbor Dr Bass Harbor, ME 04653",,8:00 AM-4:00 PM,,ho95793221,false,true,,,,poll46742973
Tremont Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:tremont,Tremont Town ME,,(207) 244-7204,,20 Harbor Dr,Bass Harbor,ME,4653,,,8:00:00 AM,4:00:00 PM,10/31/16,11/4/16,,379,"20 Harbor Dr Bass Harbor, ME 04653",,8:00 AM-4:00 PM,,ho95793221,false,true,,,,poll46742973
Turner Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:turner,Turner Town ME,,(207) 225-3414,,11 Turner Center Rd,Turner,ME,4282,,yes,8:00:00 AM,4:30:00 PM,10/7/16,10/7/16,,380,"11 Turner Center Rd Turner, ME 04282",,8:00 AM-4:30 PM,,ho6235190,false,true,,,,poll9732933
Turner Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:turner,Turner Town ME,,(207) 225-3414,,11 Turner Center Rd,Turner,ME,4282,,,7:30:00 AM,6:00:00 PM,10/10/16,10/10/16,,381,"11 Turner Center Rd Turner, ME 04282",,7:30 AM-6:00 PM,,ho6235190,false,true,,,,poll9732933
Turner Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:turner,Turner Town ME,,(207) 225-3414,,11 Turner Center Rd,Turner,ME,4282,,,8:00:00 AM,4:30:00 PM,10/11/16,10/14/16,,382,"11 Turner Center Rd Turner, ME 04282",,8:00 AM-4:30 PM,,ho6235190,false,true,,,,poll9732933
Turner Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:turner,Turner Town ME,,(207) 225-3414,,11 Turner Center Rd,Turner,ME,4282,,,7:30:00 AM,6:00:00 PM,10/17/16,10/17/16,,383,"11 Turner Center Rd Turner, ME 04282",,7:30 AM-6:00 PM,,ho6235190,false,true,,,,poll9732933
Turner Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:turner,Turner Town ME,,(207) 225-3414,,11 Turner Center Rd,Turner,ME,4282,,,8:00:00 AM,4:30:00 PM,10/18/16,10/21/16,,384,"11 Turner Center Rd Turner, ME 04282",,8:00 AM-4:30 PM,,ho6235190,false,true,,,,poll9732933
Turner Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:turner,Turner Town ME,,(207) 225-3414,,11 Turner Center Rd,Turner,ME,4282,,,7:30:00 AM,6:00:00 PM,10/24/16,10/24/16,,385,"11 Turner Center Rd Turner, ME 04282",,7:30 AM-6:00 PM,,ho6235190,false,true,,,,poll9732933
Turner Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:turner,Turner Town ME,,(207) 225-3414,,11 Turner Center Rd,Turner,ME,4282,,,8:00:00 AM,4:30:00 PM,10/25/16,10/28/16,,386,"11 Turner Center Rd Turner, ME 04282",,8:00 AM-4:30 PM,,ho6235190,false,true,,,,poll9732933
Turner Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:turner,Turner Town ME,,(207) 225-3414,,11 Turner Center Rd,Turner,ME,4282,,,7:30:00 AM,6:00:00 PM,10/31/16,10/31/16,,387,"11 Turner Center Rd Turner, ME 04282",,7:30 AM-6:00 PM,,ho6235190,false,true,,,,poll9732933
Turner Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:turner,Turner Town ME,,(207) 225-3414,,11 Turner Center Rd,Turner,ME,4282,,,8:00:00 AM,4:30:00 PM,11/3/16,11/3/16,,388,"11 Turner Center Rd Turner, ME 04282",,8:00 AM-4:30 PM,,ho6235190,false,true,,,,poll9732933
Veazie Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:veazie,Veazie Town ME,,(207) 947-2781,,1084 Main Street,Veazie,ME,4401,,yes,8:00:00 AM,4:30:00 PM,10/11/16,10/14/16,,389,"1084 Main Street Veazie, ME 04401",,8:00 AM-4:30 PM,,ho24406728,false,true,,,,poll3187556
Veazie Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:veazie,Veazie Town ME,,(207) 947-2781,,1084 Main Street,Veazie,ME,4401,,,8:00:00 AM,4:30:00 PM,10/17/16,10/21/16,,390,"1084 Main Street Veazie, ME 04401",,8:00 AM-4:30 PM,,ho24406728,false,true,,,,poll3187556
Veazie Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:veazie,Veazie Town ME,,(207) 947-2781,,1084 Main Street,Veazie,ME,4401,,,8:00:00 AM,4:30:00 PM,10/24/16,10/28/16,,391,"1084 Main Street Veazie, ME 04401",,8:00 AM-4:30 PM,,ho24406728,false,true,,,,poll3187556
Veazie Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:veazie,Veazie Town ME,,(207) 947-2781,,1084 Main Street,Veazie,ME,4401,,,8:00:00 AM,4:30:00 PM,10/31/16,11/3/16,,392,"1084 Main Street Veazie, ME 04401",,8:00 AM-4:30 PM,,ho24406728,false,true,,,,poll3187556
Vinalhaven Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:vinalhaven,Vinalhaven Town ME,,(207) 863-4343,,19 Washington School Road,Vinalhaven,ME,4863,,yes,8:00:00 AM,5:00:00 PM,10/7/16,10/7/16,,393,"19 Washington School Road Vinalhaven, ME 04863",,8:00 AM-5:00 PM,,ho87234708,false,true,,,,poll11551943
Vinalhaven Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:vinalhaven,Vinalhaven Town ME,,(207) 863-4343,,19 Washington School Road,Vinalhaven,ME,4863,,,8:00:00 AM,5:00:00 PM,10/10/16,10/14/16,,394,"19 Washington School Road Vinalhaven, ME 04863",,8:00 AM-5:00 PM,,ho87234708,false,true,,,,poll11551943
Vinalhaven Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:vinalhaven,Vinalhaven Town ME,,(207) 863-4343,,19 Washington School Road,Vinalhaven,ME,4863,,,8:00:00 AM,5:00:00 PM,10/17/16,10/21/16,,395,"19 Washington School Road Vinalhaven, ME 04863",,8:00 AM-5:00 PM,,ho87234708,false,true,,,,poll11551943
Vinalhaven Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:vinalhaven,Vinalhaven Town ME,,(207) 863-4343,,19 Washington School Road,Vinalhaven,ME,4863,,,8:00:00 AM,5:00:00 PM,10/24/16,10/28/16,,396,"19 Washington School Road Vinalhaven, ME 04863",,8:00 AM-5:00 PM,,ho87234708,false,true,,,,poll11551943
Vinalhaven Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:vinalhaven,Vinalhaven Town ME,,(207) 863-4343,,19 Washington School Road,Vinalhaven,ME,4863,,,8:00:00 AM,5:00:00 PM,10/31/16,11/3/16,,397,"19 Washington School Road Vinalhaven, ME 04863",,8:00 AM-5:00 PM,,ho87234708,false,true,,,,poll11551943
Waldo Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:waldo,Waldo Town ME,,(207) 342-5400,,54 Gurney Hill Road,Waldo,ME,4915,,yes,4:00:00 PM,6:00:00 PM,10/11/16,10/11/16,,398,"54 Gurney Hill Road Waldo, ME 04915",,4:00 AM-6:00 PM,,ho17259796,false,true,,,,poll46651122
Waldo Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:waldo,Waldo Town ME,,(207) 342-5400,,54 Gurney Hill Road,Waldo,ME,4915,,,9:00:00 AM,12:00:00 PM,10/13/16,10/13/16,,399,"54 Gurney Hill Road Waldo, ME 04915",,9:00 AM-12:00 PM,,ho17259796,false,true,,,,poll46651122
