county,ocd_division,homepage_url,phone,email,loc_name,street,dirs,city,state,zip_code,start_time,end_time,start_date,end_date,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Salazar-Ajo Library Conference Room, 33 Plaza Street,,Ajo,AZ,85321,9:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,251,"33 Plaza Street, Ajo, AZ 85321",,09:00 AM-05:00 PM,,ho15033543,false,AZ,,,,poll90987464
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Pascua Yaqui Tribe Radio Station, 7474 South Camino de Oeste,,Tucson,AZ,85746,9:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/1/16,FOR PASCUA YAQUI TRIBE (only),252,"7474 South Camino de Oeste, Tucson, AZ 85746",,09:00 AM-05:00 PM,,ho67797126,false,AZ,,,,poll37571985
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Pascua Yaqui Tribe Radio Station, 7474 South Camino de Oeste,,Tucson,AZ,85746,9:00:00 - 07:00,17:00:00 - 07:00,11/3/16,11/3/16,FOR PASCUA YAQUI TRIBE (only),253,"7474 South Camino de Oeste, Tucson, AZ 85746",,09:00 AM-05:00 PM,,ho67797126,false,AZ,,,,poll37571985
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Tohono O'odham High School ,Hc 1 Box 8513,,Sells,AZ,85634,9:00:00 - 07:00,16:00:00 - 07:00,10/24/16,10/25/16,TOHONO Oäó»ODHAM NATION (only),254,"Hc 1 Box 8513, Sells, AZ 85634",,09:00 AM-04:00 PM,,ho27256547,false,AZ,,,,poll8920516
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Tohono O'odham High School ,Hc 1 Box 8513,,Sells,AZ,85634,9:00:00 - 07:00,16:00:00 - 07:00,10/26/16,10/26/16,TOHONO Oäó»ODHAM NATION (only),255,"Hc 1 Box 8513, Sells, AZ 85634",,09:00 AM-04:00 PM,,ho27256547,false,AZ,,,,poll8920516
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,San Xavier District Council Chamber, 2018 W San Xavier Rd,,Tucson,AZ,85746,9:00:00 - 07:00,16:00:00 - 07:00,10/27/16,10/28/16,TOHONO Oäó»ODHAM NATION (only),256,"2018 W San Xavier Rd, Tucson, AZ 85746",,09:00 AM-04:00 PM,,ho90796336,false,AZ,,,,poll87776584
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Tohono O'odham Legislative Council Chambers,Tohono O'odham Legislative Council Chambers,,Sells,AZ,85634,9:00:00 - 07:00,16:00:00 - 07:00,10/31/16,11/4/16,TOHONO Oäó»ODHAM NATION (only),257,"Tohono O'odham Legislative Council Chambers, Sells, AZ 85634",,09:00 AM-04:00 PM,,ho77195523,false,AZ,,,,poll96215952
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,ASUA Administration Building ,1401 E University Blvd,,Tucson,AZ,85721,9:00:00 - 07:00,16:30:00 - 07:00,10/17/16,10/21/16,,258,"1401 E University Blvd, Tucson, AZ 85721",,09:00 AM-04:30 PM,,ho63620679,false,AZ,,,,poll66872081
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,ASUA Administration Building ,1401 E University Blvd,,Tucson,AZ,85721,9:00:00 - 07:00,16:30:00 - 07:00,10/24/16,10/28/16,,259,"1401 E University Blvd, Tucson, AZ 85721",,09:00 AM-04:30 PM,,ho63620679,false,AZ,,,,poll66872081
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,ASUA Administration Building ,1401 E University Blvd,,Tucson,AZ,85721,9:00:00 - 07:00,16:30:00 - 07:00,10/31/16,11/4/16,,260,"1401 E University Blvd, Tucson, AZ 85721",,09:00 AM-04:30 PM,,ho63620679,false,AZ,,,,poll66872081
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,31 North Pinal Street, Bldg. E,Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"October 12 - November 4, 2016 Times here: http://pinalcountyaz.gov/Recorder/Pages/EarlyVoteRegister.aspx",261,"31 North Pinal Street, Florence, AZ 85132", Bldg. E,08:00 AM-05:00 PM,,ho55800551,false,AZ,,,,poll24615846
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,31 North Pinal Street, Bldg. E,Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,Voter Registration Office - Florence,262,"31 North Pinal Street, Florence, AZ 85132", Bldg. E,08:00 AM-05:00 PM,,ho55800551,false,AZ,,,,poll24615846
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,31 North Pinal Street, Bldg. E,Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,"31 N Pinal St, Building E",263,"31 North Pinal Street, Florence, AZ 85132", Bldg. E,08:00 AM-05:00 PM,,ho55800551,false,AZ,,,,poll24615846
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,31 North Pinal Street, Bldg. E,Florence,AZ,85132,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,"Mon äóñ Fri, 8:00 am äóñ 5:00 pm",264,"31 North Pinal Street, Florence, AZ 85132", Bldg. E,08:00 AM-05:00 PM,,ho55800551,false,AZ,,,,poll24615846
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,575 N Idaho Rd #800,,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10/12/16,10/14/16,,265,"575 N Idaho Rd #800, Apache Junction, AZ 85119",,08:00 AM-04:30 PM,,ho24783379,false,AZ,,,,poll72045219
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,575 N Idaho Rd #800,,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10/17/16,10/21/16,Pinal County Recorderäó»s Office äóñ Apache Junction,266,"575 N Idaho Rd #800, Apache Junction, AZ 85119",,08:00 AM-04:30 PM,,ho24783379,false,AZ,,,,poll72045219
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,575 N Idaho Rd #800,,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10/24/16,10/28/16,"575 N Idaho Rd, #800",267,"575 N Idaho Rd #800, Apache Junction, AZ 85119",,08:00 AM-04:30 PM,,ho24783379,false,AZ,,,,poll72045219
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,575 N Idaho Rd #800,,Apache Junction,AZ,85119,8:00:00 - 07:00,16:30:00 - 07:00,10/31/16,11/4/16,"Mon äóñ Fri, 8:00 am äóñ 4:30 pm",268,"575 N Idaho Rd #800, Apache Junction, AZ 85119",,08:00 AM-04:30 PM,,ho24783379,false,AZ,,,,poll72045219
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,820 E Cottonwood Ln, Ste A-2,Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10/12/16,10/14/16,,269,"820 E Cottonwood Ln, Casa Grande, AZ 85122", Ste A-2,08:00 AM-04:30 PM,,ho72614704,false,AZ,,,,poll36068052
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,820 E Cottonwood Ln, Ste A-2,Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10/17/16,10/21/16,Pinal County Recorderäó»s Office äóñ Casa Grande,270,"820 E Cottonwood Ln, Casa Grande, AZ 85122", Ste A-2,08:00 AM-04:30 PM,,ho72614704,false,AZ,,,,poll36068052
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,820 E Cottonwood Ln, Ste A-2,Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10/24/16,10/28/16,"820 E Cottonwood Ln, Ste A-2",271,"820 E Cottonwood Ln, Casa Grande, AZ 85122", Ste A-2,08:00 AM-04:30 PM,,ho72614704,false,AZ,,,,poll36068052
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,820 E Cottonwood Ln, Ste A-2,Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10/31/16,11/4/16,"Mon äóñ Fri, 8:00 am äóñ 4:30 pm",272,"820 E Cottonwood Ln, Casa Grande, AZ 85122", Ste A-2,08:00 AM-04:30 PM,,ho72614704,false,AZ,,,,poll36068052
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,2150 N. Congress Drive, Suite 119,Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"2150 N Congress (main office) from Oct 12 to Nov 4, M-F 8-5 // Tubac Community Center, 50 Bridge Rd, Tubac, Oct 22 9-1 // Nogales Pub Wks, Oct 22 2-5 275 Rio Rico Dr., Rio Rico, AZ // Patagonia Town Hall, 310 McKeown Ave, Patagonia, AZ 85624 Oct 29 9-12 // Sonoita Fire House [3173 State Highway 83, Sonoita, AZ 85637], Oct 29 2-5æ",273,"2150 N. Congress Drive, Nogales, AZ 85621", Suite 119,08:00 AM-05:00 PM,,ho38111134,false,AZ,,,,poll3174478
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,2150 N. Congress Drive, Suite 119,Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,274,"2150 N. Congress Drive, Nogales, AZ 85621", Suite 119,08:00 AM-05:00 PM,,ho38111134,false,AZ,,,,poll3174478
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,2150 N. Congress Drive, Suite 119,Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,275,"2150 N. Congress Drive, Nogales, AZ 85621", Suite 119,08:00 AM-05:00 PM,,ho38111134,false,AZ,,,,poll3174478
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,2150 N. Congress Drive, Suite 119,Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,276,"2150 N. Congress Drive, Nogales, AZ 85621", Suite 119,08:00 AM-05:00 PM,,ho38111134,false,AZ,,,,poll3174478
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,275 Rio Rico Dr.,,Rio Rico,AZ,85648,14:00:00 - 07:00,17:00:00 - 07:00,10/22/16,10/22/16,,277,"275 Rio Rico Dr., Rio Rico, AZ 85648",,02:00 PM-05:00 PM,,ho2057000,false,AZ,,,,poll28575035
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,310 McKeown Avenue ,,Patagonia,AZ,85264,09:00:00 - 07:00,12:00:00 - 07:00,10/29/16,10/29/16,,278,"310 McKeown Avenue, Patagonia, AZ 85264",,09:00 AM-12:00 PM,,ho4970461,false,AZ,,,,poll62420011
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,50 Bridge Rd ,,Tubac,AZ,85646,09:00:00 - 07:00,12:00:00 - 07:00,10/22/16,10/22/16,,279,"50 Bridge Rd, Tubac, AZ 85646",,09:00 AM-12:00 PM,,ho66399870,false,AZ,,,,poll70684277
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,1450 N Hohokam Dr,,Nogales,AZ,85621,14:00:00 - 07:00,17:00:00 - 07:00,10/22/16,10/22/16,,280,"1450 N Hohokam Dr, Nogales, AZ 85621",,02:00 PM-05:00 PM,,ho38235467,false,AZ,,,,poll31855344
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,310 McKeown Ave,,Patagonia,AZ,85624,09:00:00 - 07:00,13:00:00 - 07:00,10/29/16,10/29/16,,281,"310 McKeown Ave, Patagonia, AZ 85624",,09:00 AM-01:00 PM,,ho29783514,false,AZ,,,,poll85143035
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,3173 State Highway 83,,Sonoita,AZ,85637,14:00:00 - 07:00,17:00:00 - 07:00,10/29/16,10/29/16,,282,"3173 State Highway 83, Sonoita, AZ 85637",,02:00 PM-05:00 PM,,ho17338276,false,AZ,,,,poll6968931
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,1015 Fair St., Room #228,Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"Oct 12 - Nov 4 8 - 5 at our offices at 1015 Fair St, Room 228 in Prescott or 10 S 6th St in Cottonwood for Vote Center elections.",283,"1015 Fair St., Prescott, AZ 86305", Room #228,08:00 AM-05:00 PM,,ho90827373,false,AZ,,,,poll38388807
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,1015 Fair St., Room #228,Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,284,"1015 Fair St., Prescott, AZ 86305", Room #228,08:00 AM-05:00 PM,,ho90827373,false,AZ,,,,poll38388807
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,1015 Fair St., Room #228,Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,285,"1015 Fair St., Prescott, AZ 86305", Room #228,08:00 AM-05:00 PM,,ho90827373,false,AZ,,,,poll38388807
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,1015 Fair St., Room #228,Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,286,"1015 Fair St., Prescott, AZ 86305", Room #228,08:00 AM-05:00 PM,,ho90827373,false,AZ,,,,poll38388807
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,10 S 6th St,,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,,287,"10 S 6th St, Cottonwood, AZ 86326",,08:00 AM-05:00 PM,,ho69220061,false,AZ,,,,poll48144109
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,10 S 6th St,,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,288,"10 S 6th St, Cottonwood, AZ 86326",,08:00 AM-05:00 PM,,ho69220061,false,AZ,,,,poll48144109
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,10 S 6th St,,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,289,"10 S 6th St, Cottonwood, AZ 86326",,08:00 AM-05:00 PM,,ho69220061,false,AZ,,,,poll48144109
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,10 S 6th St,,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,290,"10 S 6th St, Cottonwood, AZ 86326",,08:00 AM-05:00 PM,,ho69220061,false,AZ,,,,poll48144109
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,,410 S. Maiden Lane, #b,Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"Oct 12-Nov 4, M-F 8-5 // no other locations ""we're the only one in Yuma""",291,"410 S. Maiden Lane, Yuma, AZ 85364", #b,08:00 AM-05:00 PM,,ho73452994,false,AZ,,,,poll78673535
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,,410 S. Maiden Lane, #b,Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,292,"410 S. Maiden Lane, Yuma, AZ 85364", #b,08:00 AM-05:00 PM,,ho73452994,false,AZ,,,,poll78673535
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,,410 S. Maiden Lane, #b,Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,293,"410 S. Maiden Lane, Yuma, AZ 85364", #b,08:00 AM-05:00 PM,,ho73452994,false,AZ,,,,poll78673535
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,,410 S. Maiden Lane, #b,Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,294,"410 S. Maiden Lane, Yuma, AZ 85364", #b,08:00 AM-05:00 PM,,ho73452994,false,AZ,,,,poll78673535
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,,295,"222 East Javelina, Mesa, AZ 85210",,08:00 AM-05:00 PM,,ho80428535,false,AZ,,,,poll40471607
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,296,"222 East Javelina, Mesa, AZ 85210",,08:00 AM-05:00 PM,,ho80428535,false,AZ,,,,poll40471607
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/22/16,10/22/16,,297,"222 East Javelina, Mesa, AZ 85210",,08:00 AM-05:00 PM,,ho80428535,false,AZ,,,,poll40471607
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,298,"222 East Javelina, Mesa, AZ 85210",,08:00 AM-05:00 PM,,ho80428535,false,AZ,,,,poll40471607
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/29/16,10/29/16,,299,"222 East Javelina, Mesa, AZ 85210",,08:00 AM-05:00 PM,,ho80428535,false,AZ,,,,poll40471607
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,300,"222 East Javelina, Mesa, AZ 85210",,08:00 AM-05:00 PM,,ho80428535,false,AZ,,,,poll40471607
