ocd-division,email,County,Location Name,Address 1,Address 2,City,State,coZip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor劌製 office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor劌製 office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor劌製 office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor劌製 office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor劌製 office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor劌製 office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditor劌製 office,200 East Center St.,,Madison,SD,57042,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 6:00,16:30:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 6:00,16:30:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,TRUE
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,TRUE
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,TRUE
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,TRUE
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,TRUE
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,TRUE
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,TRUE
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,TRUE
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,9/26/16,9/26/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,9/27/16,9/27/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,9/27/16,9/27/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,9/28/16,9/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,9/29/16,9/29/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,9/29/16,9/29/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,9/30/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,10/3/16,10/3/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,10/4/16,10/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,10/4/16,10/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,10/5/16,10/5/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,10/6/16,10/6/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,10/6/16,10/6/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,10/7/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,10/11/16,10/11/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,10/11/16,10/11/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,10/13/16,10/13/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,10/18/16,10/18/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,10/18/16,10/18/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,10/20/16,10/20/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,10/20/16,10/20/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,10/24/16,10/24/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,10/25/16,11/25/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,10/25/16,10/25/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,10/26/16,10/26/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,10/27/16,10/27/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,10/27/16,10/27/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,10/28/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,10/31/16,10/31/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,11/1/16,11/1/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,11/1/16,11/1/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,11/2/16,11/2/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,11/3/16,11/3/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,11/3/16,11/3/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,11/4/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,13:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,8:00:00 - 5:00,12:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,13:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,8:00:00 - 5:00,12:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,13:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,8:00:00 - 5:00,12:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,13:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,8:00:00 - 5:00,12:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
