office-name	ocd-division	homepage-url	phone	name	address1	address 2	city	state	zip	start_time	end_time	start_date	end_date
Chester County	ocd-division/country:us/state:tn/county:chester	http://chesterelection.com/	(731) 989-4039		133 East Main		Murfreesboro	TN	37127	09:00:00 - 05:00	18:00:00 - 05:00	10-24-16	10-28-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne			South Claiborne Fire Dept.	 3711 Hwy 33		Rutledge	TN	37861	08:30:00 - 05:00	16:30:00 - 05:00	10-24-16	10-25-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne			South Claiborne Fire Dept.	 3711 Hwy 33		Rutledge	TN	37861	08:30:00 - 05:00	12:00:00 - 05:00	10-26-16	10-26-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne			South Claiborne Fire Dept.	 3711 Hwy 33		Rutledge	TN	37861	08:30:00 - 05:00	16:30:00 - 05:00	10-27-16	10-28-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne			South Claiborne Fire Dept.	 3711 Hwy 33		Rutledge	TN	37861	08:30:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne			South Claiborne Fire Dept.	 3711 Hwy 33		Rutledge	TN	37861	08:30:00 - 05:00	16:30:00 - 05:00	10-31-16	11-01-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne	http://claibornevotes.com/	(423) 626-5128		1802 Main Street		Murfreesboro	TN	37127	08:00:00 - 05:00	15:00:00 - 05:00	10-29-16	10-29-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne	http://claibornevotes.com/	(423) 626-5128		1802 Main Street		Murfreesboro	TN	37127	09:00:00 - 05:00	18:00:00 - 05:00	10-31-16	11-03-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne	http://claibornevotes.com/	(423) 626-5128		1802 Main Street		Huntsville	TN	37756-3710	10:00:00 - 04:00	14:00:00 - 04:00	10-19-16	10-20-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne	http://claibornevotes.com/	(423) 626-5128		1802 Main Street		Huntsville	TN	37756-3710	10:00:00 - 04:00	18:00:00 - 04:00	10-21-16	10-21-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne	http://claibornevotes.com/	(423) 626-5128		1802 Main Street		Huntsville	TN	37756-3710	09:00:00 - 04:00	12:00:00 - 04:00	10-22-16	10-22-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne				138 Harrogate Crossing		Huntsville	TN	37756-3710	10:00:00 - 04:00	14:00:00 - 04:00	10-24-16	10-27-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne				138 Harrogate Crossing		Huntsville	TN	37756-3710	10:00:00 - 04:00	18:00:00 - 04:00	10-28-16	10-28-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne				138 Harrogate Crossing		Huntsville	TN	37756-3710	09:00:00 - 04:00	12:00:00 - 04:00	10-29-16	10-29-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne				138 Harrogate Crossing		Huntsville	TN	37756-3710	10:00:00 - 04:00	14:00:00 - 04:00	10-31-16	11-01-16
Claiborne County	ocd-division/country:us/state:tn/county:claiborne				138 Harrogate Crossing		Huntsville	TN	37756-3710	10:00:00 - 04:00	18:00:00 - 04:00	11-02-16	11-03-16
Clay County	ocd-division/country:us/state:tn/county:clay		(931) 243-2536	Clay Co Community Ctr	 145 Cordell Hull Drive		Ripley	TN	38063-1315	08:30:00 - 05:00	16:30:00 - 05:00	10-28-16	10-28-16
Clay County	ocd-division/country:us/state:tn/county:clay		(931) 243-2536	Clay Co Community Ctr	 145 Cordell Hull Drive		Ripley	TN	38063-1315	08:30:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Clay County	ocd-division/country:us/state:tn/county:clay		(931) 243-2536	Clay Co Community Ctr	 145 Cordell Hull Drive		Ripley	TN	38063-1315	08:30:00 - 05:00	16:30:00 - 05:00	10-31-16	11-02-16
Clay County	ocd-division/country:us/state:tn/county:clay		(931) 243-2536	Clay Co Community Ctr	 145 Cordell Hull Drive		Ripley	TN	38063-1315	08:30:00 - 05:00	19:00:00 - 05:00	11-03-16	11-03-16
Clay County	ocd-division/country:us/state:tn/county:clay		(931) 243-2536	Clay Co Community Ctr	 145 Cordell Hull Drive		Lawrenceburg	TN	38464-3208	08:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-21-16
Clay County	ocd-division/country:us/state:tn/county:clay		(931) 243-2536	Clay Co Community Ctr	 145 Cordell Hull Drive		Lawrenceburg	TN	38464-3208	08:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Clay County	ocd-division/country:us/state:tn/county:clay		(931) 243-2536	Clay Co Community Ctr	 145 Cordell Hull Drive		Lawrenceburg	TN	38464-3208	08:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Clay County	ocd-division/country:us/state:tn/county:clay		(931) 243-2536	Clay Co Community Ctr	 145 Cordell Hull Drive		Lawrenceburg	TN	38464-3208	08:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Cocke County	ocd-division/country:us/state:tn/county:cocke		(423) 623-2042		360 East Main Street		Oneida	TN	37841	10:00:00 - 04:00	14:00:00 - 04:00	10-19-16	10-20-16
Cocke County	ocd-division/country:us/state:tn/county:cocke		(423) 623-2042		360 East Main Street		Oneida	TN	37841	10:00:00 - 04:00	18:00:00 - 04:00	10-21-16	10-21-16
Cocke County	ocd-division/country:us/state:tn/county:cocke		(423) 623-2042		360 East Main Street		Oneida	TN	37841	09:00:00 - 04:00	12:00:00 - 04:00	10-22-16	10-22-16
Cocke County	ocd-division/country:us/state:tn/county:cocke		(423) 623-2042		360 East Main Street		Oneida	TN	37841	10:00:00 - 04:00	14:00:00 - 04:00	10-24-16	10-27-16
Cocke County	ocd-division/country:us/state:tn/county:cocke		(423) 623-2042		360 East Main Street		Oneida	TN	37841	10:00:00 - 04:00	18:00:00 - 04:00	10-28-16	10-28-16
Cocke County	ocd-division/country:us/state:tn/county:cocke		(423) 623-2042		360 East Main Street		Oneida	TN	37841	09:00:00 - 04:00	12:00:00 - 04:00	10-29-16	10-29-16
Cocke County	ocd-division/country:us/state:tn/county:cocke		(423) 623-2042		360 East Main Street		Oneida	TN	37841	10:00:00 - 04:00	14:00:00 - 04:00	10-31-16	11-01-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	C.D. Stamps Community Center	 810 South Jackson Street		Tullahoma	TN	37388	09:00:00 - 05:00	17:30:00 - 05:00	11-03-16	11-03-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	C.D. Stamps Community Center	 810 South Jackson Street		Alamo	TN	38001-1107	08:30:00 - 05:00	18:00:00 - 05:00	10-19-16	10-19-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	C.D. Stamps Community Center	 810 South Jackson Street		Alamo	TN	38001-1107	08:30:00 - 05:00	16:00:00 - 05:00	10-20-16	10-21-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	C.D. Stamps Community Center	 810 South Jackson Street		Alamo	TN	38001-1107	09:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	C.D. Stamps Community Center	 810 South Jackson Street		Alamo	TN	38001-1107	08:30:00 - 05:00	16:00:00 - 05:00	10-24-16	10-25-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	C.D. Stamps Community Center	 810 South Jackson Street		Alamo	TN	38001-1107	08:30:00 - 05:00	18:00:00 - 05:00	10-26-16	10-26-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	Coffee Co Admin. Plaza	 1329 McArthur Street	 Suite 6	Hohenwald	TN	38462-1124	08:00:00 - 05:00	16:00:00 - 05:00	10-31-16	11-03-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	Coffee Co Admin. Plaza	 1329 McArthur Street	 Suite 6	Fayetteville	TN	37334-3581	08:00:00 - 05:00	17:00:00 - 05:00	10-19-16	10-21-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	Coffee Co Admin. Plaza	 1329 McArthur Street	 Suite 6	Fayetteville	TN	37334-3581	08:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	Coffee Co Admin. Plaza	 1329 McArthur Street	 Suite 6	Fayetteville	TN	37334-3581	08:00:00 - 05:00	17:00:00 - 05:00	10-24-16	10-28-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	Coffee Co Admin. Plaza	 1329 McArthur Street	 Suite 6	Fayetteville	TN	37334-3581	08:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Coffee County	ocd-division/country:us/state:tn/county:coffee	http://coffeecountyelectioncommission.com/	(931) 723-5103	Coffee Co Admin. Plaza	 1329 McArthur Street	 Suite 6	Fayetteville	TN	37334-3581	08:00:00 - 05:00	17:00:00 - 05:00	10-31-16	11-03-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Oneida	TN	37841	10:00:00 - 04:00	18:00:00 - 04:00	11-02-16	11-03-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Dunlap	TN	37327-3752	09:00:00 - 05:00	17:00:00 - 05:00	10-19-16	10-21-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Dunlap	TN	37327-3752	09:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Dunlap	TN	37327-3752	09:00:00 - 05:00	17:00:00 - 05:00	10-24-16	10-28-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Dunlap	TN	37327-3752	09:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Dunlap	TN	37327-3752	09:00:00 - 05:00	17:00:00 - 05:00	10-31-16	11-03-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Sevierville	TN	37862-3710	10:00:00 - 04:00	18:00:00 - 04:00	10-19-16	10-21-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Sevierville	TN	37862-3710	09:00:00 - 04:00	12:00:00 - 04:00	10-22-16	10-22-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Sevierville	TN	37862-3710	10:00:00 - 04:00	18:00:00 - 04:00	10-24-16	10-28-16
Crockett County	ocd-division/country:us/state:tn/county:crockett	http://www.crockettvote.com/	(731) 696-5465		235 East Church Street		Sevierville	TN	37862-3710	09:00:00 - 04:00	12:00:00 - 04:00	10-29-16	10-29-16
Cumberland County	ocd-division/country:us/state:tn/county:cumberland		(931) 484-4919		2 South Main Street		Sevierville	TN	37862-3710	10:00:00 - 04:00	18:00:00 - 04:00	10-31-16	11-03-16
Cumberland County	ocd-division/country:us/state:tn/county:cumberland		(931) 484-4919		2 South Main Street		Seymour	TN	37865	10:00:00 - 04:00	18:00:00 - 04:00	10-19-16	10-21-16
Cumberland County	ocd-division/country:us/state:tn/county:cumberland		(931) 484-4919		2 South Main Street		Seymour	TN	37865	09:00:00 - 04:00	12:00:00 - 04:00	10-22-16	10-22-16
Cumberland County	ocd-division/country:us/state:tn/county:cumberland		(931) 484-4919		2 South Main Street		Seymour	TN	37865	10:00:00 - 04:00	18:00:00 - 04:00	10-25-16	10-28-16
Cumberland County	ocd-division/country:us/state:tn/county:cumberland		(931) 484-4919		2 South Main Street		Seymour	TN	37865	09:00:00 - 04:00	12:00:00 - 04:00	10-29-16	10-29-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	16:30:00 - 05:00	10-19-16	10-19-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	19:00:00 - 05:00	10-20-16	10-21-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	16:30:00 - 05:00	10-22-16	10-22-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	19:00:00 - 05:00	10-24-16	10-25-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	16:30:00 - 05:00	10-26-16	10-26-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	19:00:00 - 05:00	10-27-16	10-28-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	16:30:00 - 05:00	10-29-16	10-29-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	19:00:00 - 05:00	10-31-16	11-01-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	16:30:00 - 05:00	11-02-16	11-02-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	BELLEVUE LIBRARY	 720 BAUGH ROAD		Nashville	TN	37221	08:00:00 - 05:00	19:00:00 - 05:00	11-03-16	11-03-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37218	08:00:00 - 05:00	19:00:00 - 05:00	10-27-16	10-28-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37218	08:00:00 - 05:00	16:30:00 - 05:00	10-29-16	10-29-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37218	08:00:00 - 05:00	19:00:00 - 05:00	10-31-16	11-01-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37218	08:00:00 - 05:00	16:30:00 - 05:00	11-02-16	11-02-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37218	08:00:00 - 05:00	19:00:00 - 05:00	11-03-16	11-03-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37211	08:00:00 - 05:00	16:30:00 - 05:00	10-19-16	10-19-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37211	08:00:00 - 05:00	19:00:00 - 05:00	10-20-16	10-21-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37211	08:00:00 - 05:00	16:30:00 - 05:00	10-22-16	10-22-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37211	08:00:00 - 05:00	19:00:00 - 05:00	10-24-16	10-25-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 SONNY WEST AUDITORIUM	 700 2ND AVE S		Nashville	TN	37211	08:00:00 - 05:00	16:30:00 - 05:00	10-26-16	10-26-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		 GOODLETTSVILLE	TN	37072	08:00:00 - 05:00	19:00:00 - 05:00	11-03-16	11-03-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		Nashville	TN	37215	08:00:00 - 05:00	16:30:00 - 05:00	10-19-16	10-19-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		Nashville	TN	37215	08:00:00 - 05:00	19:00:00 - 05:00	10-20-16	10-21-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		Nashville	TN	37215	08:00:00 - 05:00	16:30:00 - 05:00	10-22-16	10-22-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		Nashville	TN	37215	08:00:00 - 05:00	19:00:00 - 05:00	10-24-16	10-25-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		Nashville	TN	37215	08:00:00 - 05:00	16:30:00 - 05:00	10-26-16	10-26-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		Nashville	TN	37215	08:00:00 - 05:00	19:00:00 - 05:00	10-27-16	10-28-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		Nashville	TN	37215	08:00:00 - 05:00	16:30:00 - 05:00	10-29-16	10-29-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		Nashville	TN	37215	08:00:00 - 05:00	19:00:00 - 05:00	10-31-16	11-01-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 MADISON LIBRARY	 610 GALLATIN PIKE S		Nashville	TN	37215	08:00:00 - 05:00	16:30:00 - 05:00	11-02-16	11-02-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 EDMONDSON PIKE LIBRARY	 5501 EDMONDSON PIKE		Nashville	TN	37210	08:00:00 - 05:00	16:30:00 - 05:00	10-26-16	10-26-16
Davidson County	ocd-division/country:us/state:tn/county:davidson	http://nashville.gov/vote	(615) 862-8800	 EDMONDSON PIKE LIBRARY	 5501 EDMONDSON PIKE		Nashville	TN	37210	08:00:00 - 05:00	19:00:00 - 05:00	10-27-16	10-28-16
