office-name,title,ocd_division,description,homepage,phone,email,loc_name,street,dirs,city,state,zip,start_time,end_time,start_date,end_date,subject_to_change,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Benton County,Circuit Court Clerk,ocd-division/country:us/state:in/county:benton,Benton County IN,http://www.bentoncounty.in.gov/clerk,"(765) 884-0930, ext. 1",jhasser@bentoncounty.in.gov,,706 E. 5th Street,Suite 37,Fowler,IN,47944,08:30:00 - 04:00,16:00:00 - 04:00,11/4/16,11/4/16,FALSE,,62,"706 E. 5th Street, Fowler, IN 47944",Suite 37,08:30 AM - 04:00 PM,,ho94309494,FALSE,TRUE,,,,poll91558952
Benton County,Circuit Court Clerk,ocd-division/country:us/state:in/county:benton,Benton County IN,http://www.bentoncounty.in.gov/clerk,"(765) 884-0930, ext. 1",jhasser@bentoncounty.in.gov,,706 E. 5th Street,Suite 37,Fowler,IN,47944,08:00:00 - 04:00,12:00:00 - 04:00,11/5/16,11/5/16,FALSE,,63,"706 E. 5th Street, Fowler, IN 47944",Suite 37,08:00 AM - 12:00 PM,,ho94309494,FALSE,TRUE,,,,poll91558952
Benton County,Circuit Court Clerk,ocd-division/country:us/state:in/county:benton,Benton County IN,http://www.bentoncounty.in.gov/clerk,"(765) 884-0930, ext. 1",jhasser@bentoncounty.in.gov,,706 E. 5th Street,Suite 37,Fowler,IN,47944,08:00:00 - 04:00,12:00:00 - 04:00,10/29/16,10/29/16,FALSE,,64,"706 E. 5th Street, Fowler, IN 47944",Suite 37,08:00 AM - 12:00 PM,,ho94309494,FALSE,TRUE,,,,poll91558952
Benton County,Circuit Court Clerk,ocd-division/country:us/state:in/county:benton,Benton County IN,http://www.bentoncounty.in.gov/clerk,"(765) 884-0930, ext. 1",jhasser@bentoncounty.in.gov,,706 E. 5th Street,Suite 37,Fowler,IN,47944,08:30:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,65,"706 E. 5th Street, Fowler, IN 47944",Suite 37,08:30 AM - 12:00 PM,,ho94309494,FALSE,TRUE,,,,poll91558952
Blackford County,Circuit Court Clerk,ocd-division/country:us/state:in/county:blackford,Blackford County IN,http://gov.blackfordcounty.org/pages.asp?Page=Election_and_Voter_Registration&PageIndex=377,(765) 348-1130/7217,tmilholland@hotmail.com,,110 W. Washington St.,First Floor,Hartford City,IN,47348-2295,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,,66,"110 W. Washington St., Hartford City, IN 47348",First Floor,08:00 AM - 04:00 PM,,ho4125734,FALSE,TRUE,,,,poll47610798
Blackford County,Circuit Court Clerk,ocd-division/country:us/state:in/county:blackford,Blackford County IN,http://gov.blackfordcounty.org/pages.asp?Page=Election_and_Voter_Registration&PageIndex=377,(765) 348-1130/7217,tmilholland@hotmail.com,,110 W. Washington St.,First Floor,Hartford City,IN,47348-2295,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,67,"110 W. Washington St., Hartford City, IN 47348",First Floor,08:00 AM - 04:00 PM,,ho4125734,FALSE,TRUE,,,,poll47610798
Blackford County,Circuit Court Clerk,ocd-division/country:us/state:in/county:blackford,Blackford County IN,http://gov.blackfordcounty.org/pages.asp?Page=Election_and_Voter_Registration&PageIndex=377,(765) 348-1130/7217,tmilholland@hotmail.com,,110 W. Washington St.,First Floor,Hartford City,IN,47348-2295,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,68,"110 W. Washington St., Hartford City, IN 47348",First Floor,08:00 AM - 04:00 PM,,ho4125734,FALSE,TRUE,,,,poll47610798
Blackford County,Circuit Court Clerk,ocd-division/country:us/state:in/county:blackford,Blackford County IN,http://gov.blackfordcounty.org/pages.asp?Page=Election_and_Voter_Registration&PageIndex=377,(765) 348-1130/7217,tmilholland@hotmail.com,,110 W. Washington St.,First Floor,Hartford City,IN,47348-2295,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,69,"110 W. Washington St., Hartford City, IN 47348",First Floor,08:00 AM - 04:00 PM,,ho4125734,FALSE,TRUE,,,,poll47610798
Blackford County,Circuit Court Clerk,ocd-division/country:us/state:in/county:blackford,Blackford County IN,http://gov.blackfordcounty.org/pages.asp?Page=Election_and_Voter_Registration&PageIndex=377,(765) 348-1130/7217,tmilholland@hotmail.com,,110 W. Washington St.,First Floor,Hartford City,IN,47348-2295,08:00:00- 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,70,"110 W. Washington St., Hartford City, IN 47348",First Floor,08:00 AM - 12:00 PM,,ho4125734,FALSE,TRUE,,,,poll47610798
Blackford County,Circuit Court Clerk,ocd-division/country:us/state:in/county:blackford,Blackford County IN,http://gov.blackfordcounty.org/pages.asp?Page=Election_and_Voter_Registration&PageIndex=377,(765) 348-1130/7217,tmilholland@hotmail.com,,110 W. Washington St.,First Floor,Hartford City,IN,47348-2295,08:00:00- 04:00,12:00:00 - 04:00,10/29/16,10/29/16,TRUE,,71,"110 W. Washington St., Hartford City, IN 47348",First Floor,08:00 AM - 12:00 PM,,ho4125734,FALSE,TRUE,,,,poll47610798
Blackford County,Circuit Court Clerk,ocd-division/country:us/state:in/county:blackford,Blackford County IN,http://gov.blackfordcounty.org/pages.asp?Page=Election_and_Voter_Registration&PageIndex=377,(765) 348-1130/7217,tmilholland@hotmail.com,,110 W. Washington St.,First Floor,Hartford City,IN,47348-2295,08:00:00- 04:00,12:00:00 - 04:00,11/5/16,11/5/16,TRUE,,72,"110 W. Washington St., Hartford City, IN 47348",First Floor,08:00 AM - 12:00 PM,,ho4125734,FALSE,TRUE,,,,poll47610798
Blackford County,Mountpelier Civic Center,ocd-division/country:us/state:in/county:blackford,Blackford County IN,http://gov.blackfordcounty.org/pages.asp?Page=Election_and_Voter_Registration&PageIndex=377,(765) 348-1130/7217,tmilholland@hotmail.com,,339 S Main St,,Montpelier,IN,47359,08:00:00- 04:00,12:00:00 - 04:00,10/29/16,10/29/16,TRUE,,73,"339 S Main St, Montpelier, IN 47359",,08:00 AM - 12:00 PM,,ho13033225,FALSE,TRUE,,,,poll99099183
Blackford County,Mountpelier Civic Center,ocd-division/country:us/state:in/county:blackford,Blackford County IN,http://gov.blackfordcounty.org/pages.asp?Page=Election_and_Voter_Registration&PageIndex=377,(765) 348-1130/7217,tmilholland@hotmail.com,,339 S Main St,,Montpelier,IN,47359,08:00:00- 04:00,12:00:00 - 04:00,11/5/16,11/5/16,TRUE,,74,"339 S Main St, Montpelier, IN 47359",,08:00 AM - 12:00 PM,,ho13033225,FALSE,TRUE,,,,poll99099183
Boone County,Circuit Court Clerk,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,212 Courthouse Square,,Lebanon,IN,46052,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,https://secure.helpscout.net/conversation/243029411/1100/?folderId=996325,75,"212 Courthouse Square, Lebanon, IN 46052",,08:00 AM - 04:00 PM,,ho86920791,FALSE,TRUE,,,,poll87996016
Boone County,Circuit Court Clerk,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,212 Courthouse Square,,Lebanon,IN,46052,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,76,"212 Courthouse Square, Lebanon, IN 46052",,08:00 AM - 04:00 PM,,ho86920791,FALSE,TRUE,,,,poll87996016
Boone County,Circuit Court Clerk,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,212 Courthouse Square,,Lebanon,IN,46052,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,77,"212 Courthouse Square, Lebanon, IN 46052",,08:00 AM - 04:00 PM,,ho86920791,FALSE,TRUE,,,,poll87996016
Boone County,Circuit Court Clerk,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,212 Courthouse Square,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,78,"212 Courthouse Square, Lebanon, IN 46052",,08:00 AM - 03:00 PM,,ho86920791,FALSE,TRUE,,,,poll87996016
Boone County,Circuit Court Clerk,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,212 Courthouse Square,,Lebanon,IN,46052,08:00:00 - 04:00,20:00:00 - 04:00,10/31/16,11/4/16,FALSE,,79,"212 Courthouse Square, Lebanon, IN 46052",,08:00 AM - 08:00 PM,,ho86920791,FALSE,TRUE,,,,poll87996016
Boone County,Circuit Court Clerk,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,212 Courthouse Square,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,80,"212 Courthouse Square, Lebanon, IN 46052",,08:00 AM - 03:00 PM,,ho86920791,FALSE,TRUE,,,,poll87996016
Boone County,Circuit Court Clerk,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,212 Courthouse Square,,Lebanon,IN,46052,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,81,"212 Courthouse Square, Lebanon, IN 46052",,08:00 AM - 12:00 PM,,ho86920791,FALSE,TRUE,,,,poll87996016
Boone County,Whitestown Municipal Building,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,6210 S 700 E,,Whitestown,IN,46075,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,82,"6210 S 700 E, Whitestown, IN 46075",,08:00 AM - 03:00 PM,,ho27594073,FALSE,TRUE,,,,poll47262659
Boone County,Whitestown Municipal Building,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,6210 S 700 E,,Whitestown,IN,46075,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,83,"6210 S 700 E, Whitestown, IN 46075",,08:00 AM - 03:00 PM,,ho27594073,FALSE,TRUE,,,,poll47262659
Boone County,Boone County Senior Services,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,515 Crown Point Dr. ,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,84,"515 Crown Point Dr., Lebanon, IN 46052",,08:00 AM - 03:00 PM,,ho50645378,FALSE,TRUE,,,,poll89763124
Boone County,Boone County Senior Services,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,515 Crown Point Dr. ,,Lebanon,IN,46052,13:00:00 - 04:00,20:00:00 - 04:00,10/31/16,11/1/16,FALSE,,85,"515 Crown Point Dr., Lebanon, IN 46052",,01:00 PM - 08:00 PM,,ho50645378,FALSE,TRUE,,,,poll89763124
Boone County,Boone County Senior Services,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,515 Crown Point Dr. ,,Lebanon,IN,46052,13:00:00 - 04:00,20:00:00 - 04:00,11/3/16,11/4/16,FALSE,,86,"515 Crown Point Dr., Lebanon, IN 46052",,01:00 PM - 08:00 PM,,ho50645378,FALSE,TRUE,,,,poll89763124
Boone County,Boone County Senior Services,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,515 Crown Point Dr. ,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,87,"515 Crown Point Dr., Lebanon, IN 46052",,08:00 AM - 03:00 PM,,ho50645378,FALSE,TRUE,,,,poll89763124
Boone County,Boone County 4-H Fairgrounds,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,1300 E 100 S,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,88,"1300 E 100 S, Lebanon, IN 46052",,08:00 AM - 03:00 PM,,ho77494619,FALSE,TRUE,,,,poll65153940
Boone County,Boone County 4-H Fairgrounds,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,1300 E 100 S,,Lebanon,IN,46052,13:00:00 - 04:00,20:00:00 - 04:00,10/31/16,11/4/16,FALSE,,89,"1300 E 100 S, Lebanon, IN 46052",,01:00 PM - 08:00 PM,,ho77494619,FALSE,TRUE,,,,poll65153940
Boone County,Boone County 4-H Fairgrounds,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,1300 E 100 S,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,90,"1300 E 100 S, Lebanon, IN 46052",,08:00 AM - 03:00 PM,,ho77494619,FALSE,TRUE,,,,poll65153940
Boone County,Zionsville Town Hall,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,1100 W Oak St,,Zionsville,IN,46077,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,91,"1100 W Oak St, Zionsville, IN 46077",,08:00 AM - 03:00 PM,,ho86817340,FALSE,TRUE,,,,poll49308149
Boone County,Zionsville Town Hall,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,1100 W Oak St,,Zionsville,IN,46077,13:00:00 - 04:00,20:00:00 - 04:00,11/1/16,11/4/16,FALSE,,92,"1100 W Oak St, Zionsville, IN 46077",,01:00 PM - 08:00 PM,,ho86817340,FALSE,TRUE,,,,poll49308149
Boone County,Zionsville Town Hall,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,1100 W Oak St,,Zionsville,IN,46077,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,93,"1100 W Oak St, Zionsville, IN 46077",,08:00 AM - 03:00 PM,,ho86817340,FALSE,TRUE,,,,poll49308149
Boone County,Zionsville Presbyterian Church,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,4775 W 116th St,,Zionsville,IN,46077,13:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/4/16,FALSE,,94,"4775 W 116th St, Zionsville, IN 46077",,01:00 PM - 08:00 PM,,ho71699377,FALSE,TRUE,,,,poll53562204
Boone County,Zionsville Presbyterian Church,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,4775 W 116th St,,Zionsville,IN,46077,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,95,"4775 W 116th St, Zionsville, IN 46077",,08:00 AM - 03:00 PM,,ho71699377,FALSE,TRUE,,,,poll53562204
Boone County,Thorntown Public Library,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,124 N Market St.,,Thorntown,IN,46071,13:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/4/16,FALSE,,96,"124 N Market St., Thorntown, IN 46071",,01:00 PM - 08:00 PM,,ho29533977,FALSE,TRUE,,,,poll16333589
Boone County,Thorntown Public Library,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,124 N Market St.,,Thorntown,IN,46071,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,97,"124 N Market St., Thorntown, IN 46071",,08:00 AM - 03:00 PM,,ho29533977,FALSE,TRUE,,,,poll16333589
Boone County,Jamestown Municipal Building,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,421 E Main St.,,Jamestown,IN,46147,13:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/4/16,FALSE,,98,"421 E Main St., Jamestown, IN 46147",,01:00 PM - 08:00 PM,,ho8882073,FALSE,TRUE,,,,poll35496501
Boone County,Jamestown Municipal Building,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,421 E Main St.,,Jamestown,IN,46147,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,99,"421 E Main St., Jamestown, IN 46147",,08:00 AM - 03:00 PM,,ho8882073,FALSE,TRUE,,,,poll35496501
Boone County,Elizaville Christian Church,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,5745 N 500 E,,Lebanon,IN,46052,13:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/4/16,FALSE,,100,"5745 N 500 E, Lebanon, IN 46052",,01:00 PM - 08:00 PM,,ho96567526,FALSE,TRUE,,,,poll29662930
Boone County,Elizaville Christian Church,ocd-division/country:us/state:in/county:boone,Boone County IN,http://www.boonecounty.in.gov/Default.aspx?tabid=103,(765) 482-3510 or (765) 483-5251,jfouts@co.boone.in.us,,5745 N 500 E,,Lebanon,IN,46052,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,101,"5745 N 500 E, Lebanon, IN 46052",,08:00 AM - 03:00 PM,,ho96567526,FALSE,TRUE,,,,poll29662930
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,County Office Building,201 Locust Lane,,Nashville,IN,47448,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,AIP,102,"201 Locust Lane, Nashville, IN 47448",,08:00 AM - 04:00 PM,,ho23586376,FALSE,TRUE,,,,poll60818119
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,County Office Building,201 Locust Lane,,Nashville,IN,47448,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,AIP,103,"201 Locust Lane, Nashville, IN 47448",,08:00 AM - 04:00 PM,,ho23586376,FALSE,TRUE,,,,poll60818119
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,County Office Building,201 Locust Lane,,Nashville,IN,47448,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,AIP,104,"201 Locust Lane, Nashville, IN 47448",,08:00 AM - 04:00 PM,,ho23586376,FALSE,TRUE,,,,poll60818119
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,County Office Building,201 Locust Lane,,Nashville,IN,47448,09:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,AIP,105,"201 Locust Lane, Nashville, IN 47448",,09:00 AM - 03:00 PM,,ho23586376,FALSE,TRUE,,,,poll60818119
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,County Office Building,201 Locust Lane,,Nashville,IN,47448,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,AIP,106,"201 Locust Lane, Nashville, IN 47448",,08:00 AM - 04:00 PM,,ho23586376,FALSE,TRUE,,,,poll60818119
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,County Office Building,201 Locust Lane,,Nashville,IN,47448,09:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,AIP,107,"201 Locust Lane, Nashville, IN 47448",,09:00 AM - 03:00 PM,,ho23586376,FALSE,TRUE,,,,poll60818119
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,County Office Building,201 Locust Lane,,Nashville,IN,47448,08:00:00 - 05:00,16:00:00 - 05:00,11/7/16,11/7/16,FALSE,AIP,108,"201 Locust Lane, Nashville, IN 47448",,08:00 AM - 04:00 PM,,ho23586376,FALSE,TRUE,,,,poll60818119
Brown County,County Voter Registration,ocd-division/country:us/state:in/county:brown,Brown County IN,http://browncounty-in.gov/Departments/Clerk.aspx,(812) 988-5511,woodsbk@browncounty-in.us,County Office Building,201 Locust Lane,,Nashville,IN,47448,08:00:00 - 05:00,12:00:00 - 05:00,11/8/16,11/8/16,FALSE,AIP,109,"201 Locust Lane, Nashville, IN 47448",,08:00 AM - 12:00 PM,,ho23586376,FALSE,TRUE,,,,poll60818119
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,,101 West Main Street,Suite 206,Delphi,IN,46923,08:00:00 - 04:00,12:00:00 - 04:00,10/12/16,10/12/16,FALSE,AIP,110,"101 West Main Street, Delphi, IN 46923",Suite 206,08:00 AM - 12:00 PM,,ho1410550,FALSE,TRUE,,,,poll29639237
Carroll County,Carroll County Courthouse,ocd-division/country:us/state:in/county:carroll,Carroll County IN,http://www.carrollcountygovernment.org/clerks-office.html,(765) 564-6795,ccclerk@carrollcountyin.gov,,101 West Main Street,Suite 206,Delphi,IN,46923,08:00:00 - 04:00,17:00:00 - 04:00,10/13/16,10/14/16,FALSE,AIP,111,"101 West Main Street, Delphi, IN 46923",Suite 206,08:00 AM - 05:00 PM,,ho1410550,FALSE,TRUE,,,,poll29639237
