office-name,official-title,ocd-division,homepage-url,phone,email,directions,precinct name,name,street,City,state,zip,start time,end time
Brooks County,County Election Supervisor,ocd-division/country:us/state:ga/county:brooks,,(229) 263-9939,brookscoelections@windstream.net,,1230,BARWICK COMMUNITY CENTER,190 MASSEY ST,BARWICK,GA,31720,07:00:00 - 05:00,19:00:00 - 05:00
Brooks County,County Election Supervisor,ocd-division/country:us/state:ga/county:brooks,,(229) 263-9939,brookscoelections@windstream.net,,1402,DIXIE COMMUNITY CENTER,5110 DIXIE ROAD,DIXIE,GA,31629,07:00:00 - 05:00,19:00:00 - 05:00
Brooks County,County Election Supervisor,ocd-division/country:us/state:ga/county:brooks,,(229) 263-9939,brookscoelections@windstream.net,,1650,EAST BROOKS FIRE DEPARTMENT,1290 CATES RD,VALDOSTA,GA,31602,07:00:00 - 05:00,19:00:00 - 05:00
Brooks County,County Election Supervisor,ocd-division/country:us/state:ga/county:brooks,,(229) 263-9939,brookscoelections@windstream.net,,660,MORVEN CITY HALL,178 2ND ST,MORVEN,GA,31638,07:00:00 - 05:00,19:00:00 - 05:00
Brooks County,County Election Supervisor,ocd-division/country:us/state:ga/county:brooks,,(229) 263-9939,brookscoelections@windstream.net,,1199,QUITMAN AGRICULTURAL ANNEX,400 E COURTLAND AVE,QUITMAN,GA,31643,07:00:00 - 05:00,19:00:00 - 05:00
Brooks County,County Election Supervisor,ocd-division/country:us/state:ga/county:brooks,,(229) 263-9939,brookscoelections@windstream.net,,659,SOUTH BROOKS FIRE DEPARTMENT,7246 MADISON HWY GA,QUITMAN,GA,31643,07:00:00 - 05:00,19:00:00 - 05:00
Brooks County,County Election Supervisor,ocd-division/country:us/state:ga/county:brooks,,(229) 263-9939,brookscoelections@windstream.net,,1712,STATION 1300 (PAVO) FIRE DEPARTMENT,522 HARRIS  STREET,PAVO,GA,31778,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,1,Harn Community Center,91 Lanier St.,Pembroke,GA,31321,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,2,Hendrix Park Gym,4060 Wilma Edwards Rd.,Ellabell,GA,31308,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,3,Black Creek Admin,8810 Hwy 280 East,Black Creek,GA,31308,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,4,First Baptist Church,9184 Ford Ave.,Richmond Hill,GA,31324,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,5,RH Recreation Center,508 Timber Trail Rd.,Richmond Hill,GA,31324,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,6,John Stevens Wetlands Center,600 Cedar St.,Richmond Hill,GA,31324,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,7,Corinth Baptist Church,19536 Hwy 144 East,Richmond Hill,GA,31324,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,8,Bryan County Administration Building,66 Captain Matthew Freeman Dr.,Richmond Hill,GA,31324,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,9,Safety Complex,1955 Sgt Michael W. Larson Dr.,Richmond Hill,GA,31324,07:00:00 - 05:00,19:00:00 - 05:00
Bryan County,County Chief Registrar,ocd-division/country:us/state:ga/county:bryan,http://www.bryancountyga.org/309681.html,(912) 653-3859,cindyreynolds@bryan-county.org,,10,Daniel Siding Baptist church,580 Daniel Siding Loop Rd.,Richmond Hill,GA,31324,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,1,,4508 ROCKYFORD ROAD,PORTAL,GA,30450,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,2,MIDDLEGROUND COMMUNITY BUILDING,1757 METTS ROAD,STATESBORO,GA,30461,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,3,,5023 CLITO ROAD,STATESBORO,GA,30461,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,4,BROOKLET REC DEPT,416 NORTH CROMLEY ROAD,BROOKLET,GA,30415,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,5,STILSON COMMUNITY BUILDING,16894 HWY 119 CONNECTOR,BROOKLET,GA,30415,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,6,,63 LANIER ROAD,PEMBROKE,GA,31321,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,7,,"122 NEVILS-DENMARK ROAD                          (PEMBROKE, GA)",PEMBROKE,GA,31321,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,8,,1934 UNION CHURCH ROAD,REGISTER,GA,30452,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,9,,33 FOSTER ROAD,REGISTER,GA,31321,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,10,,3023 HARVILLE ROAD,STATESBORO,GA,30458,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,11,,150 WILLIAMS ROAD,STATESBORO,GA,30458,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,12,,27209 HWY 80 WEST,PORTAL,GA,30450,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,13,KIWANIS FAIR GROUNDS,16942 HWY 67,STATESBORO,GA,30458,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,14,STATESBORO PRIMITIVE BAPTIST CHURCH,4  SOUTH ZETTEROWER,STATESBORO,GA,30458,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,15,PITTMAN PARK UNITED METHODIST CHURCH,1102 FAIR ROAD,STATESBORO,GA,30458,07:00:00 - 05:00,19:00:00 - 05:00
Bulloch County,County Election Supervisor,ocd-division/country:us/state:ga/county:bulloch,http://www.bullochcounty.net/,(912) 764-6502,elections@bullochcounty.net,,16,LEEFIELD VOLUNTEER FIRE DEPARTMENT,300 LEE AVENUE,BROOKLET,GA,30415,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,1,FIRE STATION #10,4627 HIGHWAY 24,Sardis,GA,30456,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,2,HOPEFUL BAPTIST CHURCH,1546 WINTER RD,Blythe,GA,30805,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,3,GIRARD CITY HALL,150 BRIGHAM LANDING RD,Girard,GA,30426,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,4,FIRE STATION #6,9987 HIGHWAY 305,Keysville,GA,30816,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,5,FIRE STATION #2,1593 SPRINGBRANCH CHURCH RD,Waynesboro,GA,30830,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,6,HUMAN RESOURCE BLDG,480 MARTIN LUTHER KING DR,Keysville,GA,30816,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,7,CITY HALL / COMMUNITY HOUSE,196 KILPATRICK ST.,Midville,GA,30441,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,8,FIRE STATION #9,4595 ALEXANDER MUNNERLYN RD,Waynesboro,GA,30830,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,9,CITY COUNCIL ROOM,1209 ELLISON BRIDGE RD,Sardis,GA,30456,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,10,FIRE STATION #8,6340 HIGHWAY 56 S,Millen,GA,30442,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,11,FIRE STATION #11,5289 HIGHWAY 23 S,Waynesboro,GA,30830,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,12,FOREST HILL BAPTIST CHURCH,2458 GOUGH RED HILL RD,Keysville,GA,30816,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,13,VIDETTE CITY HALL,7052 HIGHWAY 24 W,Louisville,GA,30434,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,14,CORNERSTONE CHRISTIAN CENTER CHURCH,710 STONE AVE,WAYNESBORO,GA,30830,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,15,,208 HIGHWAY 24 S,WAYNESBORO,GA,30830,07:00:00 - 05:00,19:00:00 - 05:00
Burke County,County Election Supervisor,ocd-division/country:us/state:ga/county:burke,,(706) 554-7457,burkereg@burkecounty-ga.gov,,16,BURKE COUNTY OFFICE PARK,715 W. 6TH ST.,WAYNESBORO,GA,30830,07:00:00 - 05:00,19:00:00 - 05:00
Butts County,County Election Supervisor,ocd-division/country:us/state:ga/county:butts,http://www.buttscounty.org/elections.html,(770) 775-8202,asmith@buttscounty.org,,STARK,Macedonia Baptist Church Fellowship Hall,151 Macedonia Church Rd,Jackson,GA,30233,07:00:00 - 05:00,19:00:00 - 05:00
Butts County,County Election Supervisor,ocd-division/country:us/state:ga/county:butts,http://www.buttscounty.org/elections.html,(770) 775-8202,asmith@buttscounty.org,,WORTH,Worthville Baptist Church Fellowship Hall,112 Old South River Rd,Jackson,GA,30233,07:00:00 - 05:00,19:00:00 - 05:00
Butts County,County Election Supervisor,ocd-division/country:us/state:ga/county:butts,http://www.buttscounty.org/elections.html,(770) 775-8202,asmith@buttscounty.org,,TOW,Towaliga Baptist Church Fellowship Hall,160 Towaliga Church Rd,Jackson,GA,30233,07:00:00 - 05:00,19:00:00 - 05:00
Butts County,County Election Supervisor,ocd-division/country:us/state:ga/county:butts,http://www.buttscounty.org/elections.html,(770) 775-8202,asmith@buttscounty.org,,JENK,Jenkinsburg City Hall,211 Maple St.,Jenkinsburg,GA,30234,07:00:00 - 05:00,19:00:00 - 05:00
Butts County,County Election Supervisor,ocd-division/country:us/state:ga/county:butts,http://www.buttscounty.org/elections.html,(770) 775-8202,asmith@buttscounty.org,,BCCC,Jackson Butts County Community Center,576 Ernest Biles Dr.,Jackson,GA,30233,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,1,Fire Station,377 New Post Rd,White Oak,GA,31569,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,2,Fire Station,25399 US Hwy 17,Waverly,GA,31565,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,3,Woodbine City Hall,310 Bedell Ave,Woodbine,GA,31569,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,4,Fire Station,3858 GA Hwy 40 W,Kingsland,GA,31548,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,5,Fire Station,7261 Harrietts Bluff Rd,Woodbine,GA,31569,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,6,Kingsland Elementary School,900 W King Ave,Kingsland,GA,31548,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,7,Chamber of Commerce,531 N Lee St,Kingsland,GA,31548,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,8,Dept. of Driver Services,333 S Ashley St,Kingsland,GA,31548,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,9,PSA Building (Rec Center),1050 Wildcat Dr,Kingsland,GA,31548,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,10,Salvation Army,1915 Osborne Rd,Saint Marys,GA,31558,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,11,MLC Elementary School,318 Mickler Dr,Saint Marys,GA,31558,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,12,Salvation Army,1915 Osborne Rd,Saint Marys,GA,31558,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,13,Fire Station,3557 Charlie Smith Sr Hwy,Saint Marys,GA,31558,07:00:00 - 05:00,19:00:00 - 05:00
Camden County,County Chief Registrar,ocd-division/country:us/state:ga/county:camden,http://www.co.camden.ga.us/index.aspx?nid=75,(912) 576-3245,bmwhite@co.camden.ga.us,,14,St. Mary's Middle School,205 Martha Dr,Saint Marys,GA,31558,07:00:00 - 05:00,19:00:00 - 05:00
Candler County,County Election Supervisor,ocd-division/country:us/state:ga/county:candler,,(912) 685-6687,voteregister@pineland.net,,1685,Jack Strickland Community Center,621 W. Pine Street,Metter,GA,30439,07:00:00 - 05:00,19:00:00 - 05:00
Carroll County,County Election Supervisor,ocd-division/country:us/state:ga/county:carroll,http://www.carrollcountyga.com/323/Elections-Voter-Registration,(770) 830-5823,elections@carrollcountyga.com,,1496, Mount Holly Church,4685 N Highway 27,Carrollton,GA,30117,07:00:00 - 05:00,19:00:00 - 05:00
Carroll County,County Election Supervisor,ocd-division/country:us/state:ga/county:carroll,http://www.carrollcountyga.com/323/Elections-Voter-Registration,(770) 830-5823,elections@carrollcountyga.com,,501,Bethany Church Family Life Center,2868 Carrollton Villa Rica Highway,Carrollton,GA,30117,07:00:00 - 05:00,19:00:00 - 05:00
